id	rmks
20250925014679A	AIRCRAFT ^PRIVACY DATA OMITTED^ IMPACTED THE GROUND AT 1130 ON 25 SEPTEMBER 2005 AT RUSK COUNTY AIRPORT, HENDERSON,
20250906014709A	ON 09/06/25, AT APPROXIMATELY 14:12, A CESSNA 560 AIRCRAFT, LANDED GEAR UP AT KRBD ON RUNWAY 31. THE AIRCRAFT TOUCH
20250904014739I	ON VFR DEPARTURE AT 1600 LOCAL, DOOR POPPED OPEN SHORTLY AFTER LIFT OFF, COULD NOT HEAR RADIO AND SOME YAW FROM OPE
20250816014779I	^PRIVACY DATA OMITTED^ DEPARTED BIG BEAR AIRPORT (L35) AT 5PM ON SATURDAY AUGUST 16, 2025, WITH APPROXIMATELY 32 GA
20250927014719A	ON SEPTEMBER 27, 2025, A BELL JET RANGER WAS DESTROYED AFTER THE PILOT STRUCK A POWERLINE WITH THE TAIL ROTOR. THE 
20250925014729I	PILOT DEPARTED W96 AIRPORT CLIMBING SOUTHEAST, INITIAL LEVEL OFF AT 2000 FEET WHEN CONTACT WITH BIRD (BLACK VULTURE
20250920014759A	THE ACCIDENT AIRCRAFT WAS CONDUCTING A SERIES OF LOW APPROACHES OVER A PRIVATE AIRFIELD. AFTER COMPLETING AN INITIA
20250825014769A	DURING LANDING TOUCHDOWN AND ROLLOUT THE AIRCRAFT VEERED TO THE LEFT AND DEPARTED THE RUNWAY SURFACE. THE RIGHT WIN
20251002014699I	OCTOBER 2, 2025; LOCATION STENNIS(KHSA) AIRPORT.\nTIME APPROXIMATELY 4:50 PM. (1) ONE PILOT IN COMMAND, WITH NO PASS
20250927014659I	ON 9/27/2025 AIRCRAFT DEPARTED FLORA AIRPORT, INDIANA AND REMAINED IN PATTERN. ON 3RD LAP AROUND PATTERN AIRCRAFT E
20250821014789I	INCIDENT REPORTED TO FSDO BY AIRPORT MANAGER. INCIDENT OCCURRED THE PREVIOUS EVENING. TRIED CONTACTING ^PRIVACY DAT
20250702014939A	THE FLIGHT INSTRUCTOR WAS CONDUCTING TAILWHEEL INSTRUCTION ON A GRAVEL LANDING STRIP. DURING THE LANDING ROLLOUT, T
20250625014909A	THE AIRPLANE LANDED HEAVY CAUSING IT TO NOSE OVER AND COME TO A REST UPSIDE DOWN.
20250927014899A	AFTER LANDING AND DURING ROLLOUT ON THE RUNWAY, THE AIRCRAFT WAS BLOWN OFF THE CENTERLINE BY CROSSWIND. PILOT ATTEM
20250518014869A	THE PILOT ATTEMPTED A LANDING ON A SANDBAR, BOUNCED ON INITIAL CONTACT, AND AFTER MAKING CONTACT A SECOND TIME, THE
20250624014889A	ON JUNE 24, 2025, ABOUT 0934 ALASKA DAYLIGHT TIME, A PIPER PA-32R-300 AIRPLANE WAS SUBSTANTIALLY DAMAGED WHEN IT WA
20251015014839I	DEPARTED MTV, ENROUTE TO SHD, CRUISE FLIGHT AT 5,500 FEET MSL AND 16NM S/E ROA AIRPORT HAD CONTACT WITH BIRD FROM L
20250926014929A	ON SEPTEMBER 26, 2025, A CESSNA 172F WAS DESTROYED IN AN ACCIDENT AT GOHEEN AIRPORT (W52) NEAR BATTLE GROUND, WASHI
20251020014809I	ON 10/20/2025, THE PILOT WAS ASKED BY A MECHANIC AT THE PART 61 FLIGHT SCHOOL THAT THE PILOT WORKS FOR TO FLY A NEW
20250629014919I	THE PILOT-IN-COMMAND TOOK OFF FROM RUNWAY 18 AT COTTONWOOD AIRPORT (1C8) WITH A PLAN TO DO A RIGHT TURN AND DEPART 
20250720014799A	ON JULY 20, 2025, AT 0759 EASTERN DAYLIGHT TIME (EDT), A PIPER MERIDIAN WAS SUBSTANTIALLY DAMAGED WHEN IT WAS INVOL
20251012014829A	PIC EXECUTED A PLANNED TOUCH AND GO LANDING.  WHILE ROLLING DOWN RNWY 17, PIC INADVERTENLY RETRACTED THE LANDING GE
20251010014849A	ON 10/10/2025, WHILE PERFORMING A TOUCH AND GO LANDING AT DEER VALLEY AIRPORT (DVT), AIRCRAFT ^PRIVACY DATA OMITTED
20251014014819A	N300EX, AN EXTRA 300L AIRCRAFT, STARTED ITS TAKEOFF ROLL AT ARLINGTON AIRPORT (KAWO) RUNWAY 34.  ABOUT THREE SECOND
20251015014859I	AIRCRAFT ^PRIVACY DATA OMITTED^, AN ERCOUPE 415C, WAS FLYING AT 5500 FT BETWEEN DARRINGTON AIRPORT (1S2) AND ARLING
20251013014879A	ON OCTOBER 13, 2025, AT APPROXIMATELY 1229 CENTRAL DAYLIGHT TIME, A GOMEZ ANGEL, AG-162, EXPERIMENTAL AMATEUR BUILT
20250821015029I	ON AUGUST 21, 2025, AT APPROXIMATELY 1750 LOCAL TIME, A PIPER PA34-200T WAS OPERATING UNDER PART 91 FLIGHT FROM KSJ
20250930014989I	CESSNA 310R DEPARTED KDCY WITH A "ROBOTOW" TOWBAR ATTACHED TO THE NOSE GEAR. PILOT RAISED THE LANDING GEAR AND NOTI
20250925014999A	ON SEPTEMBER 25, 2025, AT APPX 1730, THE CESSNA CITATIONJET (CE-525) LANDED AT BATON ROUGE, LA AIRPORT (BTR) RUNWAY
20250721015079A	THE AIRCRAFT EXPERIENCED LOSS OF POWER WITH THE ENGINE AND EXCUTED AN EMERGENCY LANDING OFF AIRPORT. UPON LANDING T
20250708014959I	WHILE TRYING TO SEE IF LANDING OFF AIRPORT AREA WAS OKAY TO LAND, MADE LOW APPROACH, TOUCHED TIRES ON GROUND AND RE
20251007015039A	ON 10/7/2025, A 1968 CHAMPION 7ECA AIRCRAFT WITH 2 OCCUPANTS FLEW DIRECTLY FROM KMEB TO KRCZ TO PRACTICE GRASS STRI
20250713014969I	PILOT STATED THAT THE NOSE GEAR NEVER CAME DOWN AFTER GEAR EXTENSION WAS SELECTED.
20251006014979A	ON OCTOBER 6TH, 2025, THE AIRCRAFT DEPARTED LAKEFRONT, LA. AIRCRAFT WAS EN ROUTE TO JONESBORO, AR. \nBEFORE DEPARTIN
20250823015069A	PILOT #1 STATEMENT: DEPARTED PAMR AROUND 1130AM BOUND FOR Z40 FOR PRACTICE LANDINGS. RETURNED TO PAMR AROUND 1200PM
20250818015019A	ON AUGUST 18, 2025, BETWEEN 1600-1720 PST, THE PILOT DEPARTED CORVALLIS MUNICIPAL AIRPORT (CVO) DIRECT TO ALBANY MU
20250913014949A	RIVERSIDE FSDO RECEIVED AN ACCIDENT REPORT ON SEPTEMBER 23, 2025, INVOLVING A CESSNA 210 AIRCRAFT, REGISTRATION NUM
20250920015009A	PILOT WAS INVOLVED IN A HUNTING TRIP FOR A MOOSE. PILOT LANDED IN A CLEARING, OFF AIRPORT, TO PICK UP THE MOOSE AND
20250916015049A	PILOT WAS INTERESTED IN BUYING THE CHALLENGER II AMATEUR BUILT AIRPLANE. PRIOR TO TAKEOFF HE PERFORMED A PRE-BUY IN
20250824015059A	ON OCTOBER 24, 2025, AT 17:24 LOCAL TIME THE RAN S12 AIRCRAFT DEPARTED BLOSSER MUNICIPAL AIRPORT ON RUNWAY 36. TWO 
20250815015149I	ON AUGUST 15, 2025, AT APPROXIMATELY 1918 PACIFIC DAYLIGHT TIME, A CESSNA 210 WAS CONDUCTING A PERSONAL FLIGHT. \n\nW
20251001015209A	CERTIFIED FLIGHT INSTRUCTOR (CFI) WAS OVERSEEING A TRAINING FLIGHT WITH A STUDENT WHO WAS HAVING ISSUES WITH PATTER
20250805015169A	AIRCRAFT STRUCK THE GROUND APPROXIMATLY 75 FEET LEFT OF THE CENTER OF THE RUNWAY, WITH THE LEFT WING FIRST FOLLOWED
20250926015229A	ON SEPTEMBER 26, 2025 AN SIAI MARCHETTE SF208B AIRCRAFT DEPARTED FROM BILLINGS LOGAN INTERNATIONAL AIRPORT (KBIL). 
20250911015119A	CONDUCTED AN ACCIDENT INVESTIGATION OF ^PRIVACY DATA OMITTED^ THAT ENDED UP DEPLOYING IT CIRRUS AIRFRAME PARACHUTE 
20250902015129A	ON SEPTEMBER 2, 2025, THE PILOT OF THE SUBJECT AIRCRAFT DEPARTED THE RUNWAY, TRAVELED APPROXIMATELY 110 FEET ACROSS
20250901015139A	THE AIRMAN STATED THAT ON SEPT 1,2025 HE REINSTALLED THE BATTERY AND ELT BACK INTO THE CESSNA 180 AFTER BEING PARTI
20251016015179I	THE PILOT STATED, " LANDING RUNWAY 30 AT MSO, PERFORMING A 3-POINT LANDING AND AIRCRAFT BOUNCED. TOUCHED DOWN AGAIN
20251016015159I	ON 10/16/2025 AT APPROXIMATLEY 1123 AM AN GRUMAN AMERICAN AA-5 LANDED LONG AND OVERRAN THE WEST END OF RUNWAY 9 AT 
20251018015189A	ON 10/18/2025 ^PRIVACY DATA OMITTED^CESSNA L-19E WAS DEPARTING GRAPEVINE 88AZ IN-ROUTE TO KDVT, PILOT NOTICED HE WA
20250909015109I	AFTER CONDUCTING POWER ON STALLS AND STEEP TURNS THE FLAPS WERE RETRACTED. THE LEFT FLAP STUCK DOWN 15 DEGREES THE 
20251019015099I	ON 10/19/2025 THE INCIDENT PILOT AND ONE PASSENGER DEPARTED FROM THE ANCHORAGE AREA AND FLEW NORTH TO RUTH GLACIER.
20251003015219I	^PRIVACY DATA OMITTED^, (A CE- C172) WAS STRUCK BY JET BLAST FROM ^PRIVACY DATA OMITTED^ (A CE-560XL) WHILE TAXIING
20251004015199I	DURING TAKEOFF ROLL A CROSSWIND  CAUSED THE AIRCRAFT TO DRIFT TO THE LEFT OFF THE RUNWAY AND  DAMAGING THE LEFT MAI
20250712015089I	THE PILOT LANDED ON RUNWAY 31 AT DANVILLE, KY (DVK) AND VEERED LEFT INTO THE GRASS, IMPACTING SOME BUSHES WITH THE 
20250920015279I	PILOT WAS RELOCATING AIRCRAFT FROM STAFFORD AIRPORT (KRMN) TO MANASSAS AIRPORT (KHEF).  SPOUSE, ALSO A PILOT, DID 3
20250714015299A	PILOT WAS BUILDING TIME IN HIS PA-12 TAIL-WHEELED AIRCRAFT. UPON LANDING ON A SOFT OFF AIRPORT LANDING AREA PILOT A
20250923015269A	ON SEPTEMBER 23, 2025, AIRCRAFT LOST ENGINE POWER WHILE LANDING RWY 18 AT L18 IN FALLBROOK, CA. AIRCRAFT LANDED ON 
20250727015289I	ON JULY 27, 2025, AT 2005Z, COLUMBIA 400 ^PRIVACY DATA OMITTED^, WAS LANDING RUNWAY 22 AT KTXK AND VEERED OFF THE L
20250918015339I	PILOT STATED AIRCRAFT WAS RUNNING ROUGH AND REQUESTED TO RETURN TO DEPARTURE AIRFIELD. WHILE RETURNING TO DEPARTURE
20250826015259A	ON AUGUST 26TH 2025, A CESSNA 172 CRASHED AFTER TAKING OFF FROM LUBBOCK PRESTON INTERNATIONAL AIRPORT (LBB). AIRCRA
20251001015319A	ENGINE POWER LOSS DUE TO FUEL EXHAUSTION WHILE ON THE RNAV 14 APPROACH TO 3Y3 AT 2,700 FT.  AN EMERGENCY LANDING WA
20250911015359I	ON SEPTEMBER 11, 2025 AT 1210 EDT, DURING PUSHBACK OF JBU 1282 (^PRIVACY DATA OMITTED^, AN AIRBUS A220 (BCS3), FROM
20250930015309I	ON 9/30/25 AT APPROXIMATELY 1708 LOCAL TIME,^PRIVACY DATA OMITTED^, MOONEY M20J, SN: 24-0376, EXPERIENCED A GEAR UP
20251003015249A	ENGINE RPM BECAME UNCONTROLLABLE WHILE ENROUTE FROM IRK TO C29 AT 9,000 FT.   THE ENGINE BEGAN SHAKING VIOLENTLY AS
20250919015329I	WHILE TAXIING FOR DEPARTURE TO RUNWAY 14 AT JVL, AIRCRAFT MADE A SUDDEN HARD BRAKING ON TAXIWAY. AIRCRAFT TILTED FO
20250924015239I	THE PILOT IN COMMAND WAS PERFORMING A SIMULATED ENGINE OUT LANDING WITH A SAFETY PILOT. THE PILOT FLEW TO THE “HIGH
20250730015349A	ON THE DAY OF THE INCIDENT, THE PILOT EXECUTED MAINTENANCE PROCEDURES ON THE HELICOPTER, INCLUDING AN ENGINE OIL CH
20251013015379A	ON MONDAY, OCTOBER 13TH, 2025, AIRCRAFT ^PRIVACY DATA OMITTED^, CESSNA 172S, SERIAL NO. 172S10417, WAS CONDUCTING A
20250922015449A	THE ACCIDENT AIRCRAFT WAS DEPARTING FROM A MINING STRIP WITH THREE PASSENGERS BOUND FOR FAIRBANKS INTERNATIONAL AIR
20250915015419A	ON 09/15/2025 AT APPROX. 0810 AM MST. A PASSENGER BALLOON MODEL CAMRON A-225 ^PRIVACY DATA OMITTED^, PILOTED BY A C
20250816015469A	AIRMAN WAS CONDUCTING AIR TOUR OPERATIONS AT APPROXIMATELY 400 FEET AGL AT 75 KNOTS ON APPROACH TO LANDING WHEN THE
20251017015362I	ON 10/17/2025, A B767 WAS UNDER TOW TO C19. IT ENTERED THE ALLEYWAY FROM THE SOUTHPORT AND PROCEEDED NORTH TO GATE.
20251017015409A	ON OCTOBER 14, 2025, ^PRIVACY DATA OMITTED^ DEPARTED AOC WITH A DESTINATION OF PUC WHILE MAKING A SHORT LANDING AT 
20250925015439I	AFTER COMPLETION OF SCHEDULED MAINTENANCE, GROUND RUNS, TEST FLIGHTS AND RETURN TO SERVICE. PIC DEPARTED ON A CROSS
20250919015459I	AFTER LANDING AND UPON ROLL OUT THE RIGHT MAIN TIRE LOST AIR PRESSURE AND STARTED TO VIBRATE. THE AIRCRAFT HAD SLOW
20250910015399A	PILOT WAS TAKING OFF FROM A GRAVEL BAR.  AFTER TAKEOFF, PILOT REACHED DOWN TO RETRACT FLAPS AT 55 MPH AND APPROXIMA
20250812015479A	PILOT TOOK OFF FROM FORT LAUNDERDALE EXECUTIVE AIRPORT (FXE) LANDED ON RUNWAY 11 AT COLUMBIA METROPOLITANT AIRPORT 
20251004015389I	WHILE LANDING ON THE DRY LAKEBED AT THE HIGH SIERRA FLY-IN EVENT AT DEAD COW LAKEBED, NEVADA, THE MISHAP PILOT WAS 
20250913015429A	^PRIVACY DATA OMITTED^ HAD PURCHASED AIRCRAFT BELIEVING THAT HE HAD AN ULTRALIGHT AIRCRAFT. AIRCRAFT WAS ADVERTISED
20251024015579I	THE PILOT WAS CRUISING AT LEVEL FLIGHT WHEN HE EXPERIENCED A CATASTROPHIC ENGINE FAILURE WITH NO PRIOR SYMPTOMS OR 
20250920015599A	MERRITT ISLAND, FL (COI): N3429Z, PA22, (DELAYED NOTIFICATION)\nUPON LANDING GROUND LOOPED AND CAME TO REST IN A DIT
20250903015489I	THE INCIDENT AIRCRAFT WAS CLEARED TO LAND ON RUNWAY 05 AT KBCT.  DURING THE LANDING, THE PIC STATED HE FELT LIKE TH
20251009015589A	THE PILOT ELECTED TO TAKEOFF WITH A TAILWIND, ON A ROUGH ONE-WAY-OUT DOWNSLOPING RUNWAY, AND WHEN IT BECAME APPAREN
20250921015609I	THE PILOT IN COMMAND (PIC) OF THE ACCIDENT AIRCRAFT WAS CONDUCTING HIS 90-DAY CURRENCY FLIGHT. DURING THE THIRD LAN
20250601015559I	AIRCRAFT DEPARTED A PRIVATE AIRFIELD TO REPOSITION FOR FUEL, AFTER TAKEOFF THE GEAR WAS RETRACTED AND A LOUD BANG W
20250613015539A	PILOT PULLED HELICOPTER FROM HANGAR ON A WHEELED PLATFORM. THE AIRCRAFT WAS PLACED SLIGHTLY BELOW THE OPEN HANGAR D
20250927015499I	WHILE THE AIRCRAFT WAS PARKED AT FBO RAMP FOR GROUND HANDLING AND PASSENGER BOARDING, THE TAIL STAND WAS REMOVED AN
20251029015569I	ON OCTOBER 29, 2025 AT 1730 A PIPER PA-24 REGISTERED TO ^PRIVACY DATA OMITTED^ WAS INVOLVED IN AN INCIDENT IN CLIMB
20250712015529A	THE PILOT REPORTED THAT AFTER FLYING FOR ABOUT 45 MINUTES AND COMPLETING A 75-MILE LOOP COVERING HIS FARM PROPERTY,
20250607015549A	DEPARTED PRIVATE GRASS STRIP NEAR FOREMAN SC. DESTINATION WAS RIDGELAND (3J1). EVERYTHING WENT AS NORMAL DURING FLI
20250713015519A	ON 07/13/2025, AN ATP CERTIFICATED PILOT MADE A TAKEOFF FROM A PRIVATE AIRSTRIP 5 NM EAST OF MANCOS, COLORADO. THE 
20250905015509A	EON-DRA MESSAGE TEXT: MOUNT PLEASANT, SC (LRO): ^PRIVACY DATA OMITTED^, ERAC, LANDED AND\nVEERED LEFT OFF OF RUNWAY 
20250826015679I	AIRMAN WAS TAXIING IN THE NON-MOVEMENT AREA OUT OF THE SIGNATURE FBO RAMP. ATLANTIC CITY GROUND CONTROL ADVISED THE
20250826015749A	AS PER PILOT HE ABORTED FIRST APPROACH TO MTP BECAUSE HE WAS OFF CENTER, TOO HIGH AND TOO FAST. PILOT EXECUTED A GO
20250726015699A	AIRMAN RETURING FROM SCUBA-DIVING EXCURSION EVENT. TRAVEL DAY BEGAN AT APPROXIMATELY 1200 LOCAL TIME IN CUBA. AIRMA
20250911015639I	WHILE CONDUCTING A LANDING AT GIDDINGS-LEE COUNTY AIRPORT (GYB), THE INCIDENT AIRCRAFT VEERED OFF THE LEFT SIDE OF 
20250714015709A	THE STUDENT PILOT WAS PERFORMING A SOLO FLIGHT IN A GYROCOPTER. DURING TAKEOFF ROTATION ROTOR SPEED WAS LOW AND PIL
20250907015649I	THE PILOT REPORTED THIS INCIDENT TO THE FAA AFTER IT OCCURRED. AT 8:33 PM LOCAL TIME, THE PILOT LANDED AT REID-HILL
20250519015739I	ON MAY 19, 2025, AT APPROXIMATELY 1600 LOCAL TIME, THE PILOT IN COMMAND (PIC) OF ^PRIVACY DATA OMITTED^, A BEECH V-
20250905015659A	THE PILOT STATED THAT HE DEPARTED THE ST. CHARLES COUNTY REGIONAL AIRPORT/SMARTT FIELD (SET),\nST. CHARLES, MISSOURI
20250918015719A	AIRCRAFT DEPARTED TOLEDO, WA AIRPORT 09/18/2025. THE PILOT ENCOUNTERED CROSSWINDS DURING TAKEOFF FROM THE NORTH. TH
20250913015619I	THE PILOT REPORTED THAT FUEL IN ONE TANK WAS DEPLETED AND THAT HE DID NOT SWITCH THE FUEL SELECTOR TO THE OTHER TAN
20250912015629A	^PRIVACY DATA OMITTED^.\n\n^PRIVACY DATA OMITTED^\n\n^PRIVACY DATA OMITTED^.\n\n^PRIVACY DATA OMITTED^\n\n^PRIVACY DATA OMI
20250828015669A	08/28/2025, APPROX 1700 - PREFLIGHT AIRCRAFT, FUEL CHECK FULL, OIL CHECK 6 1/4 QTS. STARTED AIRCRAFT WARMED UP AND 
20250818015689I	ON 08/18/2025, THE AIRMAN LISTED WAS OPERATING A HELICOPTER (^PRIVACY DATA OMITTED^) AT DELAND MUNICIPAL AIRPORT (D
20251004015759A	WHILE TAXIING FOR DEPARTURE ON TAXIWAY E AIRCRAFT\nVEERED OFF THE TAXIWAY INTO A DRAINAGE DITCH, RESULTING IN\nDAMAGE
20251022015729I	^PRIVACY DATA OMITTED^ LANDED AT SJC ON RWY 30R AND WAS GIVEN EXITING INSTRUCTIONS AT TXY FOXTROT. AFTER EXITING TH
20251001015819I	THE AIRCRAFT'S RIGHT OUTBOARD WING STRUCK A TREE ON THE APRON EDGE DURING TAXI.
20251004015839I	MAIN CHUTE HARNESS AND CONTAINER: CHUTE SHOP VOTEX II V4 S/N:0323430 DOM: JUNE 2016\n RESERVE CANOPY AERODYNE RESEAR
20251002015829I	AIRCRAFT LANDED SHORT ON RUNWAY 27 AND WENT THROUGH SECTIONS OF THE EMAS.
20251102015879I	DURING TAKEOFF ROLL ON RUNWAY 33 THE PIC OBSERVED MANY DEER MOVING LEFT OF THE AIRCRAFT.  A SINGLE DEER RAN ACROSS 
20251019015779I	AEROCOUPE ^PRIVACY DATA OMITTED^, DEPARTED EL MONTE AIRPORT AT APPROXIMATELY 9:13AM ON SUNDAY OCTOBER 19, 2025, ENR
20250927015789A	ON SEPTEMBER 27, 2025, AT APPROXIMATELY 1839 CDT, THE PILOT IN COMMAND (PIC) OF ^PRIVACY DATA OMITTED^, A DEHAVILLA
20251031015869I	LANDING RUNWAY 16 AT FHR, THE WINDS WERE 140/16 KTS. THE LEFT CROSSWIND COMPONENT WAS APPROXIMATLEY 7-8 KTS. THE PI
20251005015769A	ON OCTOBER 5, 2025, AT 1045 CDT, THE PILOT IN COMMAND (PIC) OF ^PRIVACY DATA OMITTED^ A CESSNA C172K, LANDED AT TAU
20250517015889I	THE INTRUCTOR AND STUDENT LEFT ARLINGTON AND FLEW TO CLEBURNE TO DO TAKEOFFS AND LANDINGS. ON A SUBSEQUENT TAKEOFF 
20251004015859A	THE PILOT FORGOT TO RETRACT THE LANDING GEAR AFTER TAKING OFF FROM FORT LAUDERDALE EXECUTIVE AIRPORT (KFXE) AND SUB
20251004015849A	ON 10/04/2025 2025 AT APPROXIMATELY 21:30 LOCAL TIME, A MILLER, HAL Y. MODEL LANCAIR 320, A PISTON SINGLE ENGINE EX
20250721015799A	ON 7/21/2025, AT APPROXIMATELY 1423 CDT AT OSHKOSH, WI DURING THE EAA AIRVENTURE EVENT, THE LEFT MAIN LANDING GEAR 
20250722015809A	ON 07-22-2025, AT 1430 CST, AN EXPERIMENTAL DYKE DELTA JD-2 AIRCRAFT ^PRIVACY DATA OMITTED^ LANDED AT (OSH) OSHKOSH
20251103015999I	DURING INSTRUCTIONAL FLIGHT, STUDENT WAS ON FINAL AND EXPERIENCING A STRONG CROSSWIND. DURING LANDING, THE INSTRUCT
20251111016009I	ON 11 NOVEMBER 2025 PILOT WAS PERFORMING IFR TRAINING WITH A CERTIFIED FLIGHT INSTRUCTOR AND WAS DOING TOUCH AND GO
20251109016019I	ON 11-9-2025 THE PILOT DEPARTED BHM APPROXIMATELY 1440 CST ENROUTE TO SPI. THE PILOT WAS ON DESCENT APPROXIMATELY 3
20251108015969I	ON 9 NOVEMBER 2025 AT APPROXIMATELY 1322 CDT, AIRCRAFT N71373, A 1946 LUSCOMBE 8A, SERIAL NUMBER 2799 ATTEMPTED TO 
20251113015959I	AIRCRAFT LANDED AT HESLER-NOBLE FIELD, LAUREL, MS (LUL) RUNWAY 13/31. ON ROLLOUT AFTER PASSING FIRST TAXIWAY, LANDI
20251031015929I	THE PILOT REPORTED THAT WHILE DESCENDING TO LAND AT LUNKEN AIRPORT, THE RIGHT ENGINE COWLING POPPED OPEN SUDDENLY C
20250428015899A	AIRCRAFT ^PRIVACY DATA OMITTED^DECLARED AN EMERGENCY WHILE ENROUTE TO DAL OVER THE LANCASTER (KLNC) TX AIRPORT.  TH
20251120015949I	WHILE AIRCRAFT N258NN WAS PARKED AT THE GATE, A GATE GOURMET TRUCK STRUCK THE TAIL CONE OF THE AIRCRAFT, MAKING THE
20251105015909I	AFTER LANDING AND WHILE STILL ROLLING DOWN THE RUNWAY THE AIRCRAFT WAS GIVEN TAXI INSTRUCTIONS.  WHEN BRAKES WHERE 
20251114015979I	THIS OFFICE WAS CONTACTED BY THE REGIONAL OPERATIONS CENTER ON 11/15/2025 AROUND 0042 CONFIRMING THAT AN AIRCRAFT L
20251104015919I	PILOT STATED\nHE LINED UP ON RUNWAY 7. AS HE WAS ABOUT TO LAND (AT THE THRESHOLD) HE NOTICED THE WINDSOCK HAD A TAIL
20251106015989I	AIRCRAFT DEPARTED SPACE COAST AIRPORT KTIX RUNWAY 09. AIRCRAFT EXPERIENCED LOSS OF POWER AND ENGINE SIEZED. AIRCRAF
20251129015931I	ENY4028(N317TB) WAS AN OUTBOUND AIRCRAFT TAXIING TO THE DEICE PAD. UAL2333(N490UA) WAS AN ARRIVAL TAXIING TO THE GA
20251105016029I	THE BIRD STRIKE OCCURRED AT KGFK MIDFIELD DOWNWIND RWY 35R. THE CFI SAW 8-10 BIRDS AT PATTERN ALTITUDE AND FELT A "
20251113016129A	ON NOVEMBER 13 AT APPROXIMATELY 1440 CENTRAL TIME, THE AIRCRAFT EXECUTED A FORCED LANDING IN A FIELD LOCATED ABOUT 
20251023016069I	AIRCRAFT DEPARTED KSNA WITH A DESTINATION OF KADS, WEATHER WAS NOT A FACTOR. FLIGHT WAS UNEVENTFUL UNTIL INITIAL CL
20251101016059I	ON NOVEMBER 1, 2025, APPROXIMATELY 1210 LOCAL TIME, DURING CRUISE FLIGHT AND HEADED FOR BETHEL AIRPORT; THE PIC STA
20250628016049I	AIRCRAFT WAS CLEARED FOR RUNWAY 7 APPROACH, CHANGED TO ADVISORY FREQUENCY, TOUCHED DOWN, THEN SLID OFF THE END OF T
20240208022242A	1.\tAN AIRBUS A321 AIRCRAFT STRUCK ANOTHER STATIONARY A321 AIRCRAFT WHILE MANEUVERING FOR PREDEPARTURE DE-ICING PURP
20251110016109I	ON TAKEOFF INGESTED A BIRD INTO THE LEFT ENGINE. MAINTENANCE REMOVEED AND REPLACE THE FAN ASSEMBLY.
20251116016039A	AIRCRAFT LANDED IN A LEFT CROSSWIND (170 20G26) AND ENCOUNTED A HARD SNOW DRIFT ON THE RUNWAY. RIGHT MAIN GEAR DUG 
20251017016089I	PILOT WAS CONDUCTING PATTERN OPERATIONS AS A SOLO STUDENT, WITH AN EMPHASIS ON SHORT-FIELD LANDINGS. THE WEATHER WA
20251019016079A	AT 1753 LOCAL TIME THE PILOT IN COMMAND OF A PIPER MALIBU MIRAGE ATTEMPTED LANDING AT PEGASUS AIRPARK (5AZ3) RUNWAY
20251023016099I	ON OCTOBER 23, 2025 (1159), ^PRIVACY DATA OMITTED^ ^PRIVACY DATA OMITTED^ WAS SCHEDULED TO FLY FROM BOSTON LOGAN IN
20250717016119A	EVENT ID: 971546\nZULU DATE/TIME: 07/17/2025 1550Z\nLOCAL DATE/TIME: 07/17/2025 1150 EDT\nEVENT TYPE: GENERAL AVIATION
20251024016199A	ON OCTOBER 24, 2025 A SIRUS, MODEL SR22, CRASHED OFF FIELD A HALF MILE NORTH OF THE LINCOLN MONTANA AIRPORT S69. TH
20250912016249I	ON SEPTEMBER 12, 2025, AT 2200Z, THE PILOT IN COMMAND (PIC) OF ^PRIVACY DATA OMITTED^, A CESSNA C172R, LANDED AT LA
20251017016219A	ON OCTOBER 17, 2025, THE AIRCRAFT LEFT BILLINGS INTERNATIONAL AIRPORT (KBIL) AT APPROXIMATELY 20:02Z EN ROUTE TO PO
20251028016189I	POWER LOSS / VIBRATION EVENT THAT OCCURRED ON\nOCTOBER 28, 2025 CONCERNING HELICOPTER ^PRIVACY DATA OMITTED^ WAS CON
20251112016171A	ON NOVEMBER 12, 2025, AT APPROXIMATELY 1400 LOCAL TIME, AN INCIDENT OCCURRED AT MUSCATINE MUNICIPAL AIRPORT (MUT) I
20251022016209A	A WITNESS, WHO WAS LOCATED ABOUT 3/4 MILE SOUTHEAST OF THE ACCIDENT SITE REPORTED THAT SHE WAS INSIDE HER RESIDENCE
20251006016229I	A STUDENT PILOT FLEW FROM RIVERSIDE AIRPORT, KRVS, TO MCALESTER AIRPORT, KMLC, ON OCTOBER 06, 2025.  DURING THE LAN
20250916016239I	AIRCRAFT PA46, EXPERIENCED A NOSE GEAR COLLAPSE WHILE LANDING RUNWAY 5.\nMOVING AIRCRAFT BEYOND AIRCRAFT TURN TOW LI
20251104016149A	THE AIRPLANE TOOK OFF FROM SDF ABOUT 1713 AND VIDEO OF THE AIRPLANE SHOWS THE NO. 1 (LEFT) ENGINE AND PYLON SEPARAT
20250929016159A	ON SEPTEMBER 29, 2025, AT APPROXIMATELY 11:02 EASTERN TIME A CESSNA 172, ^PRIVACY DATA OMITTED^ WAS INVOLVED IN AN 
20250930016169A	AIRCRAFT WAS ON A TRAINING FLIGHT WITH A CFI AND STUDENT ONBOARD. AIRCRAFT WAS LANDING AT RYV. WHILE TOUCHING DOWN 
20251001016132A	ON OCTOBER 1, 2025, ABOUT 2156 EASTERN DAYLIGHT TIME (EDT), ^PRIVACY DATA OMITTED^, A MHI [MITSUBISHI HEAVY INDUSTR
