c5	remark
19980905022699I	ACFT MAIN LANDING GEAR DID NOT EXTEND, AND THE ACFT LANDED GEAR UP. (-5)PILOT FORGOT TO PUT LANDING GEAR DOWN.
19960722024619I	NARRATIVE: ON 07/22/96, AT 2300 CDT, CESSNA 177RG, N1817Q, REGISTERED TO BILLY J. LAWSON, ^PRIVACY DATA OMITTED^ WAS INVOLVED IN AN INCIDENT LANDING AT ARLINGTON AIRPORT, ARLINGTON, TX. VISUAL FLIGHT CONDITIONS PREVAILED AND NO FLIGHT PLAN HAD BEEN FILED. THE PILOT, BILLY J. LAWSON, JR., LANDED WITH THE AIRCRAFT GEAR RETRACTED. AIRCRAFT SUSTAINED MINOR DAMAGE. THE SOLE OCCUPANT WAS NOT INJURED. THE PILOT HOLDS A PRIVATE AIRPLANE, SINGLE ENGINE LAND RATING. THE FLIGHT ORIGINATED IN ARLINGTON, TX ON 07/22/96 AT 2245, AND LANDED AT ARLINGTON AIRPORT AT 2300. THIS CASE IS CLOSED.
19951111049409A	(-16) DURING CROSSWIND LANDING ON RUNWAY 16, AIRCRAFT WAS CRABBED ON TOUCHDOWN; A GUST OF WIND UNDER RIGHT WING CAUSED LOSS OF CONTROL. PILOT OVERCORRECTED AND SLID OFF RUNWAY. AIRCRAFT CAME TO A STOP ON NOSE. THERE WAS DAMAGE TO NOSE WHEEL, AND DAMAGE TO WINGS, THE PROP WAS BENT, AND THE WINDSHIELD WAS CRACKED.
19951111049699A	(-16) THE GEAR NOT DOWN WARNING HORN SHOULD BE A DIFFERENT HORN THAN THE STALL WARNING HORN.
19961013032139A	LOW ON FUEL, RADAR AND RADIO CONTACT, CRASHED INTO TREES SHORT OF RUNWAY. (.4)THE FLIGHT DEPARTED DU BOIS, PENNSYLVANIA WITH AN INTENDED DESTINATION OF ZEELAND, MICHIGAN.  THE PILOT PLANNED A REFUELING STOP AT HENRY COUNTY AIRPORT, NAPOLEON, OHIO.  THE AIRPORT WAS CLOSED, SO THE PILOT DECIDED TO CONTINUE ON TO HILLSDALE AIRPORT, HILLSDALE, MICHIGAN WITH 19 TO 20 GALLONS REMAINING.  THE PILOT ADVISED TOLEDO APPROACH CONTROL HE NEEDED TO DIVERT TO HILLSDALE AIRPORT FOR FUEL.  ONE TO TWO MILES AWAY FROM HILLSDALE AIRPORT ON A DOWNWIND FOR RUNWAY 27, THE ENGINE LOST POWER.  THE AIRPLANE STRUCK TREES IN AN ATTEMPT TO LAND ON RUNWAY 27.  POST EXAMINATION OF THE AIRPLANE REVEALED NO FUEL IN THE RIGHT FUEL TANK.  THE LEFT FUEL TANK CONTAINED THREE QUARTS OF FUEL.  FURTHER INSPECTION OF THE FUEL TANKS REVEALED ALL EIGHT RETAINING CLIPS DISLODGED ON BOTH CELLS.  THE RIGHT HAND FUEL CELL RETAINED ITS SHAPE FAIRLY WELL, HOWEVER THE LEFT FUEL CELL WAS FOUND COLLAPSED.     (-23) AIRCRAFT ON DOWNWIND, ENGINE CUTTING OUT. ABORTED PATTERN, ATTEMPTED TO LAND IN FIELD. ENGINE SURGED TO FULL POWER THEN CUT OUT. AIRCRAFT IMPACTED TREES APPROXIMATELY 100-150 YARDS NE OF APPROACH END OF RWY 27. 4 POB, 4 INJURIES, 2 SERIOUS. NO FATALITIES.
19950823026809A	TURNED UP WRONG VALLEY. BOTH ENGINES QUIT. LANDED ON HIGHWAY. SWERVED OFF TO AVOID CAR. FUEL TANKS WERE EMPTY.
19951112036309A	GIVEN WINDSHEAR WARNING, ADVISED HE WAS GOING DOWN ON RUNWAY, CALL EMERGENCY EQUIPMENT, AIRCRAFT LANDED ON RUNWAY.
19971013032759I	NARRATIVE: PILOT STATED THAT AFTER WHAT APPEARED TO BE A NORMAL LANDING UNDER GOOD CONDITIONS THE RIGHT TIRE FAILED WHICH CAUSED SOME LOSS OF CONTROL AND CAUSED THE RIGHT WING-TIP TO CONTACT THE RUNWAY DAMAGING THE WING TIP. THIS PARTICULAR AIRCRAFT HAS BEEN MODIFIED WITH A STOL KIT WITH LARGER THAN NORMAL DROOPING WING-TIPS. THE STANDARD TIPS WOULD NOT HAVE CONTACTED THE RUNWAY. A LOCAL A&P WAS CONTACTED WHO INSPECTED THE AIRCRAFT AND HE DESCRIBED DAMAGE CONSISTENT WITH MINOR DAMAGE. THEREFORE, THIS REPORT IS CLOSED AS AN INCIDENT AND NO FURTHER ACTION IS REQUIRED.
19970321004839A	PROP BLADE TIP BROKE OFF LEVELING TO CRUISE. TIP DAMAGED NOSE SECTION FORMER HAD NICK IN BLADE NOT ADDRESSED.
19950415008029A	TOW ROPE PARTED AT 250 AGL ON A TOW. CFI LANDED DOWNWIND ON RUNWAY. GROUND LOOPED PREVENT OVERRUN. ROPE A YEAR OLD.
19980905022829I	THE PILOT WAS PRACTICING TAKEOFF AND LANDING WHEN HE FAILED TO EXTEND THE NOSE WHEEL PRIOR TO LANDING. THE AIRCRAFT TOUCHED DOWN ON THE MAINS WHEN THE NOSE WAS LOWERED, IT SKIDDED ON THE RUNWAY, SCRAPING SOME PAINT FROM THE BOTTOM OF THE AIRCRAFTA. THE PILOT STOPPED THE AIRCRAFT ON THE RUNWAY. THE INCIDENT IS CONSIDERED CLOSED WITH THIS REPORT. (-5) INFLIGHT ENGINE FAILURE-MLC-FAILED DURING EMERGENCY LANDING - EXPERIMENTAL AIRCRAFT WAS EQUIPED WITH A ELECTRIC FUEL SHUT OFF VALVE - SWITCH PANEL FUEL SHUT OFF END INTERCOM SWITCH ARE ADJACENT SUGGESTED - MANUAL FUEL VALVE OIL RELOCATOR OF SWITCH.
19951113040909A	UNREGISTERED HOMEBUILT CRASHED ON TAKEOFF. UNLICENSED PILOT AND A PASSENGER ON BOARD. INDICATES A STALL.
19970503011479I	NARRATIVE: ON SATURDAY, MAY 3, 1997, AT 7:41 EST, A DEHAVILLAND DASH 8, N831EX, S/N 160, OPERATED BY ALLEGHANY AIRLINES, INC., RETURNED AND LANDED ON RUNWAY 10 IN SYRACUSE, NEW YORK AFTER REPORTING A HYDRAULIC ANNUNCIATOR PROBLEM ON DEPARTURE. THE ARFF RESPONDED AND THE AIRCRAFT TAXIED TO THE RAMP WITHOUT INCIDENT. MAINTENANCE PERSONNEL RAN UP THE AIRCRAFT ENGINE'S AND VERIFIED THE HYDRAULIC SYSTEM PRESSURE WAS NORMAL AND HAD NO LEAKS NOTED. THE HYDRAULIC ANNUNCIATOR INDICATOR WAS ISSUED A MEL 29-3 AND MAY 4, 1997 MAINTENANCE PERSONNEL CLEANED THE ELECTRICAL CONNECTOR OF MOISTURE AND HYDRAULIC ANNUNCIATOR LIGHT OPERATION CHECK WAS GOOD PER THE DEHAVILLAND DASH 8 MAINTENANCE MANUAL. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME AND AN IFR FLIGHT PLAN WAS FILED. THE AIRCRAFT WAS NOT DAMAGED, AND THERE WERE NO INJURIES TO THE 17 PASSENGERS AND THREE CREW MEMBERS. THIS INCIDENT IS CONSIDERED CLOSED.
19951113044569A	UNREGISTERED HOMEBUILT PILOTED BY UNLICENSED PILOT BECAME MISSING. FOUND MONTH LATER. CRASHED INVERTED IN MOUNTAINS.
19960404006039A	LOW FUEL VECTORED TO ROA BUT ENGINE QUIT SHORT. NOSED OVER IN SOFT FIELD. HAD FAILED POSITIVE FUEL CHECK. NO FUEL.
19951113048209A	TWO SEAT ULTRA-LITE STALLED ON TAKE-OFF AND FELL OFF TO THE RIGHT. IMPACTED GROUND IN A NOSE DOWN ATTITUDE. PAX DIED ON IMPACT. PILOT DIED 3 HOURS LATER IN HOSPITAL. PILOT HAD A STUDENT PILOT CERTIFICATE (EE635219). MEDICAL CERTIFICATE WAS ADMINISTRATIVELY DENIED. PILOT WAS NOT AUTHORIZED UNDER USUA WAIVER TO GIVE INSTRUCTION IN A TWO SEAT ULTRA-LITE. THIS RENDERS THE AIRCRAFT STATUS TO BE THAT OF UNREGISTERED AIRCRAFT. ONE ATTENDING PHYSICIAN REPORTED THE ODOR OF ALCOHOLIC BEVERAGE ABOUT THE PILOT.
19980905029839I	(-23) ON 5/9/98, A CE-172RG, N5284V, EXPERIENCED A RH MAIN LANDING GEAR COLLAPSE WHILE LANDING AT POMPANO BEACH FL. THE PILOT STATED THAT HE HAD ELECTRICAL PROBLEMS ENROUTE TO POMPANO.  HE PERFORMED EMERGENCY PROCEDURES FOR ELECTRICAL FAILURE, INCLUDING MANUALLY LOWERING THE LANDING GEAR, BUT THE RH GEAR DID NOT LOCK DOWN.  DUE TO WEATHER DETERIATION, HE ELECTED TO LAND.  AIRCRAFT SUFFERED MINOR DAMAGES WITH NO INJURIES. ^PRIVACY DATA OMITTED^             ALSO, THE CONDITION LIGHTS (CAT LIGHTS) WERE TURNED IN FOR NIGHT FLIGHT FROM PREVIOUS FLIGHT.  DUE TO THIS, THE PILOT COULDN'T CONFIRM 3 GREEN.
19951113048639A	(-16) AIRMAN STATED TO INVESTIGATING OFFICERS AND IIC THAT HE FAILED TO REMOVE AIRCRAFT GUST LOCK/CONTROL LOCK. AIRMAN FAILED TO REMOVE GUST LOCK OR CHECK CONTROL RESPONSE DURING RUN UP. ^PRIVACY DATA OMITTED^
19950312003599A	LOST POWER NEAR DESTINATION. HIT TREES OVER SHOOTING OPEN FIELD. PILOT USED NO FLY MEDICAL DRUG. FUEL TANKS EMPTY.
19951115036499A	PILOT TRIED TO ABORT TAKEO OFF DUE TO WINDSHEAR, RAN OUT OF WATER AND BEACHED AIRCRAFT.
19990128010859I	WHEN IN FLIGHT THE ENGINE DEVELOPED POWER FLUCTUATIONS. PILOT ELECTED TO MAKE A PRECAUTIONARY LANDING AT EL DORADO, KANSAS AIRPORT. DUE TO CONTINUED ENGINE POWER FLUCTUATIONS DURING THE LANDING THE PILOT ELECTED TO USE MAXIMUM BRAKING WHICH RESULTED IN BLOWING BOTH MAIN TIRES. THE AIRCRAFT STOPPED PARTIALLY OFF OF THE RUNWAY. THERE WAS NO DAMAGE TO RUNWAY LIGHTS AND THE AIRFRAME DID NOT RECEIVE ANY DAMAGE.
19950904028379A	LANDING. PILOTS FOOT SLIPPED OFF RUDDER PEDAL. LOST CONTROL AND NOSED DOWN ON RUNWAY.
19980507019899I	BLOWN OFF LEFT SIDE OF RUNWAY. PROP STRUCK LANDING LIGHT. AIRCRAFT STOPPED IN GRASS.
19960703020009A	CROSSWIND GUST CAUSED PLANE TO VEER OFF SANDY STRIP INTO ALDER TREES. GROUND LOOPED. (FROM .4) THE PILOT AND PASSENGER WERE DEPARTING A REMOTE AND SANDY AREA IN THE TAILWHEEL-EQUIPPED AIRPLANE.  THE PILOT HAD UTILIZED THE AREA MANY TIMES IN THE PAST.  THE TAKEOFF AREA IS ABOUT 1,940 FEET MEAN SEA LEVEL AND THE TEMPERATURE WAS ABOUT 70 DEGREES F.  VARIABLE WIND CONDITIONS WERE BLOWING FROM THE LEFT SIDE OF THE TAKEOFF AREA WITH GUSTS OF 25 KNOTS.  DURING THE TAKEOFF ROLL, A GUST OF WIND PUSHED THE AIRPLANE TO THE RIGHT INTO SEVERAL ALDER TREES.  THE AIRPLANE THEN GROUND LOOPED AND RECEIVED DAMAGE TO THE LEFT WING SPAR AND LEFT AILERON.
19990325017249A	(.19) ON MARCH 25, 1999, ABOUT 1139 EASTERN DAYLIGHT TIME, A GRUMMAN G-21A, N5548A, REGISTERED TO TROPIC BIRD HOLDINGS INC., OPERATING AS A 14 CFR PART 135 COMPETENCY FLIGHT, EXPERIENCED A REPORTED LOSS OF LEFT ENGINE POWER, AND CRASHED INTO A CANAL ABOUT 2 MILES SOUTH OF FORT LAUDERDALE EXECUTIVE AIRPORT, FORT LAUDERDALE, FLORIDA. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AND NO FLIGHT PLAN WAS FILED. THE AIRPLANE WAS DESTROYED. THE AIRLINE TRANSPORT PILOT WAS FATALLY INJURED. THE AIRLINE TRANSPORT PILOT FAA OBSERVER SUSTAINED SERIOUS INJURIES. THE FLIGHT ORIGINATED FROM WATSON ISLAND INTERNATIONAL, MIAMI, FLORIDA, ABOUT 10 MINUTES BEFORE THE ACCIDENT. REVIEW OF RADIO TRANSCRIPTIONS BETWEEN FORT LAUDERDALE EXECUTIVE AIR TRAFFIC CONTROL TOWER AND N5548A REVEALED THAT N5548A INITIALLY CONTACTED THE TOWER AT 1136:33 WITH THE ATIS INFORMATION. AT 1138:06, N5548A INFORMED THE TOWER THAT HE WAS 3 MILES SOUTH FOR LANDING. THE CONTROLLER ASKED N5548A TO STATE TYPE OF AIRPLANE. N5548A REPLIED, "STANDBY SIR STANDBY." AT 1138:36, N5548A REPLIED, "FIVE FIVE FOUR EIGHT ALPHA WE'D LIKE TO DECLARE AN EMERGENCY SIR AH WE'RE TWO MILES SOUTH." THE CONTROLLER INFORMED N5548A TO ENTER RIGHT BASE    RUNWAY EIGHT, CLEARED HIM TO LAND AND ASKED THE NATURE OF THE EMERGENCY. N5548A REPLIED AT 1138:44, "OK WE HAVE A BAD ENGINE ON THE LEFT SIDE SIR." THE CONTROLLER CLEARED N5548A TO LAND AGAIN AND PROVIDED THE WINDS. THERE WAS NO OTHER RECORDED COMMUNICATION WITH N5548A. THE FAA OBSERVER STATED IN AN INITIAL INTERVIEW THAT SHORTLY BEFORE THE ACCIDENT THAT SHE HEARD A BAD ENGINE SOUND AND LOOKED AT THE MANIFOLD PRESSURE AND RPM. SHE INFORMED THE PILOT THAT THERE WAS A PASTURE. HE STATED HE WAS GOING FOR THE WATER. THEY WENT DOWN LIKE A ROCK TURNING TOWARDS THE CANAL AND CRASHED. WITNESSES STATED THEY SAW THE AIRPLANE FLYING TOWARDS THE NORTH AT A VERY LOW ALTITUDE DESCENDING. THE ENGINES WERE MAKING A LOUD POPPING SOUND. THE AIRPLANE STARTED A SHALLOW TURN ESTIMATED LESS THAN 45 DEGREES. THE AIRPLANE COLLIDED WITH A TREE AND CRASHED INTO THE CANAL. (-23) SEE ATTACHED SHEET FOR A PRELIMINARY REPORT ON THE ACCIDENT. AN AMENDED FORM WILL FOLLOW AT THE CONCLUSION OF THE INVESTIGATION. (.4) THE PILOT WAS RECEIVING A COMPETENCY FLIGHT IN THE SEAPLANE FROM AN FAA INSPECTOR.  THE PILOT WAS RETURNING TO THERE INITIAL DEPARTURE AIRPORT, DESCENDED TO 1,000 FEET, CONTACTED THE CONTROL TOWER FOR  LANDING INSTRUCTIONS, AND WAS INSTRUCTED TO ENTER ON A RIGHT BASE. BEFORE HE COULD ACKNOWLEDGE THE LANDING INSTRUCTIONS THE ENGINES STARTED TO MAKE LOUD, ROUGH, AND UNUSUAL NOISES. THE PILOT INFORMED THE CONTROL TOWER THAT HE WAS 2 MILES SOUTH , DECLARED AN EMERGENCY, AND STATED HE HAD A BAD ENGINE ON THE LEFT SIDE. THE FAA INSPECTOR STATED THE PILOT STARTED THE EMERGENCY PROCEDURE, THE MANIFOLD PRESSURE AND RPM WAS FLUCTUATING. THE INSPECTOR COULD NOT DETERMINE THE DEAD ENGINE BY THE DEAD FOOT, DEAD ENGINE METHOD, BECAUSE HER RUDDER PEDALS WERE STOWED. SHE POINTED OUT A PASTURE AND THE PILOT STATED THEY WERE GOING TO THE WATER. SHE DID NOT RECALL THE PILOT SHUTTING DOWN THE ENGINE OR FEATHERING THE PROPELLER.  SHE COULD NOT RECALL THE FINAL SECONDS OF THE FLIGHT. THE AIRPLANE COLLIDED WITH A TREE, CANAL BANK, AND CAME TO REST INVERTED IN THE CANAL. EXAMINATION OF THE AIRFRAME AND FLIGHT CONTROL SYSTEMS REVEALED NO EVIDENCE OF A PRECRASH MECHANICAL FAILURE OR MALFUNCTION. EXAMINATION OF THE LEFT PROPELLER REVEALED IT WAS NOT FEATHERED. THE NO. 6 FRONT FORWARD SPARK PLUG IGNITION LEAD WAS DISCONNECTED FROM THE SPARK PLUG. THE IGNITION LEAD SHROUD THREADED COUPLING ON THE NO. 4 FRO NT FORWARD SPARK PLUG WAS UNSCREWED AND THE CARBON WIRE WAS EXPOSED. THE LEFT AND RIGHT ENGINE WERE REMOVED FROM THE AIRPLANE AND TRANSPORTED TO AN AUTHORIZED FAA APPROVED REPAIR STATION. THE LEFT ENGINE WAS PLACED IN AN ENGINE TEST CELL. THE ENGINE WAS STARTED, DEVELOPED RATED POWER, AND ACHIEVED TAKEOFF POWER. THE SPARK PLUG LEAD WAS REMOVED FROM THE NO.6 FORWARD CYLINDER. THE LEFT MAGNETO HAD A
19980508018709I	BOUNCED AND BENT NOSE GEAR AFT, PROP STRIKE AND DEFORMED EXHAUST STACK. STUDENT ON CROSS COUNTRY.
19971012031229A	CRASH LANDED SHORT RUNWAY. (.4)THE PILOT REPORTED THAT THE GLIDER DEVELOPED AN 'UNUSUAL' SINK RATE WHILE ON DOWNWIND TO RUNWAY 18.  HE ELECTED NOT TO FLY A BASE LEG, BUT INSTEAD HE TURNED DIRECTLY TOWARD THE RUNWAY.  HE REPORTED THE SINK RATE INCREASED AND HE WAS UNABLE TO CLEAR TREES IN HIS FLIGHT PATH.  THE GLIDER CONTACTED TREES AND CAME TO REST ABOUT 1,000 FEET PRIOR TO THE APPROACH END OF THE RUNWAY.                                                                     (-23) THE AIRCRAFT (GLIDER) RECEIVED SUBSTANTIAL DAMAGE, AND THE PILOT AND PASSENGER RECEIVED MINOR INJURIES WHEN THE GLIDERS LEFT WING IMPACTED A TREE WHILE LANDING APPROXIMATELY 1/4 MILE FROM THE APPROACH END OF THE RUNWAY OF INTENDED LANDING.  THE PILOT STATED THAT HE EXPERIENCED EXCESSIVE SINK AND WAS UNABLE TO REACH THE RUNWAY.
19950609019879A	ENGINE MISS AND VIBRATE ON CLIMBOUT. MADE 180 TO RETURN TO AIRPORT. STRUCK POWERLINE. NO MECHANICAL ANOMALIES. (-23) PILOT STATED THAT SHORTLY AFTER TAKEOFF, AT AN ALTITUDE OF APPROXIMATELY 300 FEET AGL, THE ENGINE STARTED TO VIBRATE AND THEN LOST POWER. PILOT STATED HE TURNED BACK TOWARDS THE AIRPORT BUT STRUCK WIRES.
19980510013039I	NARRATIVE: DURING FLIGHT, BALLOON ENCOUNTERED TURBULENCE AND WIND SHEAR, DECISION WAS MADE TO LAND IN VACANT LOT ADJACENT TO HOUSE. THE LANDING WAS HARD. NO INJURIES SUSTAINED. WIND DRIFT CAUSED BALLOON ENVELOPE TO COME IN CONTACT WITH THE HOUSE. NO DAMAGE TO HOUSE. BALLOON ENVELOPE SUSTAINED A MINOR TEAR.
19950826048909A	(-16) PILOT MADE A VISUAL APPROACH TO A PRIVATE SOD RUNWAY. DURING ROLLOUT, THE NOSE LANDING GEAR COLLAPSED CAUSING DAMAGE TO THE PROPELLER, ENGINE LOWER COWLING, AND LEFT WING. THE LEFT WING WAS BENT UPWARD CAUSING SUBSTANTIAL DAMAGE TO THE WING SPAR AND UPPER AND LOWER METAL SKIN.
19991214036559I	(-23) ENGINE PRESSURE RELIEF DOOR SEPARATION DELTA AIRLINES (DALA) N911DA, MD-90, FLT 1918, RNO-DFW  ON DECEMBER 14, 1999, A PERSON CONTACTED THE FORT WORTH FLIGHT STANDARDS OFFICE AND INFORMED THEM THAT SHE DISCOVERED WHAT APPEARED TO BE AN AIRPLANE PART IN HER YARD IN FLOWER MOUND, TEXAS.  SHE REPORTED THAT THERE WAS NO APPARENT DAMAGE TO HER HOME OR YARD.  THE PART WAS RETRIEVED BY AN INSPECTOR FROM THE FORT WORTH FSDO WHO CONTACTED THE DALLAS FORT WORTH FSDO.  THE PART WAS IDENTIFIED AS AN MD-90 ENGINE THRUST REVERSER PRESSURE RELIEF DOOR.  THIS DOOR WAS FOUND MISSING FROM DELTA AIRLINES FLIGHT 1918.  DELTA ALSO FOUND THE RIGHT ENGINE THRUST REVERSER UPPER SLEEVE DAMAGED.  THE T/R PRESSURE RELIEF DOOR WAS TURNED OVER TO DELTA LINE MAINTENANCE.  INVESTIGATION OF THIS INCIDENT REVEALED THAT THIS AIRCRAFT MAY HAVE OPERATED SEVERAL REVENUE FLIGHTS WITHOUT PROPER MAINTENANCE BEING PERFORMED.  ENFORCEMENT PROCEEDINGS ARE BEING INITIATED BY THE DELTA CMO. THIS INCIDENT IS CLOSED.
19950826049569A	(-16) FURTHER INVESTIGATION PENDING UNTIL ENGINE TEARDOWN, SCHEDULED AT CLINTON, AR.
19950909037899I	RIGHT ENGINE FAILED EN ROUTE. PROCEEDED TO GANDER DESTINATION.
19950827027049A	PILOT LANDED DOWNWIND AND RAN OFF END OF RUNWAY, DAMAGE PROP, NOSEWHEEL AND STABILIZER. (-4)AIRPORT TRAFFIC WAS USING RUNWAY 32 AT THE TIME OF THE ACCIDENT. THE STUDENT PILOT, WHO WAS FLYING WITH A PASSENGER, LANDED ON RUNWAY 14. DURING THE LANDING, THE AIRPLANE CONTINUED PAST THE DEPARTURE END OF RUNWAY 14, AND WENT INTO AN AREA OF TREES AND BRUSH. THE PASSENGER REPORTED THAT THE STUDENT PILOT SAID HE LANDED LONG AND FAST.
19950827048999A	(-16) PILOT LANDED IN A RUNWAY CONSTRUCTION ZONE CLOSED BY NOTAM AT NIGHT. DAMAGED RIGHT MAIN GEAR, WING AND FLAP.
19951116041139I	NARRATIVE: N 549LL, A NORTH STAR, EXPERIMENTAL AMATEUR BUILT, AFTER LANDING AT CASTLE AIR FIELD AT ABOUT 0645 PST, NOVEMBER 16, 1995, PILOT CONTINUED DOWN THE RUNWAY IN THE WHEEL LANDING ATTITUDE IN HIGH SPEED TAXI AND NOSED OVER CAUSING MINOR DAMAGE TO THE PROPELLER AND COWLING. THERE WAS NO OTHER DAMAGE TO THE AIRCRAFT. THE PILOT HAD NO INJURIES. VISUAL FLIGHT CONDITIONS PREVAILED, NO FLIGHT PLAN WAS FILED. NO WEATHER BRIEFING WAS OBTAINED. THE RUNWAY HAD BEEN NOTAM'ED CLOSED THE DAY BEFORE.
19960922037169I	NARRATIVE: FLIGHT BRA 3283 (COEX), N14829, LIGHTNING STRIKE 40 MI. SW CLE RETURNED TO CLE. AIRCRAFT FERRIED TO BURLINGTON, VT FOR INSPECTION & MAINTENANCE. REPLACED #1 & #2 PROPELLERS, AND R/H AOA PROBE. REPAIRED NUMEROUS LIGHTNING BURN MARKS ON LENGTH OF FUSELAGE. ELEVATOR BURN REQUIRED BLENDING. ACFT RETURNED TO SERVICE WITH 7 DAY RGB CHIP DETECTOR WATCH ON DMI. NO DISCREPANCIES AFTER 7 DAYS. ACFT IN CURRENT DAILY SERVICE. DATA EXTRACTED FROM CONTINENTAL AIRLINES FLIGHT LOG PAGES 345959/345960 AND CALA FORMS M602#875296,875306,875297,875307,875308,875300,875301, 875302,875303,875304,875305,870216,874502 AND 874503.
19980511013789I	NARRATIVE: PILOT FLEW FOR 11/2 HOURS WHEN HE STARTED TO DESCEND AND CONTACT RBD TOWER. PILOT BEGAN DESCENT CHECKLIST INTO RBD AIRPORT. MR. RUWE, SOLE OCCUPANT, SWITCHED TO THE FULL TANK AND WAS BEGINNING TO CHECK MIXTURE RICH. THE ENGINE QUIT AT 2,500 FT. PILOT CONTACTED TOWER TO CONFIRM POSITION. THE BE-24 WAS FORCED TO LAND IN A FIELD ABOUT 3 MILES NORTH OF LANCASTER AIRPORT. MINOR DAMAGE TO LEADING EDGE AND EXCESSIVE OIL LEAKAGE IN ENGINE COMPARTMENT WERE THE ONLY ACCESSIBLE DAMAGE. MAINTENANCE RECORDS WERE IN ORDER AND PILOT DID EVERYTHING HE COULD TO FLY THE AIRCRAFT. ^PRIVACY DATA OMITTED^
19950828048429A	(-16) THE OPERATOR WAS WORKING WITH THE MONTEREY COUNTY SHERIFF'S DEPARTMENT, LOOKING FOR MARIJUANA GROWERS IN THE LOS PADRES NATIONAL FOREST. DURING THE OPERATION AT A HOVER WITH A 50 FEET LONGLINE IN A CANYON WITH BRUSH AND OAK TREES. THE TAIL ROTOR STRUCK A TREE CAUSING A TAIL ROTOR FAILURE. THE HELICOPTER SPUN TWO TO THREE TIMES PRIOR TO ENTERING THE OAK TREES AND BRUSH AND IMPACTING ON THE LEFT SIDE ON A STEEP SLOPE AND SLIDING DOWN A 30 FOOT HILL.
19950828048439A	(-16)SEE ATTACHED FOR COMPLETE NARRATIVE.
19950828048929A	(-16) THE PILOT STATED THAT HE HAD A PROBLEM AFTER LANDING. HE APPLIED BRAKES AND THE RIGHT BRAKE COMPLETELY FAILED IMMEDIATELY. THE LEFT BRAKE FUNCTIONED AND PULLED THE AIRCRAFT TO THE LEFT. HE WAS UNABLE TO CORRECT WITH RIGHT RUDDER, AND LEFT THE END OF THE RUNWAY TO THE LEFT.
19990320019649I	(-5) PILOT FORGOT TO EXTEND LANDING GEAR PRIOR TO LANDING. MINOR DAMAGE. NO INJURIES TO SOLE OCCUPANT.
19950828049689A	(-16) THE PILOT STATED THAT ON THE LAST PASS HE HAD RUN OUT OF "MANEX" AND FELT THE MAIN LANDING GEAR HIT THE ROWS. HE WAS GOING ACROSS THE ROWS, SO THERE WAS NOT MUCH OF A CHANCE TO PULL OUT.
19950831049499A	(-16) LEFT BRAKE BECAME INOP DUE TO LOSS OF FLUID. AIRCRAFT THEN LOST DIRECTIONAL CONTROL CAPABILITY AND HIT VEHICLES WHILE TAXIING.
19950902048949A	(-16) AIRMAN TURNED OFF RUNWAY ONTO WHAT APPEARED TO BE THE GRADED, UNPAVED TAXIWAY TO PARKING. DUE TO INADEQUATE MARKINGS ON THIS PRIVATE AIRPORT, THE AREA WHICH THE AIRMAN TURNED WAS UNIMPROVED. AIRMAN UNEXPECTANTLY ENCOUNTERED A DITCH WHILE TAXIING.
19950909028199A	AT CRUISE LOST TAIL ROTOR SYSTEM. LANDED SAFE. LOST BLADE DUE FATIGUE CRACKS. IMPROPERLY MANUFACTURED BLADES. (-23) TAIL ROTOR BLADE P/N 222-016-001-111 FAILED INFLIGHT CAUSING LOSS OF TAIL ROTOR GEAR BOX, TAIL ROTOR ASSEMBLY, TAIL ROTOR ATTACHMENT FITTING AND TAIL ROTOR DRIVE SHAFTS. PILOT EXECUTED EMERGENCY LANDING ON ANN ARBOR AIRPORT WITHOUT CAUSING ADDITIONAL DAMAGE. THERE WERE ON INJURIES.
19970801026419I	NARRATIVE: ON FRIDAY, AUGUST 1, 1997, AT 0630 LOCAL TIME, AN AERO COMMANDER THRUSH S2R, N5521X, OWNED BY SAVANNAH AGRI-AIR, INC. SAVANNAH, NY DEPARTED OVID, NY TO SPRAY SWEET CORN NEAR INTERLAKEN, NY. WHILE ENGAGED IN AERIAL APPLICATION, THE AIRCRAFT STRUCK A POWER LINE. THE PILOT RETURNED TO SAVANNAH, NY AND LANDED WITHOUT INCIDENT. THERE WAS MINOR DAMAGE TO THE AIRCRAFT'S RIGHT WING. THIS INCIDENT IS CONSIDERED CLOSED.
19961121036179A	LOST CONTROL AFTER HARD LANDING. VEERED OFF RUNWAY INTO PARKED AIRCRAFT. VASI LIGHTS INOP.
19950902049599A	(-16) DURING A HIGH WIND LANDING, THE GONDOLA HIT FIRST ON A CORNER, THROWING THE PASSENGER OFF BALANCE, BREAKING HIS LEG. PILOT AND AIRCRAFT WERE PROPERLY CERTIFICATED AND CURRENT. FAA INSPECTOR INTERVIEWED PILOT AND FOUND ALL APPLICABLE PROCEDURES WERE FOLLOWED AND COMPETENCY WAS NOT IN QUESTION. NO FAR INFRACTION.
