c5	remark
20190313001269A	PILOT IN CRUISE FLIGHT AT 500 FEET AGL (HELICOPTER)HAD A BIRD STRIKE ABOUT TWO MILES NORTH OF THE KEENE (EEN) DILLANT-HOPKINS AIRPORT IN  NH.  A 2' BY 2' PLEXIGLASS PANEL FROM THE UPPER RIGHT HAND CORNER SEPARATED FROM THE CANOPY AND WENT UP INTO THE ROTOR BLADES. PILOT MADE AN UNEVENFUL LANDING AT EEN. FOLLOWING DAY REVEALED DENTS AS MUCH AS .060 INCHES DEEP IN TWO OF THE THREE ROTOR BLADES.
20190313001279A	PILOT REPORTS THAT AFTER HE APPLIED TAKEOFF POWER AND BEGAN HIS TAKEOFF ROLL THAT THE PILOT SEAT SLID AFT.  THIS RESULTED IN A LOSS OF CONTROL DUE TO PILOT PULLING BACK ON THE YOKE AND BEING UNABLE TO REACH THE RUDDER/BRAKE PEDALS.   THIS LOSS OF CONTROL CAUSED AIRCRAFT TO DEPART THE RUNWAY TO THE LEFT, DOWN AN EMBANKMENT TOWARDS A SET OF RAILROAD TRACKS WHERE THE NOSE GEAR STRUCK THE TRACKS CAUSING THE PLANE TO FLIP OVER, SUBSTANTIALLY DAMAGING THE AIRCRAFT.     FAA INSPECTOR'S PRELIMINARY INSPECTION OF THE WRECKAGE SHOWED THAT THE PILOT SEAT'S LEFT HAND FORWARD SEAT ROLLER HOUSING WAS NOT ENGAGED WITH THE SEAT TRACK BUT WAS SITTING ON TOP OF IT.  WHETHER THE ROLLER HOUSING WAS IN THIS POSITION PRIOR TO TAKEOFF THEREBY CAUSING THE ACCIDENT OR WAS A RESULT OF THE ACCIDENT IS UNDETERMINED.    SUBSEQUENTLY MEASURED THE SEAT TRACK & SEAT ROLLER HOUSING AS PER AD2011-10-09.  FOUND ALL DIMENSIONS TO BE WITHIN THE ALLOWABLE DIMENSIONS IN THE AD.  THIS SHOULD HAVE PRECLUDED THE SEAT ROLLER HOUSING BECOMING SEPARATED FROM THE SEAT TRACK DURING TAKEOFF.  ALSO NOTED THAT THERE WAS LIGHT SCARRING ON TOP OF THE SEAT TRACK WHERE THE DISPLACED HOUSING WOULD HAVE SAT IF IT HAD NOT BEEN INSTALLED CORRECTLY.   THIS LIGHT SCARRING WAS NOT PRESENT ON THE OTHER THREE PILOT SEAT TRACKS IN THE AIRCRAFT.     THESE OBSERVATIONS AND MEASUREMENTS WOULD SEEM CONSISTENT WITH A SEAT THAT WAS INSTALLED IMPROPERLY WITH THE LEFT FORWARD SEAT ROLLER HOUSING NOT ENGAGED WITH THE SEAT TRACK.    REFERENCE PTRS# EA68 201901962
20190313001289I	THE PILOT STATED THAT A MAIN LANDING GEAR UNSAFE CONDITION WAS INDICATED AFTER EXTENDING THE LEADING GEAR ON APPROACH.  EMERGENCY LANDING GEAR EXTENSION PROCEDURES WERE ACCOMPLISHED BUT WERE UNSUCCESSFUL IN EXTENDING THE MAIN LANDING GEAR.  THE AIRCRAFT LANDED WITH THE MAIN LANDING GEAR RETRACTED AND THE NOSE LANDING GEAR EXTENDED.  THERE WERE NO INJURIES AND THE AIRCRAFT RECEIVED MINOR DAMAGE.  MAINTENANCE PERSONNEL, WHO INSPECTED THE AIRCRAFT AFTER THE INCIDENT, STATED THAT THE CONTROL ROD CONNECTING THE HYDRAULIC ACTUATOR TO THE MAIN LANDING GEAR EXTENSION MECHANISM WAS DISCONNECTED DUE TO AN APPARENT FAILURE OF THE ATTACHING HARDWARE.
20190313001299A	ON MARCH 13, 2019 THE PIC WAS ASSIGNED TO PERFORM LAW ENFORCEMENT PATROL FOR THE PLAYERS CHAMPIONSHIP GOLF TOURNAMENT (TPC) IN POINT VEDRA BEACH FLORIDA. THE POC STATED THAT DURING ORBIT OVER THE NORTH WEST CORNER OF TPC, HE NOTICE THAT THE AIRCRAFT YEW TO THE LEFT AND A LOW ROTOR AUDIO TONE WAS HEARD IN HIS HELMET; HE ALSO NOTICE THAT THE ENGINE OUT LIGHT WAS ILLUMINATED AND MADE THE DECISION THE PERFORM AN EMERGENCY LANDING ON THE GOLF COURSE.
20190313001309I	03/13/2019. AROUND 14:00 LOCAL TIME MY STUDENT ARE DOING INSTRUMENT TRAINING UNDER PART 141. WE WERE PRACTICING VFR APPROCHES AT POMPANO AIRPORT WITH AIRPLANE N1206U. WE TOOK OFF FROM THE FXE AND DEPARTED TO THE NORTH WEST AT THAT POINT WE REQUESTED AN INSTRUMENT APPROACH WITH MIAMI APP IN 119.7. THEY VECTOR US FOR THE LOC 15 CIR 10. WE CIRCLED TO RUNWAY 10 AND PERFORMED A TOUCH AND GO. AFTER THE TOUCH AND GO, WE CLIMBED NORTH EAST BOUND. AFTER THE TOUCH AND GO WE CLIMBED WITH A VX (62KT) AS SPECIFIED IN FLIGHT CENTER SOP'S. AT 1000FT  WE PERFORMED THE CLIMB FLOWED/ CHECKLIST AND CONTACTED MIAMI APP AGAIN READY FOR OUR REQUEST. EVERYTHING WAS RUNNING NORMALLY UNTIL THAT POINT. WE FELT AN UNCOMMON EXPLOSION AND LOST AROUND 300 RPM. I TOOK OVER THE CONTROLS BECAUSE I KNEW SOMETHING WAS WRONG. I CALLED THE TOWER AGAIN TELLING THEM THAT I NEEDED TO GO BACK BECAUSE I HAD A LOSS OF POWER. DUE TO THE LACK OF TIME /ALTITUDE THE MOST IMPORTANT THING FOR ME AT THAT POINT WAS LANDED THE PLANE SAFELY. I ESTABLISHED THE BEST GLIDE SPEED ATTITUDE LOOKING FOR 68KT IN ORDER TO HAVE THE MORE DISTANCE AVAILABLE ( WE WERE 2 MILES NE OF THE AIRPORT ). THEY CLEARED ME TO LAND IN RUNWAY, BASED ON THE WINDS COMING FROM AN EASTERLY DIRECTION I CONSIDERED LANDING ON RUNWAY 15 THE BEST OPTION. I LOST ALL THE POWER AVAILABLE DOING THE LEFT DOWN WIND. ESTABLISHED ON FINAL THEY CLEARED ME TO LAND ON RUNWAY 15. I HAD PERFORM A FORWARD SLIP TO LAND AND SOON AS THE LANDING WAS ASSURED I SELECTED FULL FLAPS. THE LANDING WAS SMOOTH AND SAFE. WE LANDED THE PLANE AND VACATED THE RUNWAY AT THE END WITHOUT ANY ISSUE. I SECURED THE ENGINE, PLANE AND EVACUATED.
20190313001319A	ON MARCH 13, 2019, AT 1645 EST A 1970 BEECH, MODEL E-55, N15VK THAT IS REGISTERED TO SNELL AVIATION, LLC, HAD A GEAR-UP LANDING.  THE PILOT DID NOT EXTEND THE LANDING GEAR PRIOR TO  LANDING AT THE ALBERT WHITTED AIRPORT IN SAINT PETERSBURG, FLORIDA.  VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME AND A VFR FLIGHT PLAN WAS NOT FILED.  THE AIRCRAFT WAS SUBSTANIALLY DAMAGED DUE TO THE AIRCRAFT CONTACTING THE RUNWAY.  THE PILOT AND PASSENGER WERE NOT INJURIED.  THE FLIGHT ORIGINATED AT ALBERT WHITTED AIRPORT ON MARCH 13, 2019.
20190313001321A	ON MARCH 13, 2019, AT APPROXIMATELY 1852 LOCAL TIME, N5440F, A NORTH AMERICAN T28B, REGISTERED TO TOMORROWS AERONAUTICAL MUSEUM, ON A FLIGHT ORIGINATING FROM WHITEMAN AIRPORT, PACOIMA CA. LANDED AT COMPTON WOODLEY AIRPORT, COMPTON CA. ON RUNWAY 25L. SECONDS AFTER TOUCHDOWN, N5440F IMPACTED N48962, A CESSNA 152, REGISTERED TO CANDACE A LARNED ENTERPRISES INC.  THAT WAS CONDUCTING A TRAINING FLIGHT THAT ORIGINATED FROM LONG BEACH AIRPORT, LONG BEACH CA. WAS STILL ON ITS LANDING ROLLOUT PHASE. IMPACT OCCURRED AT RUNWAY 25L, HALF WAY DOWN THE RUNWAY. CESSNA 152, N48962 WAS DESTROYED ON IMPACT. NORTH AMERICAN T28B WAS SUBSTANTIALLY DAMAGED FROM IMPACT. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME. THE PILOT OF N5440F WAS UNINJURED. THE STUDENT IN THE CESSNA 152 WAS DECEASED AND THE INSTRUCTOR WAS SERIOUSLY INJURED IN THE ACCIDENT. THE T28 CAME TO REST AT TAXIWAY F BETWEEN 25L AND 25R RUNWAYS. THE 152 CAME TO REST APPROXIMATLY 100 FEET WEST OF THE RUNWAY HALF WAY POINT APPROXIMATLY 20 FEET NORTH OF RUNWAT 25L.
20190313001331A	ON MARCH 13, 2019, AT APPROXIMATELY 1852 LOCAL TIME, N48962,  A CESSNA 152, REGISTERED TO CANDACE A LARNED ENTERPRISES INC. LANDED AT COMPTON WOODLEY AIRPORT, COMPTON CA. ON RUNWAY 25L. CESSNA 152 WAS CONDUCTING A TRAINING FLIGHT ORIGINATING FROM LONG BEACH AIRPORT, LONG BEACH CA.  VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME.  N5440F, A NORTH AMERICAN T28B, REGISTERED TO TOMORROWS AERONAUTICAL MUSEUM, ON A FLIGHT ORIGINATING FROM WHITEMAN AIRPORT, PACOIMA CA. WAS IN CLOSE PROXIMITY BEHIND CESSNA 152 ON FINAL APPROACH. N48962, CESSNA 152 TOUCHED DOWN AND WAS ON LANDING ROLL OUT WHEN N5440F, T28B LANDED SHORTLY AFTER. SECONDS AFTER N5440F, T28B TOUCHED DOWN, IT IMPACTED N48962, CESSNA 152 AT THE HALF WAY MARK OF RUNWAY 25L. N48962, CESSNA 152 WAS DESTROYED ON IMPACT AND CONSUMED BY FIRE. STUDENT PILOT SUFFERED FATAL INJURIES. FLIGHT INSTRUCTOR WAS SERIOUSLY INJURED. N5440F, T28B WAS SUBSTANTIALLY DAMAGED. CESSNA 152 CAME TO REST APPROXIMATLY 100 FEET WEST OF THE RUNWAY HALF WAY POINT APPROXIMATLY 20 FEET NORTH OF RUNWAT 25L. T28B CAME TO REST AT TAXIWAY F BETWEEN 25L AND 25R RUNWAYS.
20190313011149A	CFI AND INSTRUMENT TRAINING PILOT WERE PRACTICING INSTRUMENT APPROACHES AT KESN TO ILS RUNWAY 4. ON APPROACH, PILOT STATED THAT ENGINE FAILED. PILOT INITIATED EMERGENCY PROCEDURES AND MADE FORCED LANDING IN FIELD. PILOT STATED HE PURPOSELY LANDED WITH GEAR RETRACTED DUE TO SOFT AND WET FIELD. STRUCTURAL DAMAGE WAS SUSTAINED TO FOOT STEP SHEARING BACK ON LANDING AND PUNCTURING FUSELAGE.  KESN WEATHER: 4:54 PM	48  F	32  F	54 %	SSE	8 MPH	0 MPH	30.2 IN	0.0 IN	0.0 IN MOSTLY CLOUDY
20190314001349A	ON MARCH 14, 2019, AT 1815 EASTERN DAYLIGHT TIME, A MOONEY M20C, N6075Q, DEPARTED CONTROLLED FLIGHT AND COLLIDED WITH MOUNTAINOUS TERRAIN NEAR CASHIERS, NORTH CAROLINA. THE COMMERCIAL PILOT WAS FATALLY INJURED AND THE AIRPLANE WAS DESTROYED. DAY INSTRUMENT METEOROLOGICAL CONDITIONS PREVAILED, AND AN INSTRUMENT FLIGHT RULES (IFR) FLIGHT PLAN WAS FILED FOR THE PERSONAL FLIGHT WHICH WAS CONDUCTED UNDER THE PROVISIONS OF TITLE 14 CODE OF FEDERAL REGULATIONS PART 91. THE FLIGHT DEPARTED KNOXVILLE DOWNTOWN ISLAND AIRPORT (DKX), KNOXVILLE, TENNESSEE, AT 1724, AND WAS ENROUTE TO AIKEN REGIONAL AIRPORT (AIK), AIKEN, SOUTH CAROLINA.  PRELIMINARY INFORMATION OBTAINED FROM THE FEDERAL AVIATION ADMINISTRATION (FAA) AND A COMMERCIAL VENDOR REVEALED THAT THE PILOT OBTAINED A WEATHER BRIEFING THE NIGHT BEFORE THE FLIGHT. HE FILED HIS IFR FLIGHT PLAN THROUGH A COMMERCIAL SERVICE ON THE DAY OF THE ACCIDENT. AFTER DEPARTURE THE AIRPLANE WAS OBSERVED ON RADAR CLIMBING AND ON COURSE TO AIK. WHILE IN CRUISE FLIGHT THE PILOT REPORTED TO AIR TRAFFIC CONTROL THAT HE HAD "LOST HIS ATTITUDE INDICATOR" AND WAS UNABLE TO MAINTAIN COURSE AND ATTITUDE. RADAR CONTACT AND RADIO COMMUNICATION WAS LOST SHORTLY AFTER.  THE PILOT, AGE 59, HELD A COMMERCIAL PILOT CERTIFICATE WITH RATINGS FOR AIRPLANE SINGLE-ENGINE LAND, AND INSTRUMENT AIRPLANE. HE HELD AN FAA-ISSUED SECOND-CLASS MEDICAL CERTIFICATE WITH NO LIMITATIONS. THE PILOT REPORTED THAT HIS FLIGHT EXPERIENCE INCLUDED 1,957.9 TOTAL FLIGHT HOURS AND 14.8 HOURS IN THE LAST SIX MONTHS ON HIS MOST-RECENT MEDICAL EXAMINATION APPLICATION, DATED JULY 24, 2018. A REVIEW OF THE PILOT'S LOGBOOK REVEALED THAT HE HAD ACCUMULATED 279 FLIGHT HOURS IN ACTUAL INSTRUMENT CONDITIONS. THE LOGBOOK ALSO REVEALED THAT FROM JUNE 2017 TO DECEMBER 2018 THE PILOT HAD ACCUMULATED 8 FLIGHT HOURS OF ACTUAL INSTRUMENT FLIGHT TIME. HE RECORDED 1,662 TOTAL HOURS OF EXPERIENCE IN THE ACCIDENT AIRPLANE MAKE AND MODEL. THE WRECKAGE WAS LOCATED IN MOUNTAINOUS, FORESTED TERRAIN IN A DEBRIS FIELD THAT WAS SPREAD OUT 50 FT IN CIRCUMFERENCE. THE TOPS OF THE TREES IMMEDIATELY SURROUNDING THE GROUND IMPACT SITE WERE DAMAGED. THE FUSELAGE CAME TO REST INVERTED WITH THE NOSE OF THE AIRPLANE POINTING DOWN VERTICALLY ON A 60? HEADING MAGNETIC AT AN ELEVATION OF 3,892 FT. ALL MAJOR COMPONENTS AND CONTROL SURFACES WERE ACCOUNTED FOR AT THE ACCIDENT SITE. VARIOUS PARTS OF THE AIRPLANE WERE LITTERED THROUGH THE TREETOPS AND THE WRECKAGE DEBRIS FIELD. FLIGHT CONTROL CONTINUITY COULD NOT BE CONFIRMED DUE TO MULTIPLE PUSH/PULL TUBE BREAKS AND FRACTURES. ALL BREAKS AND FRACTURES EXHIBITED SIGNATURES CONSISTENT WITH OVERLOAD FAILURE.
20190314001369A	SANFORD AIRPORT OPERATIONS REPORTED THAT ON MARCH 14, 2019 AT APPROXIMATELY 10:15 PM AIRCRAFT N220CM WAS TAXING FROM RUNWAY 9L TO THE RAMP VIA TAXIWAY BRAVO AND KILO WHEN THE NLG VEERED OFF THE PAVEMENT UNTO THE GRASSY AREA OF THE AIRFIELD. THE PILOT IN COMMAND (PIC) REPORTED THAT THERE WERE 4 TO 5 ADDITIONAL AIRCRAFT ON THE RAMP NEAR  THE TAXIWAY AND ASKED THE CO-PILOT IF IT WAS CLEAR TO PASS WHEN THE INCIDENT OCCURRED. AN INSPECTION OF THE AIRCRAFT REVEALED SUBSTANTIAL DAMAGE THE PRESSURE VESSEL AT THE FORWARD BULKHEAD. THE DAMAGE OCCURRED WHEN THE NLG ACTUATOR BRAKE AND THE ROD END AND PUNCTURED THE PRESSURE VESSEL.
20190314001379I	PILOT WAS IN RUNUP AREA AT SDL NEXT TO A DIAMOND TWINSTAR. PILOT RECEIVED CLEARANCE FOR RUNWAY 3. JUST PRIOR TO DEPARTURE, RUNWAY DEPARTURES WERE CHANGED TO RUNWAY 21. AS PILOT TAXIED FROM RUNUP AREA THROUGH A1 TO RUNWAY, THE AIRCRAFT PROPELLER STRUCK A RUNWAY APPROACH LIGHT. PILOT DID NOT KNOW HE HAD STRUCK THE LIGHT AND PROCEEDED WITH TAKEOFF AND UNEVENTFUL FLIGHT TO PRC. AIRCRAFT THAT WAS FOLLOWING NOTED THE LIGHT BEING STRUCK AND NOTIFIED SDL PERSONNEL. SDL PERSONNEL THEN CONTACTED PRC PERSONNEL WHO NOTIFIED PILOT OF THE INCIDENT AFTER HE ARRIVED AT PRC.   PILOT EXAMINED AIRCRAFT AFTER FLIGHT AND NOTED DAMAGE TO THE PROPELLER.  FOLLOWING INCIDENT, PILOT THEN ARRANGED TO HAVE AIRCRAFT ENGINE AND PROPELLER OVERHAULED. PILOT ALSO INDICATED DURING INVESTIGATION THAT HE BELIEVES HE GOT DISTRACTED WITH THE RUNWAY DEPARTURE CHANGE WHICH MAY HAVE BEEN A CONTRIBUTING FACTOR IN STRIKING THE LIGHT.
20190314001459A	THIS IS A BIPLANE TYPE AIRCRAFT. THE AILERONS ARE HELD IN PLACE BY METAL STRAPS. THERE ARE TWO STRAPS FOR EACH TOP AILERON.TEN MINUTES INTO THE FLIGHT THE INBOARD STRAP FOR THE TOP LEFT AILERON BROKE. THE OUTBOARD STRAP KEPT THE AILERON FROM DEPARTING THE AIRCRAFT. THE LEFT WING AROUND THE AIRLERON SUSTAINED DAMAGE FROM THE AILERON BEING OUT OF POSITION. PILOT WAS ABLE TO LAND THE AIRCRAFT WITHOUT INCIDENT.
20190314010679A	AIRCRAFT DEPARTED VFR FROM LAKEWAY AIRPARK TO CONDUCT PILOT TRAINING NEAR LAKEWAY TEXAS. THE (TWO PERSON) CREW ON BOARD ATTEMPTED TO LAND TWICE AT LAKEWAY AIRPARK BUT CONTINUED AROUND DUE TO HIGH CROSSWINDS. DURING THE THIRD ATTEMPT, ON SHORT FINAL, THE ENGINE BEGAN TO SPUTTER. THE AIRCRAFT DEPARTED CONTROLLED FLIGHT AND IMPACTED THE TERRAIN. THE AIRCRAFT WAS DESTROYED AT IMPACT. THERE WAS NO POST CRASH FIRE. THERE WAS ONE CRITICAL INJURY AND ONE FATAL INJURY.
20190315001389A	OVERVIEW: ON MARCH 15, 2019, AT APPROXIMATELY 0530 CENTRAL TIME ^PRIVACY DATA OMITTED^ PILOT OF N822GC EXPERIENCED AN ENGINE FAILURE WHILE EN-ROUTE TO INDEPENDENCE, IA (KIIB).  THIS WAS ^PRIVACY DATA OMITTED^ FIRST FLIGHT IN THE AIRCRAFT AFTER ITS PURCHASE ON JANUARY 21, 2019.  N822GC WAS SUBSTANTIALLY DAMAGED WHILE CONDUCTING AN EMERGENCY LANDING WITHOUT POWER AT THE INDEPENDENCE, IA MUNICIPAL AIRPORT (KIIB). THE AIRPLANE CAME TO REST ABOUT 100 FEET EAST AND 425 FEET SOUTH OF THE NE CORNER OF THE TAXIWAY. THE PILOT DID NOT SUSTAIN ANY INJURIES.  INSPECTION OF THE AIRCRAFT AND INTERVIEW OF THE PILOT CONFIRMED THAT THE CAUSE OF THE ENGINE FAILURE WAS FUEL EXHAUSTION. THE PILOT WAS IDENTIFIED AS ^PRIVACY DATA OMITTED^ A COMMERCIAL PILOT ^PRIVACY DATA OMITTED^. RECORDS INDICATE ^PRIVACY DATA OMITTED^ IS ALSO A CERTIFIED FLIGHT INSTRUCTOR. ^PRIVACY DATA OMITTED^ HAD A FLIGHT REVIEW DATED MARCH 4, 2019. ^PRIVACY DATA OMITTED^ HOLDS A ^PRIVACY DATA OMITTED^, WITH NO RESTRICTIONS.    AIRCRAFT; INTERVIEW WITH THE PILOT AND INSPECTION OF THE AIRCRAFT CONFIRMED FLIGHT CONTROL CONTINUITY.  INTERVIEW WITH THE PILOT AND INSPECTION OF THE AIRCRAFT CONFIRMED NO FUEL IN THE 32 GALLON TANK.  AIRCRAFT ANNUAL WAS CONDUCTED IN FEBRUARY, 2019   PILOT INDICATED THAT HE HAD JUST PURCHASED N822GC AN OSPREY II AND WAS FERRYING THE AIRCRAFT FROM MILWAUKEE TO UTAH AND THAT INDEPENDENCE, IA (KIIB) WAS A PLANNED FUEL STOP. PILOT ALSO INDICATED AND HE HAD BEEN ENCOUNTERING HEAVY WINDS ALONG HIS ROUTE OF FLIGHT AND THE FUEL GAUGE WAS NOT WORKING PROPERLY.  PILOT INDICATED THE ENGINE FAILURE OCCURRED WHILE ENTERING THE TRAFFIC PATTERN AT INDEPENDENCE, IA.  PILOT INDICATED ENGINE FAILURE OCCURRED APPROXIMATELY ? MILE NORTH WEST OF THE APPROACH END OF RUNWAY 18. THE PILOT ATTEMPTED A RIGHT HAND 270 DEGREE TURN TO RUNWAY 18. THE NORTH WEST WINDS PUSHED AIRCRAFT EAST OF THE RUNWAY 17 CAUSING AND OVERSHOOT CONDITION. THE PILOT REPORTED A RAPID DECREASE IN AIRSPEED WHILE IN CLOSE PROXIMITY TO THE GROUND AND THEN A RAPID DESCENT AT OR VERY CLOSE TO THE FENCE THAT SEPARATED THE FIELD AND THE AIRPORT PERIMETER. THE AIRCRAFT CAME TO REST APPROXIMATELY JUST WEST OF THE FENCE. (SEE FLIGHT PATH MAP)WEATHER AT THE TIME OF THE ACCIDENT WAS KIIB 152215Z AUTO 30019G24 10SM OVC 039 03M01 A3016.
20190315001399A	THE AIRCRAFT LANDED NORMALLY ON RUNWAY 31 AND SLOWED TO TAXI SPEED. WHILE PREPARING TO EXIT THE RUNWAY ONTO THE TAXIWAY, THE AIRCRAFT'S RIGHT WING ROSE ABRUPTLY, AND THE AIRCRAFT BEGAN ROLLING TO THE LEFT. THE PILOT ATTEMPTED TO CORRECT WITH RIGHT AILERON INPUT. THE AIRCRAFT CONTINUED TO ROLL AND YAW TO THE LEFT. THE RIGHT MAIN TIRE WAS LIFTED OFF THE GROUND. THE PILOT ADDED ADDITIONAL AILERON AS WELL AS RIGHT RUDDER CORRECTION. THE PILOT'S CONTROL INPUTS WERE INEFFECTIVE, AND THE AIRCRAFT EXITED THE PAVED SURFACE, ENTERED A DRAINAGE DITCH ON THE LEFT SIDE OF THE RUNWAY, AND FLIPPED OVER.
20190315001409A	DUAL INSTRUCTION FLIGHT FROM REDMOND, OR TO MADRAS MUNICIPAL (S33). STUDENT SOLO AT MADRAS ON LANDING STUDENT BOUNCED AND EXERCISED TRAINERS "BOUNCE AND GO" PROCEDURE. STUDENT LOST CONTROL BY DRIFTING TO THE LEFT AND IMPACTED SNOW BANK ON EDGE OF RUNWAY WITH THE NOSE LANDING GEAR. AIRCRAFT FLIPPED OVER FORWARD ON ITS BACK CAUSING SUSTANTIAL DAMAGE TO THE RIGHT WING, VERTICAL FIN AND RUDDER.
20190315001419A	DURING APPROACH TO THE LAST LANDING, THE PILOT UNDER INSTRUCTION (PUI) AND CFI NOTICED THE WINDS ON FINAL SWITCHED TO A LEFT QUARTERING TAILWIND AND DECIDED TO CONTINUE THE LANDING.  ON ROLL-OUT THE AIRPLANE WEATHERVANED TO THE LEFT.  THE PUI APPLIED INCREASING RIGHT RUDDER BUT WAS UNABLE TO STOP THE WEATHERVANING.  PUI WAS NOT ABLE TO UTILIZE THE HEEL BRAKE DUE TO INEXPERIENCE.
20190315001429I	THE AIRCRAFT SUFFERED A GEAR-UP LANDING AT 4A9 ON MARCH 15, 2019. NO REPORT WAS FILED BY THE OWNER OR INSTRUCTOR.
20190315001439I	THE FOLLOWING NARRATIVE WAS PROVIDED BY THE INSTRUCTOR PILOT: "BIRD STRIKE AT ~1200 FT DURING CLIMB OUT. HIT A FLOCK OF BIRDS TO THE PROP AND NOSE WHEEL. JOINED PATTERN FOR 7R AND LANDED. NO OTHER ABNORMALITIES DURING THE FLIGHT. NO ASSISTANCE WAS NEEDED."  THE FOLLOWING IS A STATEMENT FROM THE FLIGHT SCHOOLS MAINTENANCE REGARDING POST BIRD STRIKE INSPECTION: "CLEANED NOSE LANDING GEAR SECTION, BOTTOM OF AIRCRAFT AND FIREWALL. INSPECTED AREA OF BIRD STRIKE, NO DAMAGE NOTED, NO OTHER DEFECTS NOTED."
20190315001449I	AIRPLANE LANDED LONG ON RWY 06 AND RAN PASS THE RWY LIGHTS.
20190315001469I	THE PILOT HAD INTENTIONS OF LANDING AT CALVADA MEADOWS AIRPORT (74P) IN PAHRUMP NEVADA BUT LANDED ON THE NEVADA DETENTION CENTER ROADWAY INSTEAD.  THE PILOT STATED HE MISTOOK THE DETENTION CENTER ROADWAY AS THE AIRPORT RUNWAY.  UPON TRYING TO LAND THE LEFT WING TIP HIT A STOP SIGN WHICH BROKE THE TIP CAP OFF THE WING.  AFTER INITIAL TOUCH DOWN THE PROPELLER CAME IN CONTACT WITH A FEW SMALL BUSHES AND A LARGE BOULDER DAMAGING ONE BLADE.  THE PILOT REGAINED CONTROLL OF THE AIRCRAFT AND GOT IT STOPPED WITHOUT FURTHER INCIDENT.
20190316000499A	THE CFI (PILOT) WAS CONDUCTING AN INTRODUCTORY FLIGHT LESSON TO A NEW STUDENT. SHE ADDED THAT SHE WAS IN THE RIGHT SEAT AND THE STUDENT WAS IN THE LEFT SEAT AT THE TIME OF THE ACCIDENT. THE FLIGHT INSTRUCTOR SAID THAT DURING THE FIRST TAKEOFF RUN, CONDENSATION FORMED ON THE AIRPLANE'S WINDSCREEN, SO SHE ABORTED THE TAKEOFF AND TAXIED BACK TO THE END OF RUNWAY 1 FOR A SECOND ATTEMPT, USING ALL 3,500 FEET OF AVAILABLE RUNWAY. THE PILOT STATED THAT THEY PULLED THE YOKE BACK AND BECAME AIRBORNE. AFTER BECOMIMG AIRBORNE, THE NOSE OF THE AIRPLANE PITCHED UP IN AN EXCESSIVE ATTITUDE UNEXPECTEDLY. THE PILOT PUSHED THE CONTROL YOKE FULL FORWARD TO LOWER THE NOSE, WHICH RESULTED IN NO CHANGE TO THE AIRCRAFT ATTITUDE. SHE THEN ASKED THE STUDENT FOR ASSISTANCE IN HOLDING THE YOKE FORWARD WHILE THE PILOT ADJUSTED THE TRIM FULL NOSE DOWN. WHICH ALSO RESULTED IN THE NO CHANGE TO THE AIRCRAFT ATTITUDE. THE FLIGHT INSTRUCTOR THEN OBSERVED THE APPROACHING TREE LINE AHEAD, AND UNABLE TO CORRECT THE NOSE HIGH ATTITUDE OF THE AIRPLANE, SHE REDUCED THE ENGINE POWER TO CONTROL HER RATE OF DESENT INTO THE TREES.THE AIRPLANE CAME TO REST IN THE TREES AFTER WHICH THE PILOT AND PASSENGER EXITTED THE AIRCRAFT WITHOUT ANY INJURIES.
20190316001479I	ON 16MAR19 AT (KSRC)SEARCY MUNICIPAL AIRPORT IN SEARCY,AR. AT 1230 LCT, N166JG, S/N 41, A EXPERMENITAL LIGHTNING AIRCRAFT CAUGHT FIRE WHILE PERFORMING MAINTENANCE HIGH SPEED TAXIS. AFTER MULTIPLE HIGH SPEED RUNS ON NORTH TAXIWAY A , THE PILOT NOTICED SMOKE COMING UP FROM THE COCKPIT FLOOR AND AIRCRAFT COASTED OFF THE TAXIWAY WHERE THE RIGHT WHEEL PANTS CAUGHT FIRE.  THERE WAS NO INJURIES.  THIS WAS A MAINTNENANCE TAXI AND THERE WAS NO INTENT OF FLIGHT.
20190316001489A	N800DC DEPARTED CNO(CHINO)  VFR REQUESTING 9500FT ENROUTE TO APV. WHILE IN FLIGHT PILOT ADVISED HE WAS HAVING ELECTRICAL ISSUES WITH THE PLANE AND REQUESTED TO RETURN TO CNO. CONTROLLER ACCOMODATED THE REQUEST AND ISSUED SUGGESTED HEADING AND ALTITUDE AS WELL THE ATIS. LATER, THE PILOT ADVISED HIS RIGHT ENGINE HAD FAILED AND THE HE NEED TO GET BACK TO CNO. AIR TRAFFIC CONTROL ISSUED THE APPROPRIATE HEADING AND DECLARED AN EMERGENCY ON THE PILOTS BEHALF. PILOT CONTINUED NORTHEAST BOUND SO THE CONTROLLER OFFERED RAL (RIVERSIDE) AS THE CLOSEST AIRPORT. AT 11:49 LOCAL TIME RAL TOWER ADVISED THE AIRCRAFT HAD CRASHED 2.5 MILES SOUTHWEST OF RAL. THIS REPORT TO BE AMMENDED AT A FUTURE DATE.
