c5	remark
20121129029109I	AFTER TAKEOFF (DURING CLIMB OUT) THE NUMBER 2 (RIGHT) ENGINE EXPERIENCED AN UNCOMMANDED ACCELERATION TO 109 % N1.  THE FLIGHT CREW DISENGAGED THE AUTO THROTTLE SYSTEM AND REDUCED POWER ON THE NUMBER 2 ENGINE.  THE NUMBER 2 ENGINE POWER BEGAN TO STABILIZE AFTER THE POWER WAS REDUCED.  THE AIRCREW ELECTED TO RETURN TO DENVER INTERNATIONAL.  AS THEY INITIATED A TURN TO DENVER, THE NUMBER 2 ENGINE ROLLED BACK TO A SUB-IDLE CONDITION AND EXPERIENCED AN OVER TEMPERATURE CONDITION AND THE AIRCREW SHUT IT DOWN.  NEAR SIMULTANEOUSLY, THE NUMBER 1 ENGINE RECOVERED ACCELERATED UNCOMMANDED TO APPROXIMATELY 113 % N1.  THE NUMBER 1 ENGINE RECOVERED FROM THE OVERSPEED AND THE AIRCRAFT RECOVERED SAFELY ON ONE ENGINE AT DENVER INTERNATIONAL.  THE EVENT CAN BE CLASSIFIED AS A DUAL OVERSPEED DUE TO THE CIRCUMSTANCES INVOLVED.  MAINTENANCE PERSONNEL INSPECTED BOTH ENGINES FOR DAMAGE BUT COULD NOT IDENTIFY ANY.  FDR DATA INDICATES THAT THE ENGINES MAY HAVE EXPERIENCED SEVERAL COMPRESSOR STALLS DURING THE INCIDENT SEQUENCE HOWEVER THE AIRCREW DID NOT NOTE ANY COMPRESSOR STALLS.  BOTH ENGINES WERE REPLACED BY THE OPERATOR.
20121129029149A	AIRCRAFT WAS SUBSTANTIALLY DAMAGED DURING AN OFF-AIRPORT LANDING NEAR BRYANS CORNER, OK FOLLOWING A LOSS OF POWER AFTER DEPARTING GUYMON MUNICIPAL AIRPORT. WHILE CLIMBING THROUGH 7,000 MSL PILOT REPORTED A LOUD BANG FOLLOWED BY THE PROP SPOOLING DOWN AND FEATHERING. EXAMINATION OF THE ENGINE SHOWED SIGNS OF DISTRESS TO BOTH THE POWER AND COMPRESSOR TURBINES.
20121130026259I	AIRCRAFT WAS ON RUNWAY 17 AWAITING TAKEOFF CLEARANCE.  WHEN CLEARED FOR TAKEOFF, THE CAPTAIN PLACED HIS HANDS ON THE POWER LEVERS AND IMMEDIATELY HEARD A FIRE ALARM AND SAW THE LEFT FIRE HANDLE ILLUMINATED.THE CAPTAIN LOOKED OUT HIS WINDOW TO VISUALLY ASSESS THE ENGINE AND NOTICED FLAMES COMING FROM INSIDE THE ENGINE NACELLE AND EXITING NEAR THE EXHAUST PIPES.  HE CALLED FOR ENGINE FIRE MEMORY ITEMS AND PROCEEDED TO SHUT THE ENGINE DOWN AND ACTIVATE THE ENGINE FIRE EXTINGUISHER BOTTLE.  ONCE THE CREW COMPLETED THE EMERGENCY ITEMS, IT APPEARED THAT THE FIRE HAD BEEN EXTINGUISHED.  ATC WAS NOTIFIED THAT THEY WERE ABORTING THEIR TAKEOFF DUE TO AN ENGINE FIRE.BECAUSE THE CAPTAIN FELT THAT THE FIRE COULD REIGNITE, HE ORDERED AN EMEGENCY EVACUATION OF THE AIRCRAFT THROUGH DOOR 6C (RIGHT WING).  HE THEN COMPLETED THE EVACUATION SECURING CHECKLIST AND EXITED THE AIRCRAFT.
20121130027119A	ON NOVEMBER 30, 2012, ABOUT 1515 EASTERN STANDARD TIME, A ROBINSON R22 BETA II, N2626N, OPERATED BY TAMPA BAY AVIATION, WAS SUBSTANTIALLY DAMAGED WHEN IT IMPACTED THE WATER, FOLLOWING A MAIN ROTOR BLADE SEPARATION IN FLIGHT NEAR APOLLO BEACH, FLORIDA. THE PILOT IN COMMAND WAS FATALLY INJURIED.ACCORDING TO PRELIMINARY DATA, THE HELICOPTER DEPARTED ITS HOME BASE AT CLEARWATER AIRPARK (CLW), CLEARWATER, FLORIDA ABOUT 1405. IT FLEW OVER THE LOCAL AREA AND LANDED BRIEFLY AT TPF, BEFORE PERFORMING ANOTHER LOCAL FLIGHT. WITNESSES REPORTED THAT THE HELICOPTER WAS FLYING ALONG THE BEACH, FROM NORTH TO SOUTH, ABOUT 800 FEET ABOVE GROUND LEVEL. THE WITNESSES HEARD A BANG, FOLLOWED BY A MAIN ROTOR BLADE SEPARATION. THE HELICOPTER THEN IMMEDIATELY ROLLED RIGHT AND DESCENDED NOSE DOWN IN TO TAMPA BAY, ABOUT 200 YARDS FROM SHORE. THE HELICOPTER WAS RECOVERED FROM TAMP BAY 2 DAYS LATER. THE ENGINE AND ROTOR MAST REMAINED ATTACHED TO THE AIRFRAME. THE ROTOR HUB REMAINED ATTACHED TO THE ROTOR MAST; HOWEVER, BOTH SPINDLE ASSEMBLIES AND THEIR RESPECTIVE MAIN ROTOR BLADES HAD SEPARATED FROM THE HUB AND WERE NOT RECOVERED. THE TAILBOOM SEPARATED ABOUT 6 FEET FROM THE TRANSMISSION AND THE TAILROTOR REMAINED WITH THE TAILBOOM. THE ROTOR HUB WAS RETAINED FOR FURTHER EXAMINATION AND A FURTHER SEARCH FOR THE MAIN ROTOR BLADES WAS PLANNED.
20121130027269I	PILOT STATED THE LEFT BRAKE WAS "SQUISHY". WHILE TAXIING ON TAXIWAY "A" AFTER A NORMAL LANDING THE PLANE SUDDENLY VEERED TO THE RIGHT AND STRUCK A TAXIWAY LIGHT.  MINOR DAMAGE TO THE PROPELLER.  NO INJURIES.
20121201025409A	ON DECEMBER 1, 2012, AT 0915 CST, AN AMERICAN CHAMPION 8KCAB, N63MY,  EXITED THE RUNWAY ON LANDING AT JOHN E. MILLER FIELD, MELBOURNE, ARKANSAS, WHILE ON A PLEASURE FLIGHT.  VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME, AND A VFR FLIGHT PLAN WAS NOT FILED.  THE AIRCRAFT WAS SUBSTANTIALLY DAMAGED, AND THE CERTIFICATED PILOT AND PASSENGER WERE UNINJURED.  THE FLIGHT ORIGINATED AT MELBOURNE, ARKANSAS, ON DECEMBER 1, 2012, AT 0850 CST.
20121201025849I	STATEMENT FROM ^PRIVACY DATA OMITTED^:DECEMBER 1 2012 MOORE COUNTY AIRPORTLANDED GEAR UP APPROX 2-2:30.EXTENDED DOWNWIND AIRCRAFT CALLED IN ON FINAL.I ASKED HOW FAR OUT,HE SAID 5 MILES.I SAID I'LL HOLD THE DOWNWIND TIL I PICK HIM UP,NEVER DID SEE HIM.I THEN ASKED HIM AGAIN HOW FAR OUT,HE SAID 3 MILES.I WAS AT M MILES AT THAT TIME AND TURNED BASE.ANOTHER AIRCRAFT REPORTED DOWNWIND,I TOLD HIM I WAS ON FINAL 3-4 MILES OUT AND PROCEEDED ON FINAL LOOKING FOR TRAFFIC AND PROCEEDED TO LAND GEAR UP.
20121201025859A	N416DH WAS FUELED AT LAKE NORMAN AIRPORT (14A) JUST PRIOR TO IT'S SERIES OF FLIGHTS ON DECEMBER 1, 2012. THE AIRCRAFT DEPARTED 14A ENROUTE TO LONG ISLAND AIRPARK NC26. THE RIGHT FUEL TANK WAS SELECTED FOR THIS LEG. THE AIRCRAFT LANDED AT NC26. THE PILOT IN THE REAR POSITION GOT OUT OF THE AIRCRAFT FOR A SHORT TIME AND THEN RETURNED TO THE AIRCRAFT. THE ENGINE WAS RUNNING THE ENTIRE TIME. THE TANK SELECTION REMAINED ON THE RIGHT TANK AND THE AIRCRAFT DEPARTED NC26 ENROUTE TO ROWANN COUNTY(RUQ).   SHORTLY AFTER DEPARTURE AND AT AN ALTITUDE OF 3, 000FT THE AIRCRAFT BEGAN LOOSING POWER AND MISFIRING. THE PILOT IN THE REAR INSTRUCTED THE FLYING PILOT TO SWITCH TO THE LEFT TANK , APPLY CARB HEAT , BOOST PUMP ON AND MIXTURE TO RICH. THE AIRCRAFT CONTINUED TO LOOSE POWER. THE PILOT IN THE REAR POSITION TOOK CONTROL OF THE AIRCRAFT.  THE AIRCRAFT CIRCLED  A GRASS STRIP(PRIVATE MCCONNEL FIELD, 1965 TRIPLLET RD, MT ULLA NC) THAT THE FLYING PILOT HAD NOTICED  3 TIMES THEN LINED UP TO TO LAND IN A WESTERLY DIRECTION. THE AIRCRAFT WAS HIGH AND FAST. THE FLYING PILOT TRIED TO SLIP THE AIRCRAFT AND WAS TO TOUCH DOWN ABOUT A  THIRD OF THE WAY DOWN FROM THE THRESHOLD OF THE STRIP. HE THEN NOTICED VEHICLES MOVING ABOUT, BUILDINGS AND A ROAD. THE FLYING PILOT DECIDED TO COME UP OVER A HANGAR THEN BANK THE AIRCRAFT SHARPLY TO THE LEFT IN AN EFFORT TO MAKE ANOTHER FIELD JUST BEYOND A TREE LINE. WHEN BANKING LEFT THE AIRCRAFT STALLED AND STARTED TO GO INTO A SPIN . THE PILOT RECOVERED FROM THE SPIN AS THE AIRCRAFT IMPACTED THE GROUND IN AN FLIGHT LEVEL CONDITION THEN TRAVELED 35 FEET IN A SOUTHERLY DIRECTION INTO THE TREE LINE. BOTH FUEL TANKS WERE RUPTURED AS A RESULT OF THE IMPACT HOWEVER BOTH TANKS SHOWED NO EVIDENCE OF FUEL. THE CRASH SITE DID NOT HAVE ANY DISCOLORATION OF FOLIAGE OR THE ODOR OF FUEL. THE SALVAGE COMPANY VERIFIED THAT FINDING AND FURTHER STATED NO FUEL IN THE LINE TO THE ENGINE.AT THE CRASH SITE THE FUEL SELECTOR WAS TO THE LEFT TANK, BOOST PUMP OFF, MIXTURE RICH, THROTTLE JUST OFF CLOSE STOP, MASTER OFF, MAG OFF.  NOTE THE RIGHT FUEL TANK WAS REMOVED RESEALED AND REINSTALLED BY THE OWNERS PRIOR TO THIS FLIGHT. THE TOTAL TIME FROM DEPARTURE FROM 14A TO THE CRASH SITE WAS 20 MINUTES. THE TANKS WHEN DEPARTING 14A SHOULD HAVE BEEN FULL, 16 IN EACH FOR A TOTAL OF 32 WITH 2 UNUSABLE.
20121201025909A	PASSENGER REPORTED THAT ON A PLEASURE FLIGHT LOOKING FOR DEER THE HELICOPTOR SEEMED DIFFERENT, PILOT ACKNOWLEDGED THAT "WE'RE GOING DOWN" JUST PRIOR TO FLYING INTO THE TREE TOPS. THE CRASH OCCURED IN A HEAVILY WOODED SWAMP EAST OF HART, MICHIGAN. THE AIRCRAFT WAS DESTROYED.
20121201025919A	WHEN INSPECTOR ARRIVED AT THE AIRPORT, INSPECTOR FOUND THE PERSON (POC) WHO WORKED FOR THE AIRPORT. HE ADVISED ME THAT THE AIRCRAFT WAS IN THE GRASS AND HAD LANDED WITH NO FUEL. WHEN WE ARRIVED AT THE CRASH SITE, THE PILOT AND OTHER AIRPORT EMPLOYEES WERE THERE ALONG WITH THE FIRST RESPONDERS. THE AIRPORT AUTHORITY GAVE ME THE STATEMENTS WRITTEN BY THE PASSENGERS. (2 PASSENGERS WERE ON BOARD DURING A DISCOVERY FLIGHT. MINOR INJURIES WERE RECEIVED BY THE 2 PASSENGERS). THE 2 HAD LEFT THE SITE AND RETURNED TO THE FBO WERE THEY STARTED. INSPECTOR ASKED THE PILOT FOR HIS CERTIFICATE, MEDICAL AND ID (FL. DL.) MY POC WALKED ME THROUGH THE CRASH SITE. INSPECTOR PHOTOGRAPHED THE AREA.THE AIRCRAFT LANDED SHORT OF ANY RUNWAY ON THE TAXI WAY IN FRONT OF A HANGAR. THE AIRCRAFT STRUCK THE TAXI WAY VERY HARD, COLLAPSING THE NOSE GEAR AND CAUSING THE ENGINE PROP TO STRIKE THE GROUND. THE AIRCRAFT CARRIED ENOUGH SPEED THAT IT SKIDDED ACROSS THE TAXIWAY AND INTO THE GRASS WHERE IT CAME TO REST. BOTH MAINS ALSO CAME OFF AND WERE FOUND ON EITHER SIDE OF THE AIRCRAFT IN THE GRASS AREA.
20121201026249A	ON DECEMBER 1, 2012, N118GG, A THORP 18 AIRCRAFT, DEPARTED FROM POMPANO AIR PARK (PMP) TO LAKELAND. THE AIRCRAFT DEPARTED AT APPROXIMATELY 1759Z (1259PM). THE AIRCRAFT WAS REPORTED LATE OR NO SHOW BY THE FAMILY ABOUT 12 HOURS LATER. CIVIL AIR PATROL AIRCRAFT LAUNCHED OUT ON SUNDAY MORNING AT APPROXIMATELY 0440AM AND ACQUIRED AN ELT SIGNAL AT ABOUT 520AM. THE PALM BEACH COUNTY SHERIFF'S OFFICE (PBSO) HELICOPTER (EAGLE II) LAUNCHED OUT AND FOUND AN AIRCRAFT IN A SUGAR CANE FIELD ABOUT 3-5 MILES S.E. OF THE PAHOKEE (PHK) AIRPORT. THE HELO VECTORED IN THE FIRST RESPONDERS ON THE GROUND AND DEPARTED. THE FIRST RESPONDERS FOUND THE AIRCRAFT UPSIDE DOWN WITH NO ENGINE AND NO WINGS. THEY IDENTIFIED THE AIRCRAFT AS THE OVERDUE N118GG AIRCRAFT. FAA AND NTSB WERE CONTACTED AND ARRIVED ON SCENE SHORTLY AFTER THAT. THE PILOT'S WALLET WAS RECOVERED AND USED TO IDENTIFY THE PERSON ON BOARD.  GROUND SCARS SHOWED THE AIRCRAFT AS COMING STRAIGHT DOWN AT HIGH ANGLE & LOW SPEED. NONE OF THE SURROUNDING SUGAR CANE WAS DISTURBED. THE AREA WAS PHOTOGRAPHED AND AN INVENTORY OF THE PARTS THAT ARRIVED AT THE CRASH SITE WAS PERFORMED. THIS INVENTORY ACCOUNTED FOR THE AIRFRAME, EMPENNAGE, TAIL, ELEVATOR AND RUDDER. THE PARTS UNACCOUNTED FOR OR NOT AT THE CRASH SITE WERE, BOTH WINGS (ABOUT HALF THE WING WAS MISSING) ALONG WITH THE PROPELLER, ENGINE, FIREWALL, COCKPIT DASH, RUDDER PEDALS, CANOPY AND THE MAIN LANDING GEAR. THE AIRCRAFT WAS LATER TURNED OVER AND THE PILOT WAS UNBELTED AND REMOVED. THE TOP OF THE AIRCRAFT SHOWED SIGNS THAT THE PILOT HAD BEEN INJURED BEFORE THE AIRCRAFT STRUCK THE GROUND. THE AIRCRAFT SUSTAINED MORE IMPACT DAMAGE ON THE LEFT SIDE THEN THE RIGHT. AN IMPACT AND TRANSFER MARK ON THE LEFT WINGS LEADING EDGE INDICATES THAT THE LEFT MAIN LANDING GEAR AND FAIRING STRUCK THE WING. THE AIRCRAFT WAS REMOVED TO AN IMPOUND LOT, WERE THE NTSB CONTINUED EXAMINING THE WRECKAGE.ACCORDING TO RADAR INFORMATION ACQUIRED FROM ATC AND NTSB, IT SHOWS THAT ABOUT 17 MINUTES INTO THE FLIGHT, N118GG ENCOUNTERED TRAFFIC, A BOEING 757, AT BETWEEN 7600'-8000'+/-. N118GG FLIES JUST LEFT OF THE 757 WITH APPROXIMATELY 400+ FEET OF SEPARATION BETWEEN THE TWO AIRCRAFT AND OPPOSITE DIRECTION. N118GG TURNS LEFT AND NOW FLIES PARALLEL AND LEFT OF THE 757'S COURSE. N118GG WAS UNABLE TO MAINTAIN A STEADY HEADING AND ALTITUDE, SO HE CLIMBS FROM 7600' UP TO 8400'. AS N118GG CROSSES THE 757'S FLIGHT PATH AGAIN AND DROPS FROM 8200' TO 7300' IN ABOUT 10SECONDS. AT THE NEXT RADAR SWEEP, THE AIRCRAFT SHOWS NO ALTITUDE AND 157KTS AIRSPEED.ON DECEMBER 11, 2012, A PBSO HELICOPTER SURVEYED THE CRASH SITE AND RELOCATED AN AREA IN QUESTION. AS THEY GOT CLOSER, THEY SAW A PROPELLER AND ENGINE ABOUT 180 YARDS EAST OF THE CRASH SITE. FAA AND THE SHERIFF'S OFFICE WERE VECTORED IN AND A POSITIVE ID WAS MADE OF THE ENGINE, PROPELLER AND MAIN LANDING GEAR. THE ENGINE LANDED UPSIDE DOWN IN THE SUGAR CANE FIELD AND WAS BURIED IN THE MUCK. ONLY THE BOTTOM OF THE ENGINE WAS EXPOSED ALONG WITH ONE PROPELLER BLADE AND THE LANDING GEAR. THE ENGINE WAS RECOVERED AND RELOCATED TO THE IMPOUND LOT FOR CONTINUED EXAMINATION.
20121201026739A	INSPECTOR KYLE M BARTLER REVIEWED THE ATC PERSONNEL STATEMENT (DANIEL W.N. JEREMIAH ATCS APPROACH, AARON K BEWLEY, ATC OGG TOWER), ATC RADAR AND COMMUNICATION TAPES.  IT APPEARED THAT MR. KRALL WAS ATTEMPTING TO FLY TO MOLOKAI FROM MAUI IN NIGHT VMC CONDITIONS.  MR. KRALL WAS OBSERVED BY ATCS CONTROLLER DANIEL W.N. JEREMIAH TURNING AWAY FROM MOLOKAI (NORTHEAST BOUND).  W.N ASKED THE PILOT TO VERIFY HIS DESTINATION.  THE PILOT REQUESTED RADAR VECTORS.  W.N ASKED THE PILOT WHERE HE WANTED RADAR VECTORS TO.  THE PILOT SAID MOLOKAI.  W.N ASKED IF HE WANTED AN IFR CLEARANCE.  RESPONSE WAS NEGATIVE.  W.N ASKED IF HE WAS TUNED INTO THE MOLOKAI VOR.  THE PILOT ASKED TO CONFIRM THE FREQUENCY OF 116.1.  W.N CONFIRMED AND ASKED THE PILOT TO REPORT ON COURSE TO MOLOKAI AND ADVISED THE PILOT THAT HE STILL OBSERVED HIS TRACK NORTHEAST BOUND AND THAT A 295 OR 300 HEADING WOULD TAKE HIM TO MOLOKAI.  THE PILOT THEN STATED THAT HE WAS GOING TO DO A RIGHT 360.  RADAR AND RADIO CONTACT WAS THEN LOST AT 0500.30 UTC.  RADIO CALLS FROM THE PILOT WERE CALM, CLEAR BUT INDICATED A MILD DEGREE OF CONFUSION.  THE PILOT DID NOT SOUND STRESSED OR OVERLY WORRIED.  THE LAST RADAR ECHO'S SHOW N3554Y IN A DESCENDING LEFT 360 TURN FROM 1400 TO 700 FEET.  ATC THEN TRIED TO CONTACT N3554YON TOWER, APPROACH, GUARD AND GROUND WITH NO REPLY.
20121201027089A	ON DECEMBER 1ST 2012 THE PILOT ATTEMPTED TO LAND N737TY, A CESSNA 172G AT MCKINNEY AIRPORT (TKI) AS HE WAS ATTEMPTING TO LAND N737TY HE BOUNCED THE AIRCRAFT HARD THREE TIMES RESULTING IN SEVERE DAMAGE TO THE AIRPLANE.
20121201027999I	PILOT STATED UPON LANDING AT LAKELAND LINDER AIRPORT HIS TIRE WENT FLAT, REPORTED THE INCIDENT TO ATC IN WHICH DIRECTED THE AIRCRAFT TO THE OFF RAMP. THE AIRCRAFT WAS INSPECTED BY MAINTENANCE, THE AIRCRAFT SUSTAINED NO DAMAGE, THE TIRE WAS CHANGED AND THE AIRCRAFT CONTINUED FLIGHT TO HOME BASE IN KISSIMMEE.
20121201028219A	THE AIRCRAFT WAS RETURNING TO ITS HOME BASE FROM A CROSS COUNTRY FLIGHT.  THE PILOT AND TWO PASSENGERS WERE ON BOARD.  THE AIRCRAFTS HOME BASE WAS A PRIVATE UNCHARTED GRASS FIELD SOUTH OF CORRECTIONVILLE, IOWA.  THE PILOT WAS FLIGHT FOLLOWING WITH SIOUX CITY ATCT.  THOUGH THE AIRCRAFTS TRANSPONDER DID NOT APPEAR TO BE FUNCTIONING SIOUX CITY PROVIDED SERVICES UNTIL TERMINATING SERVICE WHEN THE PILOT REPORTED THE RUNWAY IN SIGHT.  THE AIRCRAFT IMPACTED THE GROUND APPROXIMATELY ? OF A NAUTICAL MILE SHORT OF THE INTENDED POINT OF LANDING.  THE AIRCRAFT'S DIRECTION OF FLIGHT WAS APPROXIMATELY 90 DEGREES FROM THE LANDING DIRECTION OF THE RUNWAY.  A POST CRASH FIRE RESULTED.  THE TWO PASSENGERS WERE FATALITIES AT THE SCENE.  THE PILOT SUSTAINED SERIOUS BURN INJURIES.  WITNESSES IN THE VICINITY REPORTED FOG AND LOW VISIBILITY AT THE TIME OF THE ACCIDENT.
20121202026059I	UPON AIRCRAFT LANDING FLARE OUT BY FO PRIOR TO TOUCHDOWN, SECURED CARGO (APPROX. 2500 LBS PACKAGED WOOD FLOORING) INSIDE AIRCRAFT UNDER CARGO STRAPS/NET SHIFTED AFT CAUSING AIRCRAFT AFT CG TO EXCEED CG LIMITS. AFTER ENGINE SHUTDOWN WHEN PIC CLIMBED OUT OF COCKPIT FOLDING LADDER, THE LACK OF HIS BODY WEIGHT FORWARD CG CAUSED THE AIRCRAFT TAIL TO STRIKE THE GROUND/RAMP DAMAGING THE AIRCRAFT TAIL STAND AREA.
20121202026239A	N562BG WAS LANDING RUNWAY 19 AT ANIMAS AIR PARK, IN DURANGO, CO. UPON TOUCH DOWN THE AIRCRAFT BOUNCED AND ON THE SECOND BOUNCE THE PILOT ELECTED TO GO A ROUND. HE APPLIED POWER AND THE AIRCRAFT CAME OFF THE RUNWAY. THE PILOT THEN RETRACTED THE LANDING GEAR AND THE FLAPS. THE RIGHT WING TIP THEN STRUCK THE RUNWAY, AND THE AIRCRAFT SLID OFF THE SIDE OF THE RUNWAY. COMING TO REST IN A SOUTH WEST DIRECTION OFF THE RUNWAY.
20121202026269A	PILOT WAS FLYING FROM THE RIGHT SEAT WITH A PRIMARY STUDENT PILOT IN THE LEFT SEAT (ON THIS LEG OF THE FLIGHT IT HAS NOT BEEN DETERMINED THAT DUAL INSTRUCTION WAS BEING GIVEN).  AS THEY APPROACHED KRST, THE WEATHER WAS REPORTED AS: WINDS 140@12, 1/4SM R31/1000V1200 FG VV001 03/02 A2994.THE PILOT INITIALLY WAS GOING TO DIVERT TO KTOB, BUT WHEN THE WEATHER THERE WENT BELOW MINIMUMS, HE RECEIVED VECTORS FOR KAUM.  DURING HIS DIVERT TO KAUM, HE HEARD A CESSNA CITATION SUCCESSFULY COMPLETE THE APPROACH INTO KRST.  HE THEN ASKED FOR AND WAS CLEARED FOR THE ILS 13 KRST.THE AIRCRAFT CRASHED APPROXIMATELY .70SM ON A 270 BEARING FROM THE THRESHOLD OF RUNWAY 13 AT KRST.THE AIRCRAFT IMPACTED A PLOWED CORN FIELD ON ITS RIGHT MAIN WHEEL AND RIGHT WINGTIP.  IT THEN CONTINUED A SHORT DISTANCE WHERE IT IMPACTED ON ITS NOSE, CAUSING THE AIRCRAFT TO FLIP ONTO ITS BACK.  THE AIRCRAFT CAME TO A REST ON ITS BACK, POINTED IN THE OPPOSITE DIRECTION OF FLIGHT.THE PILOT, STUDENT PILOT, AND TWO PASSENGERS EXITED THE AIRCRAFT THROUGH THE SIDE WINDOWS.  THERE WAS NO POST CRASH FIRE. PILOTS FLIGHT HOURS IN MAKE AND MODEL INFORMATION (BLOCK31) WAS NOT PROVIDED BY THE PILOT'S ATTORNEY. LEGAL COUNSEL ADVISED NOT PERSUING AT THIS TIME.
20121202026919A	ON DECEMBER 2, 2012, AT ABOUT 2319Z, A 1993 PIPER PA-46-350P WAS DESTROYED BY IMPACT WITH TERRAIN WHILE ATTEMPTING AN APPROACH TO THE GREENSBURG MUNICIPAL AIRPORT IN GREENSBURG, IN (I34).  THE PILOT AND THREE PASSENGERS ALL INCURRED FATAL INJURIES.INSTRUMENT METEORLOGICAL CONDITIONS PREVAILED AND AN IFR FLIGHT PLAN HAD BEEN FILED FOR THE TITLE 14 CFR PART 91 PLEASURE FLIGHT WHICH HAD DEPARTED DESTIN - FORT WALTON BEACH AIRPORT (KDTS) AT ABOUT 2016Z AND WAS DESTINED FOR THE GREENSBURG MUNICIPAL AIRPORT.  THE PILOT WAS IN CONTACT WITH CONTROLLERS AND HAD BEEN CLEARED FOR THE RNAV (GPS) RUNWAY 36 APPROACH.  A REVIEW OF RADAR DATA REVEALED THE AIRCRAFT HAD FOLLOWED THE PUBLISHED APPROACH UNTIL DISAPPEARING FROM RADAR ABOUT 2 MILES SOUTH OF THE AIRPORT WHILE AT 1500 FEET.  A WITNESS, LOCATED NEAR THE NORTH END OF THE RUNWAY, INDICATED THE AIRPLANE HAD FLOWN OVER HIS HOUSE IN A SOUTHERLY DIRECTION IN A LEFT TURN AT A VERY LOW ALTITUDE.  HE REPORTED THE ENGINE WAS RUNNING NORMALLY AND HE COULD SEE THE NAVIGATION AND LANDING LIGHT ILLUMINATED.  IT WAS SOON AFTER THAT HE WAS NOTIFIED THERE HAD BEEN A CRASH.THE AIRCRAFT WAS FOUND JUST EAST OF THE AIRPORT RUNWAY AT 0405Z ON 12/3/12.  THE AIRPLANE INITIALLY IMPACTED A PLOWED FIELD AND TRAVELED 328 FEET ON A HEADING OF 115 DEGREES.  THE LEFT WING WAS SEPARATED AT THE FUSELAGE AND THE OUTBOARD SECTION OF THE RIGHT WING WAS SEPARATED.  BOTH SIDES OF THE HORIZONTAL AND ELEVATOR WERE SEPARATED AND THE EMPENNAGE SECTION WAS SEPARATED AFT OF THE PRESSURE BULKHEAD.  DAMAGE TO THE AIRFRAME WAS CONSISTENT WITH A LEFT WING LOW IMPACT ANGLE.  ALL AIRFRAME, ENGINE AND PROPELLER COMPONENTS WERE LOCATED ALONG THE DEBRIS LINE.  CONTROL CONTINUITY WAS VERIFIED EXCEPT FOR THE AILERON AND BALANCE CABLES FROM THE SEPARATED LEFT WING.  BOTH CABLES EXHIBITED A BROOMSTRAW SEPARATION CONSISTENT WITH AN OVERLOAD SEPARATION.  THE PITCH TRIM DRUM INNER SHAFT EXTENSION WAS CONSISTENT WITH A 25% NOSE DOWN SETTING.  THE FLAP JACKSCREW POSITION WAS CONSISTENT WITH A 10 DEGREE SETTING AND THE LANDING GEAR SWITCH WAS DOWN AND THE GEAR ACTUATORS WERE IN THE EXTENDED POSITION.  THE FUEL TANKS WERE FRAGMENTED AND NO FUEL WAS FOUND.  FUEL HOWEVER WAS FOUND IN THE ENGINE SERVO, FUEL PUMP AND ENGINE FUEL SUPPLY LINES.  ENGINE CONTINUITY WAS VERIFIED, THUMB COMPRESSION AND SUCTION WERE OBTAINED ON ALL CYLINDERS AND ACCESSORY GEAR ROTATION WAS NOTED.  MANUAL ROTATION OF THE MAGNETOS NOTED SPARK FROM ALL TOWERS.THE EXAMINATION OF THE AIRFRAME AND ENGINE REVEALED NO ANOMALIES THAT WOULD HAVE PRECLUDED NORMAL OPERATION PRIOR TO THE ACCIDENT.THE NEAREST WEATHER REPORTING STATION WAS LOCATED AT THE COLUMBUS MUNICIPAL AIRPORT, COLUMBUS IN, APPROXIMATELY 20 MILES SOUTHWEST OF THE CRASH SITE.  AT 2250 THEY REPORTED WEATHER HAD DETERIORATED TO 1? MILES VISIBILITY IN MIST WITH A CEILING OF 300 FEET WITH A TEMPERATURE AND DEWPOINT BOTH AT 14C.  WITNESSES NEAR THE GREENSBURG AIRPORT ESTIMATED THE WEATHER TO BE 300 FEET AND ? MILE VISIBILITY IN FOG AND MIST AT THE TIME OF THE ACCIDENT.  THE END OF CIVIL TWILIGHT THAT DAY WAS 2249 (5:49 PM).  NO RECORD OF RUNWAY LIGHT ACTIVATION WAS FOUND.
20121202027009A	ON DECEMBER 2, 2012, AN AEROTEK, INC. PITTS SPECIAL S-1T, EXPERIMENTAL EXHIBITION ONLY, WITH PILOT IN COMMAND ^PRIVACY DATA OMITTED^ ATTEMPTED A LANDING AT BILLINGS RUNWAY 28L, WITH VMC CONDITIONS AND WIND AT 210 AND LESS THAN 10 KNOTS.  UPON TOUCHDOWN, AIRCRAFT WAS SWERVING LIKE IT WANTED TO GROUNDLOOP.  PIC MADE SEVERAL RUDDER INPUTS, BUT WAS UNABLE TO CONTROL THE SWERVING AND INITIATED A GO AROUND.  PIC ATTEMPTED A SECOND LANDING AND WAS AGAIN UNABLE TO CONTROL THE AIRCRAFT.  AIRCRAFT SWERVED AND FLIPPED OVER AS IT CAME TO REST.
