c5	remark
20030109000239A	(.19)ON JANUARY 9, 2003, ABOUT 1715 MOUNTAIN STANDARD TIME, A YAK-3 UR-2000, N498SD, COLLIDED WITH TERRAIN DURING AN OFF AIRPORT FORCED LANDING AT PARKER, ARIZONA. THE PILOT/OWNER WAS OPERATING THE AIRPLANE UNDER THE PROVISIONS OF 14 CFR PART 91. THE PRIVATE PILOT, THE SOLE OCCUPANT, SUSTAINED SERIOUS INJURIES; THE AIRPLANE SUSTAINED SUBSTANTIAL DAMAGE. THE PERSONAL CROSS-COUNTRY FLIGHT DEPARTED CHINO, CALIFORNIA, AT AN UNDETERMINED TIME EN ROUTE TO PARKER. DAY VISUAL METEOROLOGICAL CONDITIONS PREVAILED, AND NO FLIGHT PLAN HAD BEEN FILED. A WITNESS STATED THAT THE AIRPLANE ATTEMPTED TO LAND, BUT APPEARED TO LAND LONG. THE AIRPLANE WAS NEAR THE END OF THE RUNWAY BEFORE THE PILOT ATTEMPTED TO GO AROUND. THE WITNESS SAID THE ENGINE DID NOT SOUND LIKE IT WAS RUNNING SMOOTHLY. THE AIRFRAME SUSTAINED SUBSTANTIAL DAMAGE DURING A SUBSEQUENT GROUND COLLISION ABOUT 1.5 MILES FROM THE AIRPORT. (-23) AIRCRAFT DEPARTED CHINO CA., DIRECT TO P20. AIRCRAFT WAS OBSERVED DOING TWO ATTEMPTED LANDINGS, BUT WITH EACH WENT AROUND FOR ANOTHER ATTEMPT. PILOT OBSERVED AS LANDING LONG AND FAST, THEN APPLYING POWER AND PULLING THE AIRCRAFT OFF THE RUNWAY. ON THE THIRD ATTEMPT THE AIRCRAFT NEVER ESTABLISH    ED POSITIVE CLIMB OUT. REPORTED ENGINE SOUNDED AS IF NOT DEVELOPING FULL POWER ON THIRD ATTEMPT. PILOT SETTLED INTO THE GROUND APPROX. THREE QUARTER OF A MILE FROM END OF RUNWAY 19, STRIKING THE LEFT WING THEN SLAMMING INTO THE GROUND WITH THE RIGHT WING. PILOT SUFFERED INTERNAL INJURIES. EMERGENCY CREWS SECURED AIRCRAFT REMOVING PILOT FROM AIRCRAFT.
20030109000369A	(-23) ON JANUARY 9, 2003, AT 0925 CST, A BELL HELICOPTER, 206B, N115TV, OWNED BY US HELICOPTERS, INC. PO BOX 625, MARSHVILLE, NC, 28103 HAD AN ACCIDENT WHILE ON A REPOSITIONING FLIGHT FROM MIDLAND, TEXAS TO GRAND PRAIRIE, TEXAS. VISUAL METEOROLOGICAL CONDITIONS PREVAILED (VMC) AND THERE WAS NO FLIGHT PLAN FILED. THE AIRCRAFT WAS DESTROYED DURING A FORCED LANDING. THERE WERE NO PASSENGERS AND THE PILOT RECEIVED SERIOUS INJURIES. THE PILOT HOLDS A COMMERCIAL ROTORCRAFT-HELICOPTER RATING. THE FLIGHT ORIGINATED AT THE MIDLAND AIRPORT, MIDLAND TEXAS, ON JANUARY 9, 2003 AT APPROXIMATELY 0808 CST.
20030109002509A	(.19) ON JANUARY 9, 2003, APPROXIMATELY 1500 CENTRAL STANDARD TIME, AN AEROSPATIALE AS-350-BA SINGLE-ENGINE HELICOPTER, N22TV, WAS DESTROYED WHEN IT IMPACTED THE WATER FOLLOWING A LOSS CONTROL DURING A DESCENT NEAR VENICE, LOUISIANA. THE INSTRUMENT RATED COMMERCIAL PILOT AND THREE PASSENGERS SUSTAINED MINOR INJURIES, AND ONE PASSENGER WAS NOT INJURED. THE HELICOPTER WAS REGISTERED TO AND OPERATED BY TEX-AIR HELICOPTERS INC., HOUSTON, TEXAS. VISUAL METEOROLOGICAL CONDITIONS PREVAILED, AND A COMPANY VISUAL FLIGHT RULES (VFR) FLIGHT PLAN WAS FILED FOR THE TITLE 14 CODE OF FEDERAL REGULATIONS PART 135 ON-DEMAND AIR TAXI FLIGHT. THE FLIGHT DEPARTED THE MAIN PASS 61A OFFSHORE PLATFORM AT 1440, AND WAS DESTINED FOR VENICE. ACCORDING TO THE OPERATOR, THE PILOT REPORTED THAT DURING AN INITIAL DESCENT TO VENICE AT 800 FEET AGL., HE FELT A "SUDDEN HARD SHEDDER AND NOISE FROM THE AIRCRAFT." ONE OF THE PASSENGERS REPORTED THAT HE OBSERVED THE RIGHT BAGGAGE DOOR WAS OPEN AND FLAPPING. THE HELICOPTER ENTERED A SEVERE YAW TO THE LEFT, AND THE PILOT THEN REALIZED HE HAD NO RESPONSE FROM HIS INPUTS TO THE TAIL ROTOR PEDALS. AFTER ATTEMPTING TO GAIN ALTITUDE BY INCREASING POWER, THE HELICOPTER STARTED TO SPIN TO THE LEFT. THE PILOT INITITATED AN AUTOROTATION, AND THE HELICOPTER IMPACTED THE WATER AND CAME TO REST UPRIGHT. THE PILOT AND PASSENGERS EXITED THE HELICOPTER AND WERE RESCUED BY A FISHING VESSEL. (-23) ON JANUARY 9, 2003, APPROXIMATELY 1500 CENTRAL STANDARD TIME, AN AEROSPATIALE AS-350-BA SINGLE-ENGINE HELICOPTER, N22TV, WAS DESTROYED WHEN IT IMPACTED THE WATER FOLLOWING A LOSS OF CONTROL DURING A DESCENT NEAR VENICE, LOUISIANA. THE INSTRUMENT RATED COMMERCIAL PILOT AND THREE PASSENGERS SUSTAINED MINOR INJURIES, AND ONE PASSENGER WAS NOT INJURED. THE HELICOPTER WAS REGISTERED TO AND OPERATED BY TEX-AIR HELICOPTERS INC., HOUSTON, TEXAS. VISUAL METEOROLOGICAL CONDITIONS PREVAILED, AND A COMPANY VISUAL FLIGHT RULES (VFR) FLIGHT PLAN WAS FILED FOR THE TITLE 14 CODE OF FEDERAL REGULATIONS PART 135 ON-DEMAND AIR TAXI FLIGHT. THE FLIGHT DEPARTED THE MAIN PASS 61A OFFSHORE PLATFORM AT 1440, AND WAS DESTINED FOR VENICE. ACCORDING TO THE OPERATOR, THE PILOT REPORTED THAT DURING AN INITIAL DESCENT TO VENICE AT 800 FEET AGL., HE FELT A "SUDDEN HARD SHEDDER AND NOISE FROM THE AIRCRAFT." ONE OF THE PASSENGERS REPORTED THAT HE OBSERVED THE RIGHT BAGGAGE DOOR WAS OPEN                AND FLAPPING. THE HELICOPTER ENTERED A SEVERE YAW TO THE LEFT, AND THE PILOT THEN REALIZED HE HAD NO RESPONSE FROM HIS INPUTS TO THE TAIL ROTOR PEDALS. AFTER ATTEMPTING TO GAIN ALTITUDE BY INCREASING POWER, THE HELICOPTER STARTED TO SPIN TO THE LEFT. THE PILOT INITIATED AN AUTOROTATION, AND THE HELICOPTER IMPACTED THE WATER AND CAME TO REST UPRIGHT. THE PILOT AND PASSENGERS EXITED THE HELICOPTER AND WERE RESCUED BY A FISHING VESSEL.
20030109005979I	(-23) AFTER TOUCHDOWN IN WINDY CONDITIONS, THE AIRCRAFT VEERED HARD RIGHT AND DEPARTED THE RUNWAY. THE LEFT MAIN GEAR SUBSEQUENTLY BROKE OFF, CAUSING THE LEFT WING TO DRAG ON THE GRASS, WHERE IT CAME TO REST.
20030109006869I	(-23) THE CFI WAS TRAINING A STUDENT PILOT ON PRACTICING ENGINE OUT EMERGENCY PROCEDURE. THE CFI MOVED THE THROTTLE TO IDLE TO SIMULATE ENGINE FAILURE. THEY LOCATED AN AIRPORT AND INITIATED DESCENT TOWARD THE RUNWAY JUST PRIOR TO LANDING THE CREW REALIZED THE LANDING GEAR WAS NOT DOWN. THE AIRCRAFT LANDED WITH GEAR UP. ^PRIVACY DATA OMITTED^
20030109028759A	(-23) ON JANUARY 09, 2003 AT APPROXIMATELY 1200 CENTRAL STANDARD TIME, AN EXPERIMENTAL HOMEBUILT POLSGROVE BLUEGRASS EXPRESS AIRPLANE, N113YE, WAS DESTROYED WHEN IT IMPACTED TERRAIN NEAR GRAFTON, IL. THE COMMERCIAL RATED PILOT-IN-COMMAND, THE SOLE OCCUPANT, WAS FATALLY INJURED. VISUAL METEOROLOGICAL CONDITIONS PREVAILED IN THE GRAFTON AREA THAT DAY. THE FLIGHT HAD DEPARTED GEORGETOWN SCOTT COUNTY AIRPORT, GEORGETOWN, KY AT APPROXIMATELY 1030 CENTRAL STANDARD TIME AND WAS ENROUTE TO DOWNTOWN AIRPORT, KANSAS CITY, MO AT THE TIME OF THE ACCIDENT. THE FLIGHT DID NOT REACH ITS INTENDED DESTINATION AND ON JANUARY 25, 2003 A MISSING PERSONS REPORT WAS FILED WITH THE SCOTT COUNTY SHERIFF'S DEPARTMENT. ON JANUARY 25, 2003, THE CIVIL AIR PATROL RECEIVED MISSION NUMBER 03MO153 TO SEARCH FOR N113YE. THE AIRPLANE'S ROUTE OF FLIGHT WAS SEARCHED BY AIR AND GROUND TEAMS. ON JULY 30, 2003 AT APPROXIMATELY 1730 CENTRAL DAYLIGHT TIME, THE JERSEY COUNTY SHERIFF'S DEPARTMENT RECEIVED NOTICE THAT N113YE HAD BEEN FOUND NEAR GRAFTON, IL.
20030109031109A	(-23) ON JANUARY 9, 2003, ABOUT 1000 CENTRAL STANDARD TIME, A PIPER PA-24R-200 SINGLE ENGINE AIRCRAFT, N2981R, SUSTAINED DAMAGE WHEN IT IMPACTED THE RUNWAY WHILE LANDING AT NORTH WEST REGIONAL AIRPORT (52F) NEAR ROANOKE, TEXAS. THE AIRCRAFT WAS REGISTERED TO A PRIVATE INDIVIDUAL AND OPERATED BY MARCAIR AVIATION INC. OF ROANOKE, TEXAS. THE FLIGHT INSTRUCTOR AND PILOT RECEIVING INSTRUCTION WERE NOT INJURED. VISUAL METEOROLOGICAL CONDITIONS PREVAILED, AND A FLIGHT PLAN WAS NOT FILED FOR THE 14 CODE OF FEDERAL REGULATION PART 91 INSTRUCTIONAL FLIGHT, WHICH DEPARTED 52F APPROXIMATELY 0900. THE 9200-HOUR FLIGHT INSTRUCTOR REPORTED IN THE PILOT/OPERATOR AIRCRAFT ACCIDENT REPORT (NTSB FORM 6120.1/2) THAT ON THE PREFLIGHT INSPECTION OF THE AIRCRAFT NO ABNORMALITIES WERE FOUND, BUT ON THE POST FLIGHT INSPECTION, A CRACK IN THE UPPER SKIN ON THE LEFT WING WAS DISCOVERED. THE OWNER OF THE AIRCRAFT REPORTED TO THE FAA THAT THE LEFT MAIN LANDING GEAR WAS FORCED THROUGH THE UPPER LEFT WING SKIN, AND THE RIGHT MAIN LANDING GEAR DISTORTED THE UPPER RIGHT WING SKIN. HE ALSO ADDED THAT THE NOSE GEAR, ENGINE MOUNT, AND STEERING RODS WERE BENT.
20030109037739A	(-23) PIC WAS WAITING FOR THE OTHER AIRCRAFT (N84889) TO GET STARTED BEFORE TAXIING OUT TO DEPART FOR NORTH LAS VEGAS AIRPORT (VGT). HIS AIRCRAFT ENGINE WAS RUNNING AT IDLE AT THE TIME OF THE COLLISION. MR. KODIMER'S AIRCRAFT WAS STRUCK BY N84889 WHICH WAS A RUN-AWAY AIRCRAFT AFTER IT WAS STARTED BY IT'S PILOT DURING HAND-PROPPING PROCEDURE. BOTH AIRCRAFT SUSTAINED SUBSTANTIAL DAMAGE.
20030110000089A	(-23) ON JANUARY 10, 2003, A LIFEFLIGHT HELICOPTER #6, AN AGUSTA A-109-K29, N601RX, WAS DISPATCH TO AN AUTO ACCIDENT WEST OF SALT LAKE CITY, UTAH, NEAR THE UTAH BORDER. THE PILOT WAS UNABLE TO CONTINUE THE FLIGHT DUE TO WEATHER CONDITIONS, AND WHILE HE WAS ATTEMPTING TO RETURN FOR LANDING THE HELICOPTER ENTERED IMC CONDITIONS AND IMPACTED THE GROUND. HE HAD BEEN HOLDING WEST OF THE SLC INTERNATIONAL AIRPORT WAITING FOR CLEARANCE TO CROSS THE FINAL APPROACH COURSE FOR THE ILS APPROACHES AND HAD JUST DECLARED AN EMERGENCY DUE TO INADVERTENT IMC. (.19) ON JANUARY 10, 2003, APPROXIMATELY 2050 MOUNTAIN STANDARD TIME, AN AGUSTA A-109-K2 AIR AMBULANCE HELICOPTER, N601RX, OPERATING AS LIFE FLIGHT 6, WAS DESTROYED WHEN IT IMPACTED THE TERRAIN WHILE ATTEMPTING TO MANEUVER IN DENSE FOG NEAR SALT LAKE CITY, UTAH. THE INSTRUMENT RATED COMMERCIAL PILOT AND A FLIGHT PARAMEDIC WERE FATALLY INJURED, AND FLIGHT NURSE WAS SERIOUSLY INJURED. THE TWIN-ENGINE HELICOPTER WAS OWNED AND OPERATED BY IHC (INTERMOUNTAIN HEALTH CARE) HEALTH SERVICES, INC., OF SALT LAKE CITY. NIGHT INSTRUMENT METEOROLOGICAL CONDITIONS PREVAILED THROUGHOUT THE AREA FOR THE 14 COD                                                  E OF FEDERAL REGULATIONS PART 91 FLIGHT FOR WHICH A COMPANY VISUAL FLIGHT RULES (VFR) FLIGHT PLAN WAS FILED. THE FLIGHT ORIGINATED FROM THE LDS HOSPITAL, SALT LAKE CITY, AT 2031, AND WAS ENROUTE TO WENDOVER, UTAH, TO PICK UP A PATIENT WHO HAD BEEN INJURED IN AN AUTO ACCIDENT. ACCORDING TO DATA RECEIVED FROM AIR TRAFFIC CONTROL, AFTER CROSSING THE SALT LAKE CITY INTERNATIONAL AIRPORT (SLC) ON A WESTERLY HEADING, THE PILOT ENCOUNTERED DETERIORATING VISIBILITIES AND ELECTED TO RETURN TO THE LDS HOSPITAL. THE PILOT WAS UNABLE TO OBTAIN A CLEARANCE TO CROSS THE AIRPORT ON AN EASTERLY HEADING AND WAS ASKED TO HOLD WEST OF THE AIRPORT UNTIL SLC AIR TRAFFIC CONTROL ALLOWED HIM TO CROSS, DUE TO ARRIVING SLC TRAFFIC. WHILE HOLDING, THE PILOT ENCOUNTERED INSTRUMENT METEOROLOGICAL CONDITIONS (IMC) AND DECLARED AN EMERGENCY. THE CONTROLLER ISSUED A HEADING OF 340 DEGREES TO VECTOR THE HELICOPTER TO SLC. NO REPLY WAS RECEIVED FROM THE HELICOPTER AND A SEARCH WAS INITIATED. APPROXIMATELY 2130, THE HELICOPTER WRECKAGE WAS LOCATED BY RESCUE PERSONNEL ONE HALF MILE SOUTHWEST OF THE APPROACH END OF SLC RUNWAY 34L. THE AIRCRAFT INITIALLY IMPACTED A SOFT FIELD ON A MEASURED MAGNETIC HEADING OF 150 DEGREES, BECAME AIRBORNE, THEN CAME TO REST IN THE UPRIGHT POSITION APPROXIMATELY 1/4 MILE FROM THE INITIAL IMPACT. THERE WAS NO POST-IMPACT FIRE. AT 2056 LOCAL, THE SLC AIRPORT WAS REPORTING WINDS FROM 350 DEGREES AT 6 KNOTS, VISIBILITY OF A 1/8 MILE IN FOG, WITH A VERTICAL VISIBILITY (VV) OF 200 FEET. THE TEMPERATURE AND DEW POINT WERE BOTH REPORTED AT 01 DEGREE CENTIGRADE, AND THE ALTIMETER WAS REPORTED AT 30.10 INCHES.
20030110000159A	(-23) PIC ATTEMPTED TO START HIS ENGINE BY HANDPROPPING, AFTER NUMEROUS HANDPROPPING FAILED TO START THE ENGINE HE OPT TO ADVANCED THE THROTTLE AND CONTINUED HANDPROPPING. THE ENGINE STARTED AND THE AIRCRAFT LURCHED FORWARD TOWARDS NUMEROUS PARKED AIRCRAFT, THE PIC THEN ATTEMPTED TO STEER THE AIRCRAFT AWAY BY PUSHING ON THE TAIL SECTION, IN DOING SO HE TURNED THE AIRCRAFT TOWARDS N68820 THAT WAS WAITING FOR HIM AT APPROXIMATELY 100 FEET AWAY WITH HIS ENGINE RUNNING. THE PIC TRIED TO TURN OFF THE AIRCRAFT MAGNETOS BUT FAILED. THE AIRCRAFT CONTINUED FORWARD AND COLLIDED HEAD-ON WITH N68820, THE PIC STATED THAT HIS AIRCRAFT TACHOMETER HAD A READING OF ABOUT 1200 RPM OR MORE. NO ONE WAS IN THE AIRCRAFT TO SECURE THE BRAKES NOR WAS THE AIRCRAFT TIED DOWN AT IT'S PARKING STALL AT THE TIME OF THE ENGINE STARTING SEQUENCE.
20030110000249A	(.19)ON JANUARY 10, 2003, AT 1249 MOUNTAIN STANDARD TIME, A WACO SRE, N1252W, LOST DIRECTIONAL CONTROL ON LANDING AND STRUCK A RUNWAY SIGN AT THE PRESCOTT, ARIZONA, AIRPORT. THE PILOT WAS OPERATING THE BORROWED AIRPLANE UNDER THE PROVISIONS OF 14 CFR PART 91. THE CERTIFICATED AIRLINE TRANSPORT PILOT AND ONE PASSENGER RECEIVED MINOR INJURIES. THE AIRPLANE WAS SUBSTANTIALLY DAMAGED. VISUAL METEOROLOGICAL CONDITIONS PREVAILED, AND NO FLIGHT PLAN HAD BEEN FILED. THE FLIGHT ORIGINATED AT PRESCOTT ABOUT 1215. THE PILOT REPORTED THAT DURING LANDING ON RUNWAY 21L, THE AIRCRAFT VEERED OFF THE LEFT SIDE OF THE RUNWAY, STRUCK A SIGN, AND CAME TO REST ON ITS NOSE AND RIGHT WING. THE PILOT FURTHER REPORTED FEELING THE BRAKES "LOCK UP" DURING THE LANDING. THE AVIATION ROUTINE WEATHER REPORT (METAR) FOR PRESCOTT INDICATED WINDS AT THE TIME OF THE ACCIDENT WERE FROM 010 DEGREES AT 6 KNOTS. (-23) PILOT WAS ATTEMPTING TO LAND ON RUNWAY 21L. AT TOUCHDOWN THE AIRCRAFT STARTED TO VEER TO THE LEFT. THE PILOT STATED HE APPLIED RIGHT BRAKE HOWEVER THE AIRCRAFT CONTINUED OFF THE LEFT SIDE OF THE RUNWAY. THE AIRCRAFT THEN COLLIDED WITH A RUNWAY SIGN AND SUSTAINED SUBSTANTIAL DAMAGE. THE PILOT A             ND ONE PASSENGER RECEIVED MINOR INJURIES.
20030110000559I	(-23) ON JANUARY 10, 2003 @ 1720 CDT, A CESSNA 172M, N9123H, DURING THE PROCESS OF BEING PROP STARTED BY PILOT RICKY LYNN HARRISON AT THE SULPHUR SPRINGS MUNICIPAL AIRPORT, TEXAS, BECAME UNCONTROLLABLE BY GARY CADENHEAD, WHO WAS HOLDING THE BRAKES AND STRUCK THE CALDWELL HANGAR WITH THE LEFT WING AND STRUCK THE WEST SIDE DOOR SUPPORT POST WITH THE PROPELLER. TOTAL DAMAGE TO THE AIRCRAFT WAS LEFT BROKEN WING FAIRING CASING, DAMAGED OUTBOARD WING RIB, BENT PROPELLER, BROKEN ENGINE MOUNT, CRACKED NOSE GEAR WHEEL FAIRING AND CRACKED PROPELLER COWLING. THE AIRPLANE WAS SUBLEASED FROM CALDWELL AVIATION WHO LEASED IT FROM KIRBY W. PICKETT UNDER THE PROVISIONS OF TITLE 14 CFR PART 91. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AND A FLIGHT PLAN WAS NOT FILED FOR PERSONAL FLIGHT. NEITHER PILOT NOR HELPER RECEIVED INJURIES.
20030110000859I	(-23) ON JANUARY 10, 2003 AT 1454 EDT, A CESSNA 210, N2247U, REGISTERED TO S & J AIRCRAFT LEASING INC. LANDED GEAR UP AT ST. PETERSBURG INTERNATIONAL AIRPORT, CLEARWATER, FLORIDA, WHILE ON A TRAINING FLIGHT. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME AND NO FLIGHT PLAN WAS FILED. THE AIRCRAFT RECEIVED MINOR DAMAGE. NO ONE WAS INJURED.
20030110001139I	(-23) USAA FLIGHT 1805 (01/10/03) WAS CLEARED TO TAXI TO RUNWAY "01L" BY MCI AIRPORT GROUND CONTROL. WHILE ENROUTE ON TAXIWAY "A-9) TAXIWAY "A" WAS APPROACHED. CONFLICTING TRAFFIC, NIGHT CARGO FLIGHT 564, WAS OBSERVED ON TAXIWAY "A" APPROACHING THE INTERSECTION OF "A" AND "A-9" COMING FROM THE NORTH. BOTH AIRCRAFT STOPPED IMMEDIATELY. NIGHT CARGO 564 REMAINED STATIONARY ON TAXIWAY "A". USAA 1805 WAS CLEARED TO CONTINUE FROM TAXIWAY "A-9" TO RUNWAY "01L" VIA TAXIWAY "A". THE AIRCRAFT DID NOT TOUCH AND THERE WAS NO DAMAGE. NO ACTION IS TAKEN BY KANSAS CITY FLIGHT STANDARDS DISTRICT OFFICE ON THIS REPORT. THIS INCIDENT ^PRIVACY DATA OM^ IS CLOSED WITH THIS REPORT AND IS FORWARDED TO USAA CHDO FOR POTENTIAL CONSIDERATION IN THE AVIATION SAFETY ACTION PROGRAM (ASAP).
20030110001419I	(-23) INCIDENT OCCURRED ON 1-10-2003 AT APPROXIMATELY 1700 LOCAL TIME, IN CEDARTOWN, GA. {FLIGHT ORIGINATED AND ENDED AT CORNELIUS MOORE AIRPORT (4A4)} A PC-6 (PILATUS PORTER) AIRCRAFT, N3608R LEASED BY THE ATLANTA SKYDIVING CENTER, CARRYING 4 SKYDIVERS AND ONE PILOT, WAS INVOLVED IN AN INCIDENT. DETAILS ARE AS FOLLOWS. PILOT SHAWN KEGLEY WAS FLYING ACFT N3608R AT APPRX. 14,000 FT AT AN AIRSPEED OF 55 KNOTS WHEN ALL FOUR SKYDIVERS EXITED THE PLANE THROUGH THE DOOR ON THE RIGHT SIDE OF THE AIRCRAFT. THE PILOT STATES HIS SLOW AIRSPEED CREATED AN AERODYNAMIC STALL, CAUSING THE AIRCRAFT TO DROP TO THE RIGHT, STRIKING ONE OF THE SKYDIVERS (NATHAN GILBERT) ALONG THE RIGHT FUSELAGE. THIS OCCURRED APPRX 3 SECONDS FOLLOWING THE JUMP. CONTROL OF THE AIRCRAFT WAS QUICKLY REGAINED AND BOTH THE AIRCRAFT AND ALL SKYDIVERS LANDED SAFELY MINUTES LATER. WITNESS STATEMENTS, SHOW MR. GILBERT'S ONL INJURIES WERE A BRUISED AND SCRAPED FOREARM. THE AIRCRAFT, SUSTAINED MINOR DAMAGE, WHICH INCLUDED DENTS TO THREE SKINS ON THE RIGHT FUSELAGE. SKINS AND SUPPORT STRINGERS R&R.
20030110007349I	(-23) AFTER DEPARTURE, SMOKE STARTED ENTERING THE CABIN. AIRCRAFT RETURNED TO TYS AND PASSENGERS WERE EVACUATED. MAINTENANCE DETERMINED THAT DEICE FLUID HAD ENTERED THE APU INLET CAUSING THE SMOKE. GLYCOL WAS CLEARED FROM APU AND PERFORMANCE CHECKS WERE GOOD. AIRCRAFT WAS RELEASED BACK TO SERVICE.
20030111000029A	(-23) STUDENT MADE HARD LANDING. AIRCRAFT DEPARTED RUNWAY INTO GRASS. INSTRUCTOR ATTEMPTED TO CONTINUE TAKEOFF FROM GRASS. GOT AIRBORNE AT DEPARTURE END OF RUNWAY NEAR STALL SPEED. ATTEMPTED TO PULL UP TO AVOID OBSTACLE (TREE LINE) AND STALLED AND CRASHED IN WATER APPROXIMATELY 200 YARDS PAST RUNWAY.
20030111000229I	(.19) ON JANUARY 11, 2002, AT 0045 MOUNTAIN STANDARD TIME, A BOEING 757-222, N551UA, OPERATING AS UNITED AIRLINES FLIGHT 23, SUSTAINED MINOR DAMAGE WHEN DURING CRUISE FLIGHT, A FIRE OCCURRED IN THE AFT LAVATORY. THE FIRE WAS EXTINGUISHED, AN EMERGENCY DECLARED, AND AN UNEVENTFUL LANDING WAS MADE AT THE SALT LAKE CITY INTERNATIONAL AIRPORT (SLC), SALT LAKE CITY, UTAH. NIGHT VISUAL METEOROLOGICAL CONDITIONS PREVAILED DURING THE TIME OF THE INCIDENT. THE SCHEDULED DOMESTIC PASSENGER FLIGHT WAS BEING OPERATED ON AN INSTRUMENT FLIGHT RULES PLAN UNDER THE PROVISIONS OF TITLE 14 CFR PART 121. THE CAPTAIN, FIRST OFFICER, 5 FLIGHT ATTENDANTS, AND 133 PASSENGERS REPORTED NO INJURIES. THE FLIGHT ORIGINATED AT SAN FRANCISCO, CALIFORNIA, AT 2243, AND WAS EN ROUTE TO BOSTON, MASSACHUSETTS. THE COMPANY REPORTED THAT FLIGHT 23 WAS AT A CRUISE ALTITUDE OF 37,000 FEET MEAN SEA LEVEL AND JUST SOUTH OF SLC, WHEN A PASSENGER REPORTED TO A FLIGHT ATTENDANT A BURNING SMELL IN THE AFT LAVATORY. THE FLIGHT ATTENDANT ENTERED THE LAVATORY AND OPENED THE DOOR UNDER THE SINK. THE FLIGHT ATTENDANT SAW A FLAME. SHE IMMEDIATELY DISCHARGED HALON TO THE AREA EXTINGUISHING THE FLAME. THE PLASTIC SHROUD AROUND THE TOILET WAS REMOVED AND THE AREA WAS INSPECTED FOR ADDITIONAL EVIDENCE OF FIRE. THE CAPTAIN DECIDED TO DECLARE AN EMERGENCY, AND DIVERT AND LAND AT SLC. AN EXAMINATION OF THE AIRPLANE REVEALED THE LAVATORY TOILET WATER LEVEL SENSOR WAS CHARRED AND MELTED. THE INSIDE AFT WALL OF THE TOILET SHROUD, IN THE AREA OVER THE SENSOR, WAS CHARRED AND MELTED. VENT TUBES IN THE AREA WERE ALSO CHARRED AND MELTED. NO OTHER ANOMALIES WERE FOUND. THE WATER LEVEL SENSOR, SHROUD, AND VENT ASSEMBLY WERE RETAINED FOR FURTHER EXAMINATION.
