c5	remark
20080529837369I	(-23)  ON 05/29/2008 AT 0930, N31SB A KR1 AMATEUR-BUILT AIRCRAFT SUSTAINED MINOR DAMAGE AFTER NOSE WHEEL CAME OFF DURING LANDING, THE NOSE WHEEL, CAME OFF AT THE ATTACH BOLTS TO THE FIREWALL BULKHEAD.
20080529837379I	(-23)  AIRCRAFT DEPARTED WILEY POST AIRPORT AT APPROXIMATELY 10:40 AM LOCAL TIME.  IT MADE A RIGHT DEPARTURE TURN TOWARD THE WEST, HEADED FOR THE KINGFISHER VOR TO PERFORM TESTING OF NEWLY INSTALLED AVIONICS EQUIPMENT.  AFTER A FEW MINUTES OF LEVEL FLIGHT AT 2500 FEET MSL, THE PILOT DECIDED TO CLIMB TO 3000 FT MSL.  DURING THAT CLIMB THE ENGINE BEGAN TO MAKE A SUBTLE BACKFIRE NOISE.  AFTER APPROX 20 SECONDS IT LOST POWER COMPLETELY.  SUBSEQUENT ATTEMPTS TO RE-START THE ENGINE WERE UNSUCESSFUL.  THE AIRCRAFT LANDED IN A WHEAT FIELD.
20080529837989A	(-23) PILOT IN COMMAND WAS CONDUCTING MOUNTAIN HELICOPTER FLYING WITH A STUDENT. WHILE CLIMBING UP A SLOPE AT APPROXIMATELY 5200 FEET MSL, HE ALLOWED THE HELICOPTER TO SLOW TO A SPEED WHERE THE POWER REQUIRED EXCEEDED THE POWER AVAILABLE. THE PIC THEN TRIED TO TURN THE HELICOPTER TO THE LEFT TO FLY DOWN THE MOUNTAIN SIDE BUT WAS UNABLE TO MAINTAIN ALTITUDE AND RECOGNIZED THIS. HE THEN ATTEMPTED TO LAND THE HELICOPTER ONTO THE TERRAIN BUT DUE TO THE ROUGHNESS, THE HELICOPTER ROLLED OVER.
20080529838779A	(-23) THE PILOT WAS A STUDENT IN FIXED WING AIRCRAFT, BUT HOLDS A PRIVATE PILOT CERTIFICATE IN HELICOPTERS.  HE REPORTS THAT WHILE ON FINAL FOR LANDING AND CROSSING THE THRESHOLD OF THE RUNWAY, HE WAS CONCERNED THAT HE WAS LEFT OF THE CENTERLINE, FOR WHICH HE ATTEMPTED CORRECTIVE ACTION.  HE REPORTED THE AIRCRAFT YAWED TO THE LEFT ABRUPTLY AND HE ELECTED TO ATTEMPT A GO-AROUND.  HOWEVER, THE AIRCRAFT TURNED MORE TO THE LEFT AND THE AIRCRAFT STRUCK THE GROUND AND DEPARTED THE RUNWAY.  THE PILOT REPORTED THAT HE THOUGHT HE DIDN'T HAVE THE PILOT'S SEAT PROPERLY ADJUSTED WHICH MAY NO HAVE GIVEN HIM FULL AUTHORITY FOR BRAKES AND RUDDER MOVEMENT.
20080529839019A	(-23) ON MAY 29, 2008, A STUDENT PILOT DOING TAKEOFFS AND LANDINGS, SUPERVISED BY A CFI (SEE SECOND PILOT INFO) ON THE GROUND WITH A HAND-HELD RADIO, PORPOISED THE AIRCRAFT AND LOST DIRECTIONAL CONTROL CAUSING A HARD LANDING, DAMAGING THE PROP AND NOSE GEAR.  THERE WERE NO INJURIES OR POST FIRE.  THERE WAS SUBSTANTIAL DAMAGE TO THE FIREWALL AND NOSE GEAR.  THE STUDENT CUT IN FRONT OF A CESSNA 172 THAT WAS ON FINAL, WITH A CFI ONBOARD, AND PROCEEDED TO LAND WHEN HE HAD THIS ACCIDENT.  THE CESSNA 172 WAS APPROX. 1/2 MILE NORTH OF THE AIRPORT AND HAD TO GO RIGHT OF THE RUNWAY TO AVOID THE STUDENT PILOTS AIRCRAFT.
20080529842009I	(-23) ON MAY 29, 2008, AROUND 2030 MOUNTAIN STANDARD TIME, CESSNA 182M, N71879, STRUCK A TAXIING LIGHT WITH THE PROPELLER AFTER THE PILOT DEPARTED THE RUNWAY AFTER LANDING AT THE TUCSON INTERNATIONAL AIRPORT.  THE AIRCRAFT PROPELLER SUSTAINED MINOR DAMAGE.  THERE WERE NO INJURIES TO THE PILOT AND HIS PASSENGER.  THE PILOT WAS OPERATING UNDER THE PROVISIONS OF 14 CFR PART 91.
20080530833919A	(-23) SHORTLY AFTER LANDING, WHEN THE BRAKES WERE APPLIED TO BRING THE AIRCRAFT TO A STOP, THE AIRCRAFT SWERVED TO THE RIGHT AND THE RIGHT MAIN GEAR COLLAPSED. EXAMINATION OF THE LANDING GEAR FOUND A FAILURE OF THE FITTING WHERE THE HYDRAULIC ACTUATOR ATTACHED TO THE LANDING GEAR STRUT. IT HAD SHEARED IN HALF AND DISCOLORATION EVIDENCE INDICATED A CRACK HAD EXISTED PREVIOUS TO THE FAILURE.
20080530833989I	(-23)  THE PILOT STATED THAT HE WAS LANDING ON RUNWAY 21 SHOW LOW, AZ.  HE STATED THAT HE HAD THE AIRCRAFT CONFIGURED WITH FULL FLAPS, LANDING GEAR DOWN, (INDICATING SAFE, THREE GREEN LIGHTS).  HE STATED THAT HE WAS DOWN ON THE RUNWAY AND IN THE LANDING ROLL-OUT WHEN A GUST OF WIND OR DUST DEVIL CAUSED THE AIRCRAFT TO RISE APPROXIMATELY 10 FEET IN THE AIR.  HE FURTHER STATED THAT DURING HIS ATTEMPT TO RECOVER, A PIECE OF BAGGAGE BEHIND HIS PILOT SEAT SLAMMED INTO THE BACK OF THE SEAT, PUSHING HIS SEAT FORWARD, INTERFERING WITH HIS ATTEMPT TO CONTROL THE AIRCRAFT.  HE ALSO STATED THAT THE AIRCRAFT HIT HARD ON THE NOSE GEAR COLLAPSING IT, AND CAUSING THE PROPELLER TO STRIKE THE GROUND, WHICH STOPPED THE ENGINE.  THERE WAS NO FIRE.  THE PILOT REPORTED THAT THE DAMAGE WAS CONFINED TO THE NOSE GEAR AND PROPELLER.  ONE PASSENGER WAS ONBOARD AND THE PILOT STATED THAT THERE WERE NO INJURIES.
20080530834429A	(-23) ON APPROACH TO LANDING, AT AN ESTIMATED DISTANCE OF ONE AND A QUARTER MILES. FROM THE END OF THE RUNWAY AIRCRAFT CRASHED INTO A FIELD NORTH OF RUNWAY 18. THE EYE WITNESS ACCOUNTS SAID THE ENGINE MADE A LOUD NOISE AND THEN THE AIRCRAFT ROLLED OVER ON THE LEFT WING, INVERTED ROLLED 180 DEGREES AND WENT VERTICALLY INTO THE GROUND. THE CRASH SITE AND WRECKAGE INDICATED THE AIRCRAFT WAS NEAR VERTICAL ON IMPACT. THE WRECKAGE WAS CONFINED TO APPROXIMATELY 100 SQUARE METERS. FUSELAGE DISINTERGRATED ON IMPACT, WINGS EXCEPT SPAR DISINTEGRATED, TAIL SECTION AFT OF COCKPIT AREA WAS INTACT. PROPELLER WAS NOT UNDER POWER WHEN THE AIRCRAFT HIT THE GROUND. THERE WAS NO SIGN OF FUEL IN THE WINGS OR IN THE ENGNE. THERE WAS NO SIGN OFFUEL ON THE GROUND OR ON THE SURROUNDING PLANTS, OR GROUND, NO FUEL ODOR WAS PRESENT AT THE CRASH SITE.
20080530834579I	(-23) PILOT WAS CONDUCTING A VFR CROSS-COUNTRY FROM SHELBYVILLE, TN (SYI) WITH AN ULTIMATE DESTINATION OF TRUCKEE, CA.  HE HAD DEPARTED OKMULGEE, OK (OKM) AFTER A FUEL STOP.  HE WAS MANAGING HIS FUEL VALVE OF THE LEFT TANK WHICH HAD LESS FUEL THAN THE RIGHT TANK.  AFTER APPROXIMATELY 30 MINUTES, HE INTENDED TO FEED FUEL ONLY FROM THE LEFT TANK.  AT THAT POINT, HE TURNED OFF THE FUEL VALVE FOR THE RIGHT TANK, BUT FORGOT TO TURN THE LEFT FUEL VALVE BACK ON.  SHORTLY THERE AFTER, THE AIRCRAFT LOST POWER AND THE PILOT PERFORMED AN EMERGENCY LANDING IN A FIELD JUST NORTH OF OKLAHOMA CITY, OK.  IT WAS AFTER HE LANDED THAT HE REALIZED THAT BOTH FUEL VALVES, LOCATED OVER AND BEHIND HIS SHOULDERS, WERE TURNED OFF.  ONCE THE VALVES WERE POSITIONED ON, THE AIRCRAFT STARTED NORMALLY.
20080530835069I	(-23) ON MAY 30, 2008 AT 2100 HOURS EASTERN DAYLIGHT TIME, A CESSNA 177, ASEL, N1879Q, REGISTERED TO ^PRIVACY DATA OMITTED^ AND OPERATED BY PRIVATE PILOT ^PRIVACY DATA OMITTED^ UNDER FAR PART 91, LANDED THIS AIRCRAFT GEAR UP UPON LANDING AT OCALA INTERNATIONAL AIRPORT (OCF) RUNWAY 36 OCALA, FLORIDA.  VISUAL METEOROLOGICAL CONDITIONS PREVAILED AND NO FLIGHT PLAN WAS FILED.  THE PRIVATE PILOT WAS NOT INJURED AND THE AIRPLANE SUBSTAINED MINOR DAMAGE.  THE FLIGHT ORIGINATED FROM VENICE (VNC) FLORIDA JUST 1 HOUR PRIOR.
20080530836179A	(-23) ON MAY 30, 2008, APPROXIMATELY 10:30 MOUNTAIN DAYLIGHT TIME, A CESSNA 172R, N389ES, SUSTAINED SUBSTANTIAL DAMAGE AFTER IMPACTING REMOTE MOUNTAINOUS TERRAIN WHILE MANEUVERING ABOUT 32 NAUTICAL MILES NORTHWEST OF MONTICELLO, UTAH. THE CERTIFICATED COMMERCIAL PILOT AND HIS SOLE PASSENGER WERE KILLED. THE AIRPLANE WAS REGISTERED TO REDTAIL AVIATION OF PRICE, UTAH AND OPERATED UNDER ARROW WEST AVIATION. VISUAL METEOROLOGICAL CONDITIONS PREVAILED FOR THE SIGHTSEEING TOUR FLIGHT, WHICH WAS OPERATED UNDER 14 CODE OF FEDERAL REGULATION (CFR) PART 135, AND A COMPANY FLIGHT PLAN WAS FILED AND ACTIVATED. THE LOCAL FLIGHT DEPARTED THE CANYONLANDS AIRPORT (CNY), WHICH IS LOCATED IN MOAB, UTAH, ABOUT 0815.
20080530836399I	(-23)  I LEARNED OF THIS INCIDENT ON 6/5/2008 FROM A REQUEST TO FERRY THE AIRCRAFT FOR MAINTENANCE.  AN INSPECTION OF THE AIRCRAFT FOUND THAT THE RIGHT PROPELLER WAS REPLACED AND THERE WAS NO OTHER DAMAGE TO THE AIRCRAFT.  DURING A TELECON, THE PILOT STATED THAT HE CONTACTED THE RUNWAY WITH THE RIGHT PROPELLER ON LANDING DUE TO A WIND GUST AT THE AIRPORT.  A WITNESS TO THE INCIDENT STATED THAT THERE WERE CROSSWINDS AT THE TIME.  PILOT ALSO STATED THAT HIS APPROACH DID NOT FEEL RIGHT AND IN RETROSPECT, SHOULD HAVE GONE AROUND.  I RECOMMEND THAT THE PILOT BE COUNSELLED ON DECISION MAKING AND CROSSWIND LANDING TECHNIQUE.
20080530836579I	(-23)  PILOT REPORTED VIOLENT AIRFRAME SHAKING IMMEDIATELY UPON LANDING TOUCHDOWN, AND THAT THE SHAKING INTENSITY INCREASED AS AIRCRAFT DECELERATED.  A VISUAL EXAMINATION OF THE AIRCRAFT REVEALED DAMAGE TO THE RIGHT MAIN GEAR COMPONENTS.
20080530837119A	(-23)ON MAY 30, 2008 AT 1115 MDT, A PA-28, N9122W, PILOTED BY THE REGISTERED OWNER MADE AN OFF AIRPORT LANDING ABOUT 5 MILES NE OF AMISTAD, NM WHILE ON A PART 91 FLIGHT. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME AND NO FLIGHT PLAN WAS FILED, THE PILOT WAS USING FLIGHT FOLLOWING. THE AIRCRAFT WAS SUBSTANTIALLY DAMAGED AND THE PRIVATE PILOT AND THREE PASSENGERS WERE UNINJURED. THE FLIGHT ORIGINATED AT LOS CRUCES, NM ON MAY 30, 2008.
20080530837209I	(-23) ON 05/30/2008 AT APPROXIMATELY 1445 HRS A KTIFOX, KTFXIV AMATEUR BUILT AIRCRAFT OWNED BY ^PRIVACY DATA OMITTED^ AND OPERATED BY SAME HAD AN INCIDENT DURING GROUND TAXI OPERATIONS.  WHILE PERFORMING PRACTICE TAXING, THE AIRCRAFT WAS SUBJECTED TO MULTIPLE GUSTS OF STRONG CROSSWINGS MAKING IT UNCONTROLLABLE AND ULTIMATELY SPINNING THE AIRCRAFT AROUND.  THE AIRCRAFT SPUN OFF THE RIGHT SIDE OF THE RUNWAY CAUSING THE RIGHT HAND GEAR TO COLLAPSE.  THE AIRCRAFT CAME TO REST APPROXIMATELY 50 FEET OFF THE RIGHT HAND SIDE OF THE RUNWAY RESTING ON ITS RIGHT HAND WING TIP.  THE OPERATOR HAD NO INTENT FOR FLIGHT AND THEREFORE NO FLIGHT PLAN WAS FILED.  THE AIRCRAFT RECEIVED MINOR DAMAGE, AND NEITHER THE OPERATOR OR THE PASSENGER RECEIVED ANY INJURIES.
20080530837409A	(-23)  APPARENT ENGINE FAILURE ON SHORT FINAL TO RUNWAY 14 AT LAKERIDGE AIRPORT.
20080530837419A	(-23)  THE AIRCRAFT DEPARTED RUNWAY 23 AT THE SOUTHER AIRPORT AND CLIMBED TO AN ALTITUDE OF APPROXIMATELY 100 FEET WHEN IT APPEARED TO HAVE LEVELED OFF.  THE AIRCRAFT BEGAN TO BANK TO THE LEFT, SLOWLY AT FIRST UNTIL EXCEEDING AT 45 DEGREE BANK WHEN IT BEGAN TO BANK AGGRESSIVELY TO THE LEFT AND DESCEND UNTIL IMPACTING THE GROUND.
20080530838119I	PILOT WAS PARTICIPATING IN A VOLUNTARY PROGRAM TO GIVE AIRPLANE RIDES TO HANDICAPPED CHILDREN.  HE DEPARTED FROM SMYRNA AIRPORT WITH TWO PASSENGERS AND WAS LANDING BACK AT SMYRNA AIRPORT.  UPON TOUCHDOWN HE REALIZED HE HAD NOT PUT HIS GEAR DOWN.  HE LANDED AND KEPT THE AIRCRAFT LEVEL UNTIL THE AIRCRAFT STOPPED ON THE RUNWAY.  HE NOTIFIED TOWER HE HAD LANDED GEAR UP, THERE WERE NO INJURIES AND TOWER DISPATCHED FIRE AND RESCUE.  THERE WAS NO FIRE, NO INJURIES, MINOR DAMAGE AND THE AIRCRAFT WAS TOWED OFF THE RUNWAY TO THE LOCAL FBO.
20080530838809A	(-23)DURING THE INITIAL CLIMB ON THIS SHORT FLIGHT FROM MKE TO UES, AIRCRAFT N3130V, A CESSNA 150, HAD THE ENGINE QUIT AT 2000'.  WEATHER AT THE TIME OF THE ACCIDENT, AND REPORTED BY MILWAUKEE MITCHELL ATCT WAS: TEMPERATURE 21C AND DEWPOINT 18C.  THE PILOT'S PERSONALL NOTES LISTED THE TEMPERATURE AT 16C AND DEWPOINT 14C IN MKE AND 15C AT UES, AND WAS RETRIEVED FROM THE INTERENT.  WHEN THE ENGINE QUIT, THE PILOT CHECKED FUEL SELECTOR WAS 'ON', PUSHED MIXTURE AND THROTTLE FULL FORWARD, CHECKED MASTERS 'ON' IGNITION ON 'BOTH'.  CARBERATOR HEAT WAS THEN PULLED.  ENGINE SPUTTERED BUT DID NOT RESTART.  AIRCRAFT LANED WITH ENGINE OFF AT THE NEW BERLINE HILLS GOLF COURSE ON THE 18 FAIRWAY, SKIPPING ONTO AND OVER THE GREEN AND STRIKING TWO TREES.  AIRCRAFT'S LAST ANNUAL INSPECTION WAS LISTED AS 6/10/2005.  NO FLIGHT PERMIT HAD BEEN REQUESTED FOR THIS FLIGHT.  NEITHER THE AIRCRAFT OWNER NOR THE AIRCRAFT MECHANIC HAD INFORMED THE PILOT THAT THE AIRCRAFT WOULD REQUIRE A SPECIAL FLIGHT PERMIT TO MAKE THE FLIGHT TO UES FOR A PITOT STATIC TEST/INSPECTION.  THE LOG BOOKS WERE WITH THE IA IN PREPARATION FOR COMPLETING THE ANNUAL INSPECTION AND NOT AVAILABLE TO THE PILOT.
20080530838899A	(-23) AIRCRAFT DEPARTED FROM HIGHLAND COUNTY APT. (HOC) AND IMMEDIATELY AFTER TAKEOFF WHITE SMOKE, THEN BLACK SMOKE AND FIRE WAS OBSERVED COMING FROM THE AIRCRAFT.  AIRCRAFT CRASHED IN CORN FIELD ABOUT 1/2 MILE FROM END OF DEPARTING RUNWAY.  FIRE IMMEDIATELY ENGULFED AIRCRAFT AND FATAL INJURING BOTH OCCUPANTS.
20080530842569A	(-23) SHORTLY AFTER LIFT-OFF, AT APPROAXIMATELY 75 TO 100 FT (AS STATED BY THE PIC), THE NR 2 ENGINE LOST POWER.  THE HELICOPTER DESCENDED INTO THE LOADING DOCK AREA OF UNITED METAL, LOCATED APPROXIMATELY 200 FT FORWARD AND 100 FT BELOW THE HELIPORT.  THE HELICOPTER LANDED FIRMLY THEN BEGAN TO SPIN TO THE RIGHT.  THE TAIL ROTOR CONTACTED THE RESTING SUPPORTS OF A 53' TRAILER, POSITIONED ON THE DOCK FOR UNLOADING.  THE TAIL ROTOR SEPARATED FROM THE AIRCRAFT AND THE LEFT SKID SUPPORT STRUCTURE COLLAPSED.  THE MAIN ROTOR CONTACTED THE PAVEMENT AND THE TOP OF THE TRAILER AND WAS COMPLETELY DESTROYED.  ONLY SHREDS OF ALL FOUR MAIN ROTOR BLADES WERE LEFT ON THE HUB.  THE PIC WAS NOT ABLE TO SELECT EITHER POWER MANAGEMENT SWITCH (PMS) TO "OFF".  THE FLIGHT CREW EVACUATED THE AIRCRAFT WITH MINOR INJURIES.  WHEN THE FIRE DEPARTMENT ARRIVED ON THE SCENE THEY SPRAYED WATER/FOAM INTO THE NR 1 ENGINE, TO SHUT THE ENGINE DOWN.  THE AIRCRAFT WAS DESTROYED.
20080530846669I	(-23) SHORT FIELD APPROACH WITH AIRSPEED 15 TO 20 KNOTS HIGHER THAN RECOMMENDED. ON THIRD LANDING ATTEMPT AIRCRAFT PORPOISED AND BOUNCED PRIOR TO PILOT INITIATING A GO AROUND AND RETURNING TO CDW UNAWARE OF THE PROP HAVING STRUCK THE RUNWAY.
20080530846699I	(-23) PILOT APPROACHED RWY 30 FASTER THAN NORMAL. TOUCHED DOWN ON THE MAIN WHEELS FIRST, THEN THE AIRCRAFT BEGAN TO PORPOISE. ON THE SECOND OR THIRD TOUCHDOWN THE AIRCRAFT WAS IN A NOSE LOW POSITION, AND THE PROP CONTACTED  THE RUNWAY.  THE PILOT GOT THE AIRCRAFT UNDER CONTROL AND TAXIED TO THE RAMP WITHOUT INCIDENT.
20080531834009I	PILOT MAKING APPROACH TO KS30 AND FORGOT TO LOWER LANDING GEAR.  MINOR AIRCRAFT DAMAGE SUSTAINED.  NO INJURIES.
20080531834159I	(-23) HEMS HELICOPTER WAS MAKING A NIGHT APPROACH TO A VENEER FACTORY IN SMITHFIELD, KY.  PILOT ILLUMINATED AND EXAMINED LANDING AREA PRIOR TO LANDING AND LANDED WHERE INSTRUCTED BY ON SCENE PERSONNEL.  PILOT SAID HE NOTICED TALL GRASS AND A POLE IN VICINITY OF LANDING AREA.  UPON LANDING HE HEARD A THUMP AND AFTER SHUTDOWN SAW WHERE THE GROUND ACTUALLY ROSE UP BEHIND HIM, AND THE COMPOSITE FAIRING UNDER THE FENESTRON HAD MADE CONTACT WAS SITTING ON THE GROUND DAMAGING THE FAIRING.  HE STATED THAT BEING NIGHT AND WITH THE TALL GRASS IT WAS VERY HARD TO TELL THIS DURING THE APPROACH AND LANDING.
20080531834839A	(-23) ^PRIVACY DATA OMITTED^ ENTERED THE TRAFFIC PATTERN FOR RUNWAY 16 AT THE MOSES LAKE MUNICIPAL AIRPORT (W20).  WITNESSES STATED THAT THE AIRCRAFT WAS PITCHING UP ERRATICALLY.  DURING THE APPROACH THE AIRCRAFT APPEARED TO BE HIGH AND THE PILOT SLIPPED THE AIRCRAFT TO PUT IT IN A NORMAL POSITION FOR LANDING.  ^PRIVACY DATA OMITTED^ OBSERVED THE APPROACH AND ADVISED ^PRIVACY DATA OMITTED^ TO GO AROUND ON THE RADIO.  WHEN THE POWER CAME UP THE AIRCRAFT STARTED A SKIDDING LEFT TURN LOW ACROSS THE AIRPORT.  THE AIRCRAFT PRECEDED TO A POINT UNDER THE NORMAL TRAFFIC PATTERN FOR THE AIRPORT WHERE IT CONTINUED MAKING DESCENDING LEFT TURNS.  FOUR WITNESSES HEARD ^PRIVACY DATA OMITTED^ SAY OVER THE RADIO THAT HE WAS HAVING DIFFICULTY MAINTAINING CONTROL OF THE AIRCRAFT.  THE AIRCRAFT MADE SEVERAL LEFT TURNS ALL THE WHILE IN A SLOW DESCENT.  THE AIRCRAFT CROSSED OVER SOME POWERLINES THAT RUN EAST AND AND WEST FROM THE AIRPORT AND JUST BARELY MISSING SOME TALL TREES.  THE AIRCRAFT WAS HEADED FOR A CORN FIELD WHEN IT PITCH VIOLENTLY UP THEN NOSED DOWN AND CRASHED IN THE FIELD.  INVESTIGATION OF THE WRECKAGE SHOWED THE ATTACH POINTS FOR THE TAIL SECTION OF THE AIRCRAFT HAD SEPARATED FROM THE FUSELAGE.  THE STUBS THAT FIT INTO THE SOCKETS THAT HOLD THE TAIL ON HAVE STUBS THAT BOLTS SHOULD GO THROUGH. THEY HAD NO HOLES THROUGH THEM. THE SOCKETS THAT THE STUBS FIT INTO SHOWED SIGNS OF WEAR.  THE AIRCRAFT HAD NO AIRWORTHINESS CERTIFICATE AND HAD NOT BEEN INSPECTED BY THE FAA OR ITS REPRESENTATIVE.  ^PRIVACY DATA OMITTED^ WAS THE BUILDER OF THE AIRCRAFT WITH THE HELP OF ^PRIVACY DATA OMITTED^.  THE TAIL SECTION IS SECURED BY TWO ATTACH POINTS OF POST AND SOCKET STYLE DESIGN, I.E. A TUBULAR STUB IS SECURED IN A TUBULAR SOCKET THEN A THROUGH-BOLT IS INSERTED THROUGH BOTH PIECES AND SECURED WITH A BOLT AND SELF-LOCKING NUT.  THE BOLT HOLES ARE PREDRILLED IN THE SOCKET BUT NOT IN THE TUBULAR STUB WHICH MUST BE DRILLED BY THE AIRCRAFT ASSEMBLER.  FROM PAINT SIGNATURES ON THE STUBS AND WEAR PATTERNS IN THE SOCKETS, IT APPEARS AS IF THE STUBS WERE NOT INSERTED DEEP ENOUGH INTO THE SOCKETS TO BLOCK THE PREDRILLED BOLT HOLES.  HAD THE ASSEMBLER PROPERLY INSERTED THE UNDRILLED STUBS INTO THE SOCKETS HE WOULD NOT HAVE BEEN ABLE TO INSERT THE BOLTS THROUGH THE SOCKET STUB ASSEMBLY.  AS IT WAS, IT APPEARS THAT THE BOLT WAS INSERTED THROUGH THE SOCKET BELOW THE STUB THEREFORE PROHIBITING A POSITIVE LOCK. IT ALSO APPEARS AS THOUGH SOME PINCHING OF THE STUB MAY HAVE OCCURRED AS A RESULT OF TIGHTENING THE THROUGH-BOLT WHICH MAY HAVE PRESENTED THE FALSE INDICATION TO THE ASSEMBLER THAT THE CONNECTION WAS SECURE WHEN INDEED IT WAS NOT.
20080531835319I	(-23) CARGO BOTTLE LOW CAUTION MSG WHILE AT CRUISE.  CREW COMPLIED WITH QRH MANUAL AND LANDED AT NEAREST SUITABLE AIRPORT.
20080531835519A	(-23) PILOT WAS CLEARED TO LAND RUNWAY 34, WINDS WERE LIGHT, 320/04.  THE LANDING APPEARED TO BE NORMAL BUT AS THE AIRCRAFT SLOWED AND THE TAIL BEGAN TO SETTLE THE PILOT PERCEIVED A GUST OF WIND WHICH MOVED THE AIRCRAFT TO THE LEFT OFF OF CENTERLINE.  WHEN HE TIED TO CORRECT AND MOVE BACK TO THE CENTERLINE THE AIRCRAFT DID AN UNCONTROLLED 180 DEGREE RIGHT HAND TURN.  THE AIRCRAFT CAME TO REST AS THE LEFT MAIN LANDING GEAR COLLAPSED.
20080531835529A	(-23) DURING A 14CFR PART 141 TRAINING FLIGHT IT WAS DECIDED TO PERFORM A PRACTICE HOVERING AUTORATION.  THE CFI AND THE STUDENT DISCUSSED THE MANUVER AND THEN DECIDED TO EXECUTE THE HOVERING AUTO AS DISCUSSED.  THE CFI STATED THAT HE RETARDED THE THROTTLE AND THEN VERY UNEXPECTEDLY THE STUDENT APPLIED LEFT PEDDLE INSTEAD OF THE REQUIRED RIGHT PEDDLE WHICH CAUSED THE AIRCRAFT TO SPIN RAPIDLY TO THE LEFT INSTEAD OF THE ANTICIPATED RIGHT.  THE AIRCRAFT IMMEDIATELY TOUCHED THE CEMENT PAD WITH THE AFT PORTION OF THE LEFT SKID HEEL DURING THE SPINNING AND IMMEDIATELY ROLLED OVER ONTO THE LEFT SIDE.  THE CFI STATED HE HAD PREVIOUSLY PERFORMED APPROXIMATELY 50 SUCCESSFUL HOVERING AUTOROTATIONS WITH THIS STUDENT AND HAD NEVER HAD A PROBLEM.
20080531838059I	(-23)  PILOT TOOK OFF VFR AND RDM AND OPENED IFR FLIGHT PLAN FOR RNO.  WHILE EN ROUTE IN LAKE VIEW, OREGON AREA AIRCRAFT EXPERIENCED COMPLETE ELECTRICAL FAILURE.  PILOT RETURNED TO RDM AND RECEIVD A GREEN SIGNAL LIGHT FROM TOWER.  AFTER SEVERAL ATTEMPTS TO LOWER LANDING GEAR PILOT THOUGHT GEAR WAS DOWN.  AIRCRAFT LANDED GEAR UP ON RUNWAY 22 AND SKIDDED OFF THE RIGHT HAND SIDE TAKING OUT 4 RUNWAY LIGHTS AND TWO SIGNS.  PILOT AND PASSENGER WALKED AWAY WITHOUT INJURY.
20080531838639A	(-23) NOTE:THIS INVESTIGATION IS INCOMPLETE.  AWAITING ENGINE TEAR-DOWN REPORT.  WILL AMEND -23 AS SOON AS ALL PERTINENT INFORMATION IS OBTAINED.  ON 5/31/08, N802DA, A PA-18 WAS CONDUCTING BANNER TOWING OPERATIONS WHEN IT LOST ENGINE POWER AND WAS FORCED TO LAND NEAR A NEIGHBORHOOD APPROXIMATELY 4 MILES NORTH OF MYRTLE BEACH AIRPORT (MYR) NEAR MYRTLE BEACH, SC.  THE AIRCRAFT SUSTAINED SUBSTANTIAL DAMAGE.  THE PILOT, WHO WAS THE ONLY PERSON ONBOARD, SUSTAINED NO INJURIES.
20080531839099A	(-23) ON MAY 31, 2008, AT APPROXIMATELYL 0915 HOURS, THE PIC OF N864CA, A PIPER SENECA WAS RECEIVING FLIGHT INSTRUCTION FROM THE FLIGHT INSTRUCTOR ABOARD THE AIRCRAFT.  DURING A TAKEOFF, THE FLIGHT INSTRUCTOR ELECTED TO RETARD THE THROTTLE ON THE LEFT ENGINE AT TAKEOFF.  THE PIC OVER CONTROLLED THE AIRCRAFT BY APPLYING EXCESSIVE RIGHT BRAKE CAUSING THE RIGHT WHEEL TO LOCK.  THE PIC DELAYED THE RIGHT ENGINE THROTTLE REDUCTION CAUSING AN AGGRAVATED NOSE LEFT SCENARIO AND MORE RIGHT PEDAL INPUT TO MAINTAIN DIRECTIONAL CONTROL.  AT RIGHT ENGINE THROTTLE REDUCTION, THE AIRCRAFT ABRUPTLY YAWED RIGHT AND BEGAN TO SLIDE LEFT AND CONTINUED FORWARD EXITING THE RUNWAY ENVIRONMENT INTO A SUGAR CANE FIELD.  THE WEATHER WAS VFR, A THICK, HEAVY DEW WAS PRESENT ON THE GRASS VEGETATION ON AND ABOUT THE RUNWAY.  THE TWO OCCUPANTS ABOARD THE AIRCRAFT SUSTAINED NO INJURIES.
