ev_id,entities_json,hfacs_json,relationships_json,extraction_status
20120822X95632,"[{""text"": ""Improper Installation of Flexible Fuel Lines"", ""role"": ""unsafe_skill""}]","{""operator_mental"": [""Misplaced Motivation""], ""unsafe_decision"": [""Improper Procedure"", ""Misdiagnosed Emergency""], ""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed""]}",[],success
20140721X24710,"[{""text"": ""the pilot"", ""role"": null, ""tier"": null}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""], ""unsafe_skill"": [""Poor Technique"", ""Inadvertent Flight Control Use"", ""Over-controlled Aircraft""]}",[],success
20180214X61821,"[{""text"": ""Robinson Helicopters Inc."", ""role"": ""operator_mental"", ""tier"": ""supervisory""}, {""text"": ""Spitzer Helicopter"", ""role"": ""resource_mgmt"", ""tier"": ""Human Resource Mgmt""}]",{},"[{""subject"": ""Inappropriate Maneuver"", ""relation"": ""LEADS_TO"", ""object"": ""Loss of Situational Awareness"", ""evidence"": ""The flight instructor's abrupt maneuver to avoid a reported unmanned aerial system, which resulted in a loss of forward airspeed and the helicopter's subsequent descent into trees, which resulted in the right spin from which the instructor could not recover before impact with terrain.""}, {""subject"": ""Loss of Situational Awareness"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Inadequate Supervision"", ""evidence"": ""The flight instructor reported that there were no mechanical malfunctions or failures with the helicopter that would have precluded normal operation prior to the tail rotor strike.""}, {""subject"": ""Loss of Situational Awareness"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Inadequate Supervision"", ""evidence"": ""The flight instructor reported that there were no mechanical malfunctions or failures with the helicopter that would have precluded normal operation prior to the tail rotor strike.""}]",success
20130619X35956,"[{""text"": ""Piper PA-28R-180"", ""role"": ""aircraft_type"", ""tier"": ""operator_mental""}, {""text"": ""Durango \u0096 La Plata County Airport (DRO)"", ""role"": ""airport_name"", ""tier"": ""situational_tech""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Misplaced Motivation""]}","[{""subject"": ""Misjudged Distance/Altitude/Airspeed"", ""relation"": ""LEADS_TO"", ""object"": ""Get-home-itis"", ""evidence"": ""The pilot's improper decision to take off with a tailwind at a high-density altitude, which resulted in the airplane's failure to maintain the initial climb rate.""}, {""subject"": ""Misjudged Distance/Altitude/Airspeed"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Get-home-itis"", ""evidence"": ""The pilot's improper decision to take off with a tailwind at a high-density altitude, which resulted in the airplane's failure to maintain the initial climb rate.""}]",success
20170703X14846,[],{},[],parse_error
20080220X00215,"[{""text"": ""HISTORY OF FLIGHT"", ""role"": ""NARRATIVE"", ""tier"": ""operator_mental""}, {""text"": ""HISTORY OF FLIGHT"", ""role"": ""PERSONNEL INFORMATION"", ""tier"": ""personnel_readiness""}]","{""unsafe_skill"": [""Inadvertent Flight Control Use""], ""unsafe_decision"": [""Misdiagnosed Emergency""], ""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed""]}","[{""subject"": ""Failed to Correct Known Problem"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Loss of Situational Awareness"", ""evidence"": ""Examination of the stabilator trim pushrod was not attached. The securing nut and cotter pin, used to secure the pushrod to the tab was missing. The lack of deformation to the trim pushrod is indicative that the securing nut backed out during flight.""}, {""subject"": ""Failed to Correct Known Problem"", ""relation"": ""LEADS_TO"", ""object"": ""Loss of Situational Awareness"", ""evidence"": ""Examination of the stabilator trim pushrod was not attached. The securing nut and cotter pin, used to secure the pushrod to the tab was missing.""}, {""subject"": ""Failed to Correct Known Problem"", ""relation"": ""LEADS_TO"", ""object"": ""Equipment Design"", ""evidence"": ""The lack of deformation to the trim pushrod is indicative that the securing nut backed out during flight.""}]",success
20100717X71900,"[{""text"": ""operator_mental: Distraction, Mental Fatigue"", ""role"": null, ""tier"": null}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue""]}",[],success
20101004X85003,"[{""text"": ""NARRATIVE"", ""role"": ""HISTORY OF FLIGHT"", ""tier"": """"}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness""], ""unsafe_skill"": [""Poor Technique"", ""Inadvertent Flight Control Use"", ""Over-controlled Aircraft""]}",[],success
20080325X00384,"[{""text"": ""operator_mental, unsafe_skill"", ""role"": """"}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation""], ""unsafe_skill"": [""Poor Technique""]}","[{""subject"": ""Failed to Prepare for Flight"", ""relation"": ""LEADS_TO"", ""object"": ""Not Current/Qualified"", ""evidence"": ""The pilot's encounter with wake turbulence during approach as a result of his inadequate in-flight planning.""}]",success
20130802X03647,"[{""text"": ""Piper PA-28-140, N286P"", ""role"": ""aircraft"", ""tier"": ""operator_mental""}, {""text"": ""Timber House Airport (31IN)"", ""role"": ""location"", ""tier"": ""situational_tech""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""]}",[],success
20100224X32811,"[{""text"": ""HISTORY OF FLIGHT"", ""role"": ""NARRATIVE""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""]}",[],success
20170803X23252,"[{""text"": ""Distraction, Mental Fatigue, Poor Technique"", ""role"": ""operator_mental, unsafe_skill"", ""tier"": ""operator_mental""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue""], ""unsafe_skill"": [""Poor Technique""]}",[],success
20130928X12809,"[{""text"": ""the relieved pilot"", ""role"": null, ""tier"": null}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue""], ""unsafe_skill"": [""Breakdown in Visual Scan"", ""Omitted Checklist Step""], ""unsafe_decision"": [""Improper Procedure"", ""Misdiagnosed Emergency""], ""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed""]}",[],success
20161220X20645,"[{""text"": ""operator_mental"", ""role"": ""operator_mental"", ""tier"": ""operator_mental""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""]}","[{""subject"": ""Failed to Prepare for Flight"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Excessive Physical Training"", ""evidence"": ""An engine teardown revealed significant heat distress to the crankshaft No. 4 connecting rod journal, as well as the Nos. 3 and 4 connecting rod bearings. The heat distress resulted in fracture of the Nos. 3 and 4 connecting rod caps and subsequent seizure of the engine.""}, {""subject"": ""Failed to Prepare for Flight"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Excessive Physical Training"", ""evidence"": ""A review of logbooks prior to 2011 revealed a history of erratic oil changes, including intervals of 45, 4""}]",success
20151202X00813,"[{""text"": ""The flight instructor's failure to maintain control of the helicopter during an autorotation, which resulted in a hard landing."", ""role"": ""HISTORY_OF_FLIGHT"", ""tier"": ""operator_mental""}, {""text"": ""the pilot stated that she was not sure what happened, but they landed hard and a section of windscreen popped out. She then pulled the mixture to shut off the engine, while the instructor used the rotor brake to stop the main rotor blades."", ""role"": ""HISTORY_OF_FLIGHT"", ""tier"": ""operator_mental""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation""]}",[],success
20120417X00541,"[{""text"": ""The pilot's failure to maintain control of the airplane during landing, which resulted in the overstress and subsequent failure of the right main landing gear assembly."", ""role"": ""NARRATIVE"", ""tier"": ""operator_mental""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""]}",[],success
20080521X00706,"[{""text"": ""Piper PA-28-140"", ""role"": """", ""tier"": ""airframe""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Misplaced Motivation""], ""unsafe_decision"": [""Improper Procedure""]}","[{""subject"": ""Failed to Communicate"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Inadequate Supervision"", ""evidence"": ""The pilot and the passenger each submitted written statements, and each recounted a similar series of events. According to the statements, the pilot landed at 49A in order to fuel the airplane and change the engine oil.""}, {""subject"": ""Failed to Communicate"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Inadequate Supervision"", ""evidence"": ""The airport manager arrived at the airport about the time the pilot and passenger had returned from purchasing fuel. The manager watched as the pilot added the automotive fuel to the left fuel tank, and asked the pilot how much fuel had previously been in the tank, to which the pilot responded 'approximately 6 gallons.'""}]",success
20160607X80345,"[{""text"": ""HISTORY OF FLIGHT"", ""role"": ""HFACS"", ""tier"": """"}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation""], ""unsafe_decision"": [""Improper Procedure"", ""Inappropriate Maneuver"", ""Poor Decision""]}",[],success
20120214X10923,"[{""text"": ""operator_mental"", ""role"": ""operator_mental"", ""tier"": ""operator_mental""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation""]}",[],success
20140831X63850,"[{""text"": """", ""role"": """", ""tier"": """"}]","{""operator_mental"": [""Distraction"", ""Task Saturation"", ""Misplaced Motivation""]}","[{""subject"": ""Inappropriate Maneuver"", ""relation"": ""LEADS_TO"", ""object"": ""Get-home-itis"", ""evidence"": ""The pilot's improper deployment of the banner-tow hook, which resulted in it becoming entangled between the left elevator and horizontal stabilizer, restricted the movement of the elevator, and led to a loss of airplane control.""}, {""subject"": ""Inappropriate Maneuver"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Distraction"", ""evidence"": ""The pilot's improper deployment of the banner-tow hook, which resulted in it becoming entangled between the left elevator and horizontal stabilizer, restricted the movement of the elevator, and led to a loss of airplane control.""}, {""subject"": ""Inappropriate Maneuver"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Failed to Communicate"", ""evidence"": ""The pilot's improper deployment of the banner-tow hook, which resulted in it becoming entangled between the left elevator and horizontal stabilizer, restricted the movement of the elevator, and led to a loss of airplane control.""}]",success
20080611X00835,"[{""text"": ""N199L"", ""role"": """", ""tier"": """"}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""], ""unsafe_skill"": [""Poor Technique"", ""Inadvertent Flight Control Use"", ""Over-controlled Aircraft""]}","[{""subject"": ""Failed to Correct Known Problem"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Loss of Situational Awareness"", ""evidence"": ""The pilot made a dead-stick approach to a nearby runway. During the landing flare the airplane's main landing gear impacted a trench and sheared off just short of the runway.""}, {""subject"": ""Failed to Correct Known Problem"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Loss of Situational Awareness"", ""evidence"": ""The pilot made a dead-stick approach to a nearby runway. During the landing flare the airplane's main landing gear impacted a trench and sheared off just short of the runway.""}, {""subject"": ""Failed to Correct Known Problem"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Equipment Design"", ""evidence"": ""The engine manufacturer could not identify the connecting rod as a component supplied by them.""}]",success
20081006X61108,"[{""text"": ""operator_mental"", ""role"": ""operator_mental"", ""tier"": ""HFACS""}]","{""operator_mental"": [""Channelized Attention"", ""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""]}","[{""subject"": ""Improper Procedure"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Failed to Correct Known Problem"", ""evidence"": ""The engine underwent maintenance and the airplane was returned to service. Examination and disassembly of the engine revealed that the crankshaft had fractured into 3 sections and that improper maintenance had been performed on several engine components.""}]",success
20100608X14601,"[{""text"": ""HISTORY OF FLIGHT"", ""role"": ""HFACS SCHEMA"", ""tier"": """"}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation""], ""unsafe_skill"": [""Poor Technique"", ""Inadvertent Flight Control Use"", ""Over-controlled Aircraft""]}","[{""subject"": ""Inadvertent Flight Control Use"", ""relation"": ""LEADS_TO"", ""object"": ""Failed to Prepare for Flight"", ""evidence"": ""The pilot stated that he had seldom used the brakes in over 600 landings in the accident airplane. Therefore, the pilot was not familiar with the feel and effectiveness of the airplane's wheel brakes.""}, {""subject"": ""Inadvertent Flight Control Use"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Failed to Prepare for Flight"", ""evidence"": ""The pilot had 875 total flight hours, including 190 hours in Stearman airplanes. He stated that he had seldom used the brakes in over 600 landings in the accident airplane.""}]",success
