ev_id,severity_class,invest_type_binary,visual_condition,light_conditions,sky_conditions,person_involved,pilot_hours_bracket,year,month,combined_text,acft_make,acft_model,crew_age_mean,finding_description_agg,occurrence_description_agg,employment_qoq_pct,fuel_cost_qoq_pct,operating_revenue_qoq_pct,load_factor_qoq_pct,employment_bracket,fuel_bracket,revenue_bracket,loadfactor_bracket,_source
20050514021379I,2.0,,Unknown,Unknown,UNK,Other,Unknown,2005,5,"(-23) PASSENGERS ON CONTINENTAL FLIGHT 066 (CLE-LGW) DID NOT LIKE THE SEATING ARRANGEMENTS PROVIDED BY THE AIRLINE,

(-23) PASSENGERS ON CONTINENTAL FLIGHT 066 (CLE-LGW) DID NOT LIKE THE SEATING ARRANGEMENTS PROVIDED BY THE AIRLINE, WHICH MADE THEM UPSET. THE AIRLINE ATTEMPTED TO MOVE THEM TO NEW SEATS BUT TO NO AVAIL. THE PASSENGERS CONTINUED TO BE UPSET AND THE POLICE WERE CALLED. THE PASSENGERS VOLUNTARILY EXITED THE AIRCRAFT AND WERE RE-BOOKED FOR THE NEXT FLIGHT. THE AIRCRAFT NEVER LEFT THE GATE AND THE AIRLINE GROUND PERSONNEL HANDLED MOST OF THE INCIDENT. THE CABIN CREW WAS NOT KEPT FROM PERFORMING THEIR DUTIES AND THEY WERE NOT THREATENED IN ANY WAY. THE INCIDENT LOOKS TO BE AN AIRLINE SERVICE ISSUE AND NOT A FLIGHT CREW DISTURBANCE.",,,,"Miscellaneous, Other;Other, Miscellaneous",,-0.27996077023666466,16.541353383458635,10.731772397886985,8.660540239487634,stable,strong_growth,strong_growth,strong_growth,ASIAS
20050513008879A,2.0,,Unknown,Unknown,UNK,Unknown,Unknown,2005,5,"(-23) FLIGHT CREW HEARD LOUD BANG WHEN RETRACTION WAS ATTEMPTED. NOSE LANDING GEAR WOULD NOT LOCK UP. LANDING GEAR

(-23) FLIGHT CREW HEARD LOUD BANG WHEN RETRACTION WAS ATTEMPTED. NOSE LANDING GEAR WOULD NOT LOCK UP. LANDING GEAR WAS PLACED BACK INTO THE DOWN POSITION. GOT THREE GREEN LIGHTS. AIRCRAFT RETURNED TO DENVER, LANDING WITHOUT INCIDENT. MAINTENANCE FOUND THE NLG RETRACT ACTUATOR BROKEN AND THE ROD END PULLED OUT OF THE ACTUATOR. ROD END HAD FALLEN AND THE MOVEMENT OF THE GEAR CAUSED PENETRATION OF THE WHEEL WELL BULKHEAD. AIRCRAFT WAS FERRIED TO ATL FOR REPAIRS.",DOUG,MD88,,"OPDEF, Other Than Pi;3233",,-0.27996077023666466,16.541353383458635,10.731772397886985,8.660540239487634,stable,strong_growth,strong_growth,strong_growth,ASIAS
20050418005999I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2005,4,"(-23) FLIGHT CREW DIVERTED TO KPIT WITH A PRECAUTIONARY #1 ENGINE SHUTDOWN. CREW RECEIVED A 14TH STAGE DUCT TEMP WA

(-23) FLIGHT CREW DIVERTED TO KPIT WITH A PRECAUTIONARY #1 ENGINE SHUTDOWN. CREW RECEIVED A 14TH STAGE DUCT TEMP WARNING, WHICH DID NOT EXTINGUISH AFTER THE QRH WAS ACCOMPLISHED. A REVIEW OF PREVIOUS DISCREPANCIES FOR N982CA YIELDED A SIMILAR WRITE UP ON 4/5/05. ON SITE INSPECTION BY CONTRACT MAINTENANCE JET CARE COULD NOT DUPLICATE ANOMALY. AIRCRAFT FERRIED TO CVG FOR FURTHER MAINTENANCE. FLIGHT CREW'S ACTIONS OR LACK OF ACTIONS DID NOT CONTRIBUE TO THIS INCIDENT. SUBMISSION OF THIS REPORT CLOSES THIS INCIDENT.",CNDAIR,CL6002B19,,"OPDEF, Other Than Pi;2613",,-1.002326288654054,23.25581395348837,10.731772397886985,7.722494744218644,mild_decline,strong_growth,strong_growth,strong_growth,ASIAS
20050429026849A,2.0,,Unknown,Daylight,UNK,Other,Unknown,2005,4,"(-23) THE FLIGHT WAS ENROUTE FROM HOUSTON, TX, TO ST. LOUIS, MO, WHEN TURBULENCE WAS ENCOUNTERED EAST OF LITTLE ROC

(-23) THE FLIGHT WAS ENROUTE FROM HOUSTON, TX, TO ST. LOUIS, MO, WHEN TURBULENCE WAS ENCOUNTERED EAST OF LITTLE ROCK, AR, AT FL410. A FLIGHT ATTENDANT RECEIVED A BROKEN TIBIA AS A RESULT OF THE TURBULENCE. THE FLIGHT ATTENDANT WAS TAKEN TO A HOSPITAL IN ST. LOUIS, MO, AND HAS SINCE BEEN RELEASED.",BOEING,7377H4,,"Miscellaneous, Other;Windshear",,-1.002326288654054,23.25581395348837,10.731772397886985,7.722494744218644,mild_decline,strong_growth,strong_growth,strong_growth,ASIAS
20050426007729I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2005,4,"(-23) N12567, OPERATED BY EXPRESS JET AS CONTINENTAL EXPRESS FLIGHT 2594, ABORTED TAKEOFF AFTER A REPORT BY ANOTHER

(-23) N12567, OPERATED BY EXPRESS JET AS CONTINENTAL EXPRESS FLIGHT 2594, ABORTED TAKEOFF AFTER A REPORT BY ANOTHER AIRCRAFT OF POSSIBLE SMOKE IN THE AREA OF THE RIGHT MAIN LANDING GEAR. INSPECTION REVEALED A FLAT TIRE. FURTHER INVESTIGATION REVEALED THAT THE #3 BRAKE WAS LOCKED UP. COMPANY MECHANICS REPLACED BOTH RIGHT MAIN GEAR TIRES AND THE BRAKE.",EMB,EMB145LR,,"OPDEF, Other Than Pi;3240",,-1.002326288654054,23.25581395348837,10.731772397886985,7.722494744218644,mild_decline,strong_growth,strong_growth,strong_growth,ASIAS
20050516010729I,2.0,,IMC,Unknown,UNK,Other,Unknown,2005,5,"(-23) ON 05/16/2005 AT APPROXIMATELY 0035 UTC, PCE402, WHILE DESCENDING TO 15,000 FEET, SOUTHWEST OF LANCASTER, PEN

(-23) ON 05/16/2005 AT APPROXIMATELY 0035 UTC, PCE402, WHILE DESCENDING TO 15,000 FEET, SOUTHWEST OF LANCASTER, PENNSYLVANIA, REQUESTED PRIORITY LANDING TO EXPEDITE TO THE ALLENTOWN AIRPORT DUE TO AN INJURED FLIGHT ATTENDANT. THE PILOT ADVISED THAT THE AIRCRAFT HAD EXPERIENCED MODERATE, CLOSE TO SEVERE TURBULENCE.",BOEING,7373G7,,"Miscellaneous, Other;Other, Miscellaneous",,-0.27996077023666466,16.541353383458635,10.731772397886985,8.660540239487634,stable,strong_growth,strong_growth,strong_growth,ASIAS
20050601009939I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2005,6,"(-23) ON JUNE 1, 2005 AT 1420 LOCAL HRS PINNACLE AIRLINES INC. (NORTHWEST AIRLINK) ON FINAL APPROACH TO MCI DECLARE

(-23) ON JUNE 1, 2005 AT 1420 LOCAL HRS PINNACLE AIRLINES INC. (NORTHWEST AIRLINK) ON FINAL APPROACH TO MCI DECLARED AN EMERGENCY DUE TO AN UNSAFE LANDING GEAR INDICATOR. CREW HAD A ""GEAR DISAGREE"" WARNING MESSAGE/AURAL OCCURRED WHEN GEAR WAS SELECTED DOWN. APPROACH WAS ABANDONED, MCI TOWER REPORTED MAIN GEAR APPEARED TO BE DOWN, NOSE WHEEL APPEARED TO BE UP, AND NOSE WHEEL DOORS APPEARED TO BE OPEN. THIS WAS CONSISTENT WITH EICAS INDICATIONS. QRH PROCEDURES WERE FOLLOWED AND PROBLEM APPEARED TO BE RESOLVED. EMERGENCY WAS DECLARED FOR PRECAUTIONARY CONSIDERATIONS AND CFR WAS REQUESTED. LANDED WITHOUT INCIDENT. INCIDENT ^PRIVACY DATA OMITTED IS CLOSED.",CNDAIR,CL6002B19,,"OPDEF, Other Than Pi;3220",,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050608019189I,2.0,,Unknown,Dusk,UNK,Unknown,Unknown,2005,6,"(-23) AIRCRAFT DEPARTED ALT ENROUTE TO LGA WITH 147 PASSENGERS ON BOARD; WHILE IN CRUISE FLIGHT THE AIRCRAFT DIVERT

(-23) AIRCRAFT DEPARTED ALT ENROUTE TO LGA WITH 147 PASSENGERS ON BOARD; WHILE IN CRUISE FLIGHT THE AIRCRAFT DIVERTED RIC DUE TO SMOKE ALARM ACTIVATIONS. AFTER LANDING RIC 06/08/05 8:19 LOCAL, NORMAL DEPLANING OCCURRED ON THE RAMP AWAY FROM THE GATE, NO INJURIES WERE REPORTED. FIRE DEPARTMENT EXAMINED THE AIRCRAFT AND COULD FIND NO EVIDENCE OF FIRE OR SMOKE. CONTRACT MAINTENANCE (MILLION-AIR) RIC WAS CALLED OUT ^PRIVACY DATA OMITTED^ AND COORDINATED WITH MAINTENANCE CONTROL TO CHECK AIRCRAFT SYSTEMS AND DETERMINED THE LEFT ENVIRONMENTAL FLOW PACK TO BE THE PROBABLE CAUSE OF VAPOR IN THE CABIN. AIRCRAFT ENGINES WERE RUN UP WITH FLOW PACKS ALTERNATELY SHUT OFF AND AS A RESULT THE LEFT FLOW PACK WAS DEFERRED PER MEL 21/51/01A. HOWEVER, AIRCRAFT WAS FERRIED TO DELTA ATL MAINTENANCE BASE AT 12:08 E 06/09/05 DUE TO A REPORTED HISTORY OF PACK PROBLEMS BY MAINTENANCE CONTROL ON THIS AIRCRAFT. ON RETURN TO ATL MAINTENANCE BASE, THE #1 ENGINE INTERNAL OIL SEAL WAS DETERMINED TO BE THE CAUSE AND THE #1 ENGINE WAS REPLACED.",BOEING,767332,,"OPDEF, Other Than Pi;7261",,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050624020249I,2.0,,Unknown,Daylight,UNK,Other,Unknown,2005,6,"(-23) N566JB LOGPAGE 120442, ITEM #1 ENTERED BY PILOT..""L-1 DOOR AND FUSELAGE SUSTAINED DAMAGE FROM JET BRIDGE COLL

(-23) N566JB LOGPAGE 120442, ITEM #1 ENTERED BY PILOT..""L-1 DOOR AND FUSELAGE SUSTAINED DAMAGE FROM JET BRIDGE COLLAPSE.""",AIRBUS,A320232,,"Miscellaneous, Other;Other, Miscellaneous",,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050629019129I,2.0,,Unknown,Night,UNK,PIC,Unknown,2005,6,"(-23) JAL 48, A B747-400 WAS ARRIVING JFK FROM NARITA; PERSONNEL OF BOSTON ARTCC ADVISED NEW YORK OMIC THAT THERE W

(-23) JAL 48, A B747-400 WAS ARRIVING JFK FROM NARITA; PERSONNEL OF BOSTON ARTCC ADVISED NEW YORK OMIC THAT THERE WAS A POSSIBLE FUEL PROBLEM WITH JAL 48. ATC ASKED THE PILOT TO VERIFY FUEL STATUS AND WAS TOLD THAT IN 15 MINUTES THE FLIGHT WOULD HAVE A PROBLEM. ATC SOUGHT TO CLARIFY THIS AND ASKED THE PILOT TO SAY HIS REMAINING FLIGHT TIME IN MINUTES. THE PILOT RESPONDED ""15 MINUTES."" THE DISPATCH RELEASE FOR THE FLIGHT SHOWS 38,000LBS OF PLANNED FUEL RESERVE ON LANDING; THE ACTUAL FUEL REMAINING WAS 33,000LBS, OR ABOUT 1 HOUR. THIS INCIDENT WAS INVESTIGATED BY ^PRIVACY DATA O^ OF THE NYIFO ON 7/1/05, PRIOR TO THE 8020-11 BEING COMPLETED BY NEW YORK CENTER, AND WAS FOUND TO BE MISCOMMUNICATION BETWEEN ATC AND THE PILOT. THE ATC COMMUNICATIONS TAPES WERE PROVIDED TO JAL BY INSPECTOR ^PRIVAC^, AND ARE CURRENTLY IN USE AS A TRAINING AID BY THE AIR CARRIER.",BOEING,747400,,Pilot Induced;Fail Follow Approved,,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050617019169I,2.0,,VMC,Dusk,UNK,Unknown,Unknown,2005,6,"(-23) AT 2009EDT, SHUTTLE AMERICA FLIGHT #7533 A SF340A, ENROUTE FROM CRW TO IAD DIVERTED AND LANDED ON RUNWAY 03 A

(-23) AT 2009EDT, SHUTTLE AMERICA FLIGHT #7533 A SF340A, ENROUTE FROM CRW TO IAD DIVERTED AND LANDED ON RUNWAY 03 AT CHO, AFTER REPORTING A BATTERY PROBLEM. THE ARFF RESPONDED AND THE AIRCRAFT TAXIED TO THE RAMP WITHOUT INCIDENT. FURTHER INVESTIGATION REVEALED THAT IN FLIGHT THE L/H HOT BATT LIGHT ILLUMINATED WITH ALL ASSOCIATED RELAYS OPEN. COMPANY MAINTENANCE ARRIVED AND FOUND L/H BATTERY TO BE BAD. REMOVED AND REPLACED L/H BATTERY.",SAAB,SF340A,,"OPDEF, Other Than Pi;2432",,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050619022239I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2005,6,"(-23) ASA FLIGHT 380 DECLARED AN EMERGENCY AFTER FAILURE OF #1 HYD. SYSTEM. FLIGHT WAS APPROX. 25 MILES FROM FWA. A

(-23) ASA FLIGHT 380 DECLARED AN EMERGENCY AFTER FAILURE OF #1 HYD. SYSTEM. FLIGHT WAS APPROX. 25 MILES FROM FWA. AIRCRAFT RETURNED TO FWA AND LANDED WITHOUT INCIDENT. MAINT. INSP. BY LEAD MECH. ^PRIVACY DATA^ REVEALED THAT HYD. NOSE HAD FAILED IN SYSTEM. LEAD MECH. ALSO STATED THAT AIRCRAFT WAS BEING REPAIRED AT FWA WITH NEW HYD. HOSES BEING INSTALLED BEFORE BEING RETURNED TO SERVICE.",CNDAIR,CL6002B19,,"OPDEF, Other Than Pi;2910",,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050611009919I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2005,6,"(-23) ON JUNE 11, 2005 AT 1636 CDT AMERICAN EAGLE EMB-145LR (N636AE) FLIGHT 769 DECLARED AN EMERGENCY DUE TO A SMOK

(-23) ON JUNE 11, 2005 AT 1636 CDT AMERICAN EAGLE EMB-145LR (N636AE) FLIGHT 769 DECLARED AN EMERGENCY DUE TO A SMOKE INDICATION WARNING LIGHT FOR THE CARGO AREA, FIRE BOTTLES WERE EXPENDED. AIRPORT EMERGENCY EQUIPMENT ON STANDBY. AIRCRAFT LANDED WITHOUT INCIDENT. NO EVIDENCE OF SMOKE WAS FOUND AND FIRE DETECTION SYSTEM WAS DEFERRED POER MEL 26-8 (AUT #060428D-C CAT-C). INCIDENT ^PRIVACY DATA OMITTED IS CLOSED.",EMB,EMB145LR,,"OPDEF, Other Than Pi;2611",,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050603011189I,2.0,,VMC,Daylight,UNK,Unknown,2000-5000,2005,6,"(-23) DURING CLIMB OUT, EXTRA AILERON TRIM WAS NEEDED TO REMAIN LEVEL. BELOW AIRSPEEDS OF 140 KNOTS IN CLIMB, THE T

(-23) DURING CLIMB OUT, EXTRA AILERON TRIM WAS NEEDED TO REMAIN LEVEL. BELOW AIRSPEEDS OF 140 KNOTS IN CLIMB, THE TRIM UNITS REQUIRED EXCEEDED 5 UNITS. MAINTENANCE FOUND THAT THE FORWARD RUDDER AILERON INTERCONNECT SPRING HAD BROKEN.",BEECH,1900D,,"OPDEF, Other Than Pi;2710",,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050607013369I,2.0,,Unknown,Daylight,UNK,Unknown,5000+,2005,6,"(-23) ^PRIVACY DATA ^ IN PREPARATION FOR LANDING THE PILOT STARTED THE APU. WHILE TURNING BASE TO FINAL FOR THE VIS

(-23) ^PRIVACY DATA ^ IN PREPARATION FOR LANDING THE PILOT STARTED THE APU. WHILE TURNING BASE TO FINAL FOR THE VISUAL APPROACH THEY RECEIVED A EICAS WARNING FOR APU OVERHEAT. THEY DECLARED THE EMERGENCY WITH SPI TOWER AND HAD THEM DISPATCH THE FIRE TRUCKS AS A PRECAUTION. WITH NOT MUCH TIME TO ACCOMPLISH THE QRH THEY DECIDED TO LAND AND TAKE CARE OF THE PROBLEM ON THE GROUND. AFTER LANDING AND BEGINNING QRH PROCEDURES, THE APU SHUT DOWN ON ITS OWN AND THERE WAS NO FURTHER PROBLEMS. THE APU WAS SUBSEQUENTLY MEL'D AND THEY RETURNED TO ORD. THIS INCIDENT IS CLOSED WITH THIS REPORT.",CNDAIR,CL6002B19,,"OPDEF, Other Than Pi;4920",,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050610009739I,2.0,,Unknown,Daylight,UNK,PIC,Unknown,2005,6,"(-23) ON 06/10/05 AT 1522 MDT A DELTA AIRLINES FLIGHT #DAL1836, N311WA, B-737-347, S/N 23597, TOOK MULTIPLE BIRD ST

(-23) ON 06/10/05 AT 1522 MDT A DELTA AIRLINES FLIGHT #DAL1836, N311WA, B-737-347, S/N 23597, TOOK MULTIPLE BIRD STRIKES ON DEPARTURE FROM SALT LAKE CITY (SLC) TO LOS ANGELES (LAX). THE AIRCRAFT ENCOUNTERED THE BIRDS AT APPROX 8,000 FEET, STRIKES OCCURRED IN THE NOSE OF THE AIRCRAFT, AND THE RH ENGINE. THE AIRCRAFT MADE A NORMAL RETURN AND LANDING. NO INJURIES WERE REPORTED, AND DAMAGE TO THE AIRPLANE WAS MINOR.",BOEING,737347,,"Miscellaneous, Other;Struck Birds In Flig",,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050607019439I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2005,6,"(-23) ON TUESDAY, JUNE 7, 2005 AT 0730 EDT, A BAE-146, N521XJ, FLIGHT 3687, OPERATED BY MESABA, ON A FLIGHT FROM RO

(-23) ON TUESDAY, JUNE 7, 2005 AT 0730 EDT, A BAE-146, N521XJ, FLIGHT 3687, OPERATED BY MESABA, ON A FLIGHT FROM ROCHESTER, NEW YORK TO DETROIT, MICHIGAN EXPERIENCED A CRACKED WINDSHIELD AT 200 FEET DURING TAKEOFF. THE FLIGHT CREW EXTENDED THE FLIGHT IN ORDER TO BURN ENOUGH FUEL TO BRING THE AIRCRAFT BACK TO THE RUNWAY WITHIN THE AUTHORIZED LANDING WEIGHT. A LANDING WAS MADE ON RUNWAY 22 AT THE GREATER ROCHESTER INTERNATIONAL AIRPORT (KROC). FIRE AND RESCUE RESPONDED. THERE WERE NO INJURIES. THE AIRCRAFT TAXIED TO THE RAMP WITHOUT INCIDENT. COMPANY PERSONNEL REMOVED AND REPLACED THE LEFT WINDSHIELD. THE OPERATIONAL CHECK WAS SATISFACTORY AND THE AIRCRAFT WAS RETURNED TO SERVICE. THIS INCIDENT IS CONSIDERED CLOSED.",BAC,AVRO146RJ85A,,"OPDEF, Other Than Pi;5610",,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050628016399A,2.0,,VMC,Daylight,UNK,Unknown,5000+,2005,6,"(-23) INDEPENDENCE AIR FLIGHT #1784 ARRIVED AT THE GATE IN GREENSBORO, NC AT 1148L. AIRCRAFT TAXIED TO THE GATE AFT

(-23) INDEPENDENCE AIR FLIGHT #1784 ARRIVED AT THE GATE IN GREENSBORO, NC AT 1148L. AIRCRAFT TAXIED TO THE GATE AFTER LANDING WITH THE NUMBER 2 ENGINE ONLY (COMPANY PROCEDURE). CAPTAIN STATED THAT HE SET THE PARKING BRAKE, SELECTED GROUND POWER ON THE OVERHEAD PANEL AND THEN SHUT DOWN THE NUMBER 2 ENGINE BY SELECTING THE FUEL CUTOFF. WHILE SHUTTING DOWN THE NOSE GEAR COLLAPSED.",CNDAIR,CL6002B19,,"OPDEF, Other Than Pi;3230",,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050705014609I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2005,7,"(-23) N759NW, DC-9-41, BEING OPERATED AS NORTHWEST AIRLINES FLIGHT 1706 RETURNED TO EPPLEY AIRFIELD, OMAHA, NE, AFT

(-23) N759NW, DC-9-41, BEING OPERATED AS NORTHWEST AIRLINES FLIGHT 1706 RETURNED TO EPPLEY AIRFIELD, OMAHA, NE, AFTER TAKEOFF DUE TO REPORTED SMOKE IN THE CABIN. THE AIRCRAFT RETURNED TO THE AIRPORT AND LANDED WITHOUT INCIDENT. MECHANICS FOUND THAT THE CONDENSER BAG WAS MISALIGNED.",DOUG,DC941,,"OPDEF, Other Than Pi;2170",,1.0372436243855976,2.515723270440229,3.6558491985738906,9.380692167577397,mild_growth,mild_growth,mild_growth,strong_growth,ASIAS
20050605024489A,2.0,,Unknown,Daylight,UNK,PIC,Unknown,2005,6,"(-23) ON JUNE 5, 2005, AROUND 1300 CENTRAL DAYLIGHT TIME (CDT), A BOEING 757-223, N602AN, OPERATED BY AMERICAN AIRL

(-23) ON JUNE 5, 2005, AROUND 1300 CENTRAL DAYLIGHT TIME (CDT), A BOEING 757-223, N602AN, OPERATED BY AMERICAN AIRLINES AS FLIGHT 1399, ENCOUNTERED MODERATE TURBULENCE WHILE DESCENDING THROUGH 13,000 FEET MEAN SEA LEVEL (MSL) NEAR BEARZ INTERSECTION, NEW CHICAGO, INDIANA. INSTRUMENT METEOROLOGICAL CONDITIONS PREVAILED AT ALTITUDE. THE COMMERCIAL FLIGHT WAS OPERATING UNDER PROVISIONS OF 14 CODE OF FEDERAL REGULATIONS (CFR) PART 121. ONE FLIGHT ATTENDANT WAS SERIOUSLY INJURED AND ANOTHER FLIGHT ATTENDANT SUSTAINED MINOR INJURIES. THE CAPTAIN, FIRST OFFICER, 2 FLIGHT ATTENDANTS, AND 156 PASSENGERS WERE NOT INJURED. THE FLIGHT DEPARTED MIAMI INTERNATIONAL AIRPORT (MIA) AT 1124 EASTERN DAYLIGHT TIME (EDT) AND ARRIVED AT CHICAGO O'HARE INTERNATIONAL AIRPORT (ORD) AT 1320 CDT.",BOEING,757223,,"Miscellaneous, Other;Windshear",,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050627012549I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2005,6,"(-23) N752SK, CL-600, BEING OPERATED BY SKY WEST AIRLINES AS UNITED EXPRESS FLIGHT 6816 ENROUTE FROM COLORADO SPRIN

(-23) N752SK, CL-600, BEING OPERATED BY SKY WEST AIRLINES AS UNITED EXPRESS FLIGHT 6816 ENROUTE FROM COLORADO SPRINGS, CO. TO CHICAGO, IL. DIVERTED INTO LINCOLN, NE., AFTER THE CREW RECEIVED A HYDRAULIC HIGH TEMPERATURE CAUTION MESSAGE. THE CREW SHUT DOWN THE #2 ENGINE, DIVERTED TO LINCOLN, NE AND LANDED WITHOUT INCIDENT.",CNDAIR,CL6002C10,,"OPDEF, Other Than Pi;2930",,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050608012329I,2.0,,VMC,Unknown,UNK,Unknown,2000-5000,2005,6,"(-23) RIGHT MAIN LANDING GEAR WAS UNABLE TO BE LOCKED IN THE DOWN POSITION. UPON LANDING RIGHT MAIN GEAR COLLAPSED

(-23) RIGHT MAIN LANDING GEAR WAS UNABLE TO BE LOCKED IN THE DOWN POSITION. UPON LANDING RIGHT MAIN GEAR COLLAPSED CAUSING AIRCRAFT TO DEPART RUNWAY.",SAAB,SF340A,,"Miscellaneous, Other;3200",,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050619013409I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2005,6,"(-23) CREW RETURNED TO MSP FOLLOWING ENGINE NUMBER #3 OVERSPEED CONDITION. EMERGENCY WAS DECLARED AND ENGINE WAS SH

(-23) CREW RETURNED TO MSP FOLLOWING ENGINE NUMBER #3 OVERSPEED CONDITION. EMERGENCY WAS DECLARED AND ENGINE WAS SHUT DOWN. AIRCRAFT LANDED WITHOUT INCIDENT.",BAC,AVRO146RJ85A,,"OPDEF, Other Than Pi;7323",,-0.49468913139819604,8.333333333333348,10.731772397886985,3.206487835308791,stable,strong_growth,strong_growth,mild_growth,ASIAS
20050524008679I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2005,5,"(-23) ON MAY 24, 2005, AT 1105 MDT, DELTA FLT #589, A MD-90-30, N910DN, ENROUTE FROM SALT LAKE CITY, (SLC) TO NEW O

(-23) ON MAY 24, 2005, AT 1105 MDT, DELTA FLT #589, A MD-90-30, N910DN, ENROUTE FROM SALT LAKE CITY, (SLC) TO NEW ORLEANS (MSY) RETURNED TO SLC DUE TO AN IN-FLIGHT DEPLOYMENT OF AN ESCAPE SLIDE. APPROX 20 MINUTES AFTER DEPARTURE A FLIGHT ATTENDANT, ^PRIVACY DATA OMIT^ TRIED TO MOVE A SNACK CART FROM ITS STOWED AREA IN THE REAR GALLEY, THE CART WAS SNAGGED ON THE DEPLOYMENT CABLE OF THE #2 LEFT DOOR SLIDE, AS SHE YANKED ON THE CART IT ACTIVATED THE INFLATION BOTTLE. THE SLIDE DEPLOYED INSIDE THE CABIN, PINNING THE FLIGHT ATTENDANT BETWEEN THE CART AND THE SEATS AT ROW 36. SHE SUFFERED A STRAINED LEFT ANKLE. NO PASSENGERS WERE INJURED. THE FLIGHT ATTENDANT WAS FREED WITH THE HELP OF THE OTHER CREW MEMBERS, AND PASSENGERS, WHO WERE ABLE TO PUNCTURE THE SLIDE.",DOUG,MD9030,,"OPDEF, Other Than Pi;2565",,-0.27996077023666466,16.541353383458635,10.731772397886985,8.660540239487634,stable,strong_growth,strong_growth,strong_growth,ASIAS
20050723015689I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2005,7,"(-23) ON JULY 23, 2005 AT 1800 HRS LOCAL COMAIR (DELTA EXPRESS), PILOT ADVISED TOWER THEY HAD NO AIR CONDITIONING A

(-23) ON JULY 23, 2005 AT 1800 HRS LOCAL COMAIR (DELTA EXPRESS), PILOT ADVISED TOWER THEY HAD NO AIR CONDITIONING AND WANTED TO GET AIRBORNE QUICKLY. DURING TAXI FOR DEPARTURE TOWER WAS NOTIFIED THAT AIRCRAFT NEEDED TO EVACUATE BECAUSE OF HOT BRAKE INDICATION ON #4 BRAKE. EMERGENCY EQUIP. WAS CALLED OUT AND PASSENGERS WERE EVACUATED ON TAXIWAY AND TAKEN TO THE TERMINAL BY BUS, NO INJURIES WERE REPORTED. AIRCRAFT WAS TOWED TO GATE AND JACKED AND #4 BRAKE WAS INSPECTED FOR FREEDOM AND OPS CHECKED PER MM 32-43-00, OPS CHECKED NORMAL AND AIRCRAFT WAS RETURNED TO SERVICE. INCIDENT ^PRIVACY DATA ^ IS CLOSED.",CNDAIR,CL6002B19,,"Miscellaneous, Other;2613",,1.0372436243855976,2.515723270440229,3.6558491985738906,9.380692167577397,mild_growth,mild_growth,mild_growth,strong_growth,ASIAS
